週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,40:福岡県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,37:香川県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,36:徳島県,20521:坂城町,20:長野県,22
202101_W1,全日,day,20210110,20210104,34:広島県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,33:岡山県,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,29:奈良県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,28:兵庫県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,27:大阪府,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,26:京都府,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,25:滋賀県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,24:三重県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,23:愛知県,20521:坂城町,20:長野県,7
202101_W1,全日,day,20210110,20210104,22:静岡県,20521:坂城町,20:長野県,5
202101_W1,全日,day,20210110,20210104,21:岐阜県,20521:坂城町,20:長野県,4
202101_W1,全日,day,20210110,20210104,20:長野県,20521:坂城町,20:長野県,14582
202101_W1,全日,day,20210110,20210104,19:山梨県,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,18:福井県,20521:坂城町,20:長野県,10
202101_W1,全日,day,20210110,20210104,17:石川県,20521:坂城町,20:長野県,13
202101_W1,全日,day,20210110,20210104,16:富山県,20521:坂城町,20:長野県,8
202101_W1,全日,day,20210110,20210104,15:新潟県,20521:坂城町,20:長野県,13
202101_W1,全日,day,20210110,20210104,14:神奈川県,20521:坂城町,20:長野県,17
202101_W1,全日,day,20210110,20210104,13:東京都,20521:坂城町,20:長野県,99
202101_W1,全日,day,20210110,20210104,12:千葉県,20521:坂城町,20:長野県,5
202101_W1,全日,day,20210110,20210104,11:埼玉県,20521:坂城町,20:長野県,25
202101_W1,全日,day,20210110,20210104,10:群馬県,20521:坂城町,20:長野県,32
202101_W1,全日,day,20210110,20210104,09:栃木県,20521:坂城町,20:長野県,26
202101_W1,全日,day,20210110,20210104,08:茨城県,20521:坂城町,20:長野県,6
202101_W1,全日,day,20210110,20210104,07:福島県,20521:坂城町,20:長野県,1
202101_W1,全日,day,20210110,20210104,06:山形県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,04:宮城県,20521:坂城町,20:長野県,0
202101_W1,全日,day,20210110,20210104,02:青森県,20521:坂城町,20:長野県,4
