date,prefcode,pref,newcase_day,total_case,GZnew,cumGZ,sales_per,customers_per,avg_temp,avg_rain,emergency,dummy_school_closure,dummy_gathering_restriction,noftests,pop_resid,susceptible,infectious_l2,newcase_lead8,tests_lead8,newcase_lead14,tests_lead14,newcase_lead1,tests_lead1,newcase_lead7,tests_lead7,newcase_lead15,tests_lead15,newcase_lead21,tests_lead21,newcase_lead22,tests_lead22,newcase_lead28,tests_lead28,weekday,weeknum
2021-03-17,08,Ibaraki,40,6259,0,0,80593.77906976744,31.41860465116279,52.400000000000006,0,0,0,0,29,2860000,2853741,404.3643771120241,36,105,37,46,47,67,45,75,25,80,46,173,39,185,51,204,水,11
2021-03-18,08,Ibaraki,47,6306,0,0,99876.62790697676,40,49.58,0,0,0,0,67,2860000,2853694,410.05836848856717,35,151,25,80,38,146,36,105,35,144,39,185,38,211,59,103,木,11
2021-03-19,08,Ibaraki,38,6344,0,0,163911.67441860464,53.53488372093023,49.519999999999996,0,0,0,0,146,2860000,2853656,419.8409094732842,33,168,35,144,33,99,35,151,31,138,38,211,39,135,51,104,金,11
2021-03-20,08,Ibaraki,33,6377,0,0,201319.1046511628,66.59302325581395,52.34,0.5,0,0,0,99,2860000,2853623,414.54337596319783,51,43,31,138,22,51,33,168,45,42,39,135,43,32,64,79,土,11
2021-03-21,08,Ibaraki,22,6399,0,0,100995.5,37.53488372093023,59.78,24.333333333333332,0,0,0,51,2860000,2853601,419.79692871975584,23,21,45,42,19,91,51,43,16,130,43,32,17,27,47,51,日,11
2021-03-22,08,Ibaraki,19,6418,0,0,76925.23255813954,28.13953488372093,50.78,3.3333333333333335,0,0,0,91,2860000,2853582,420.3967482601808,29,115,16,130,33,122,23,21,16,154,17,27,30,224,52,53,月,12
2021-03-23,08,Ibaraki,33,6451,0,0,90005.29069767441,35.08139534883721,47.66,0,0,0,0,122,2860000,2853549,417.99144601011756,37,46,16,154,45,75,29,115,46,173,30,224,51,204,33,152,火,12
2021-03-24,08,Ibaraki,45,6496,0,0,102640.86046511628,37.91860465116279,54.739999999999995,0,0,0,0,75,2860000,2853504,424.9998836495366,25,80,46,173,36,105,37,46,39,185,51,204,59,103,62,157,水,12
2021-03-25,08,Ibaraki,36,6532,0,0,106864.03488372092,41.15116279069768,56.06,0,0,0,0,105,2860000,2853468,436.86596455497323,35,144,39,185,35,151,25,80,38,211,59,103,51,104,87,145,木,12
2021-03-26,08,Ibaraki,35,6567,0,0,151172.66279069768,51.43023255813954,52.58,0,0,0,0,151,2860000,2853433,437.9365279095092,31,138,38,211,33,168,35,144,39,135,51,104,64,79,63,239,金,12
2021-03-27,08,Ibaraki,33,6600,0,0,197058.6976744186,69.54651162790698,51.38,0,0,0,0,168,2860000,2853400,431.2695635821266,45,42,39,135,51,43,31,138,43,32,64,79,47,51,82,117,土,12
2021-03-28,08,Ibaraki,51,6651,0,0,120525.17441860466,44.61627906976744,59.239999999999995,9.833333333333334,0,0,0,43,2860000,2853349,446.70244187436896,16,130,43,32,23,21,45,42,17,27,47,51,52,53,76,93,日,12
2021-03-29,08,Ibaraki,23,6674,0,0,90958.74418604652,34.348837209302324,62.6,39.333333333333336,0,0,0,21,2860000,2853326,478.41121840432294,16,154,17,27,29,115,16,130,30,224,52,53,33,152,35,77,月,13
2021-03-30,08,Ibaraki,29,6703,0,0,87582.13953488372,37.23255813953488,61.760000000000005,0,0,0,0,115,2860000,2853297,491.7021111807002,46,173,30,224,37,46,16,154,51,204,33,152,62,157,48,234,火,13
2021-03-31,08,Ibaraki,37,6740,0,0,95617.5,36.80232558139535,60.26,0.16666666666666666,0,0,0,46,2860000,2853260,496.25570642146056,39,185,51,204,25,80,46,173,59,103,62,157,87,145,70,241,水,13
2021-04-01,08,Ibaraki,25,6765,0,0,84314.18604651163,34.383720930232556,56.66,0,0,0,0,80,2860000,2853235,494.49959830223787,38,211,59,103,35,144,39,185,51,104,87,145,63,239,58,150,木,13
2021-04-02,08,Ibaraki,35,6800,0,0,109082.01162790698,38.66279069767442,58.040000000000006,0,0,0,0,144,2860000,2853200,474.3350277976902,39,135,51,104,31,138,38,211,64,79,63,239,82,117,45,165,金,13
2021-04-03,08,Ibaraki,31,6831,0,0,165291.81395348837,59.72093023255814,60.14,0,0,0,0,138,2860000,2853169,472.21949009093663,43,32,64,79,45,42,39,135,47,51,82,117,76,93,NA,NA,土,13
2021-04-04,08,Ibaraki,45,6876,0,0,93057.09302325582,39.94186046511628,62.6,3.8333333333333335,0,0,0,42,2860000,2853124,471.19175632887834,17,27,47,51,16,130,43,32,52,53,76,93,35,77,NA,NA,日,13
2021-04-05,08,Ibaraki,16,6892,0,0,58775.03488372093,23.25581395348837,53.06,6.666666666666667,0,0,0,130,2860000,2853108,494.4009329474156,30,224,52,53,16,154,17,27,33,152,35,77,48,234,NA,NA,月,14
2021-04-06,08,Ibaraki,16,6908,0,0,61572.67441860465,27.20930232558139,49.22,0,0,0,0,154,2860000,2853092,492.0796714505713,51,204,33,152,46,173,30,224,62,157,48,234,70,241,NA,NA,火,14
2021-04-07,08,Ibaraki,46,6954,0,0,71570.58139534884,31.41860465116279,52.22,0,0,0,0,173,2860000,2853046,476.25411597919515,59,103,62,157,39,185,51,204,87,145,70,241,58,150,NA,NA,水,14
2021-04-08,08,Ibaraki,39,6993,0,0,64699.87209302326,26.8953488372093,53.36,12.5,0,0,0,185,2860000,2853007,477.69868396228225,51,104,87,145,38,211,59,103,63,239,58,150,45,165,NA,NA,木,14
2021-04-09,08,Ibaraki,38,7031,0,0,105541.51162790698,36.74418604651163,49.519999999999996,0.16666666666666666,0,0,0,211,2860000,2852969,481.5752433903319,64,79,63,239,39,135,51,104,82,117,45,165,NA,NA,NA,NA,金,14
2021-04-10,08,Ibaraki,39,7070,0,0,171606.63953488372,60.13953488372093,47.36,0,0,0,0,135,2860000,2852930,484.74403586656206,47,51,82,117,43,32,64,79,76,93,NA,NA,NA,NA,NA,NA,土,14
2021-04-11,08,Ibaraki,43,7113,0,0,100284.1976744186,41.36046511627907,50.18,0,0,0,0,32,2860000,2852887,491.18065615433653,52,53,76,93,17,27,47,51,35,77,NA,NA,NA,NA,NA,NA,日,14
2021-04-12,08,Ibaraki,17,7130,0,0,57218.82558139535,22.94186046511628,55.16,0,0,0,0,27,2860000,2852870,483.92838947530026,33,152,35,77,30,224,52,53,48,234,NA,NA,NA,NA,NA,NA,月,15
2021-04-13,08,Ibaraki,30,7160,0,0,60402.70930232558,24.302325581395348,59.36,0,0,0,0,224,2860000,2852840,478.404599431372,62,157,48,234,51,204,33,152,70,241,NA,NA,NA,NA,NA,NA,火,15
2021-04-14,08,Ibaraki,51,7211,0,0,57740.151162790695,23.94186046511628,56.72,47.5,0,0,0,204,2860000,2852789,479.749536770423,87,145,70,241,59,103,62,157,58,150,NA,NA,NA,NA,NA,NA,水,15
2021-04-15,08,Ibaraki,59,7270,0,0,71024.46511627907,30.27906976744186,48.379999999999995,0,0,0,0,103,2860000,2852730,493.360079770503,63,239,58,150,51,104,87,145,45,165,NA,NA,NA,NA,NA,NA,木,15
2021-04-16,08,Ibaraki,51,7321,0,0,114872.26744186046,39.5,54.68,0,0,0,0,104,2860000,2852679,527.0238246177305,82,117,45,165,64,79,63,239,NA,NA,NA,NA,NA,NA,NA,NA,金,15
2021-04-17,08,Ibaraki,64,7385,0,0,145465.37209302327,52.86046511627907,59.18,11.166666666666666,0,0,0,79,2860000,2852615,543.2763242401849,76,93,NA,NA,47,51,82,117,NA,NA,NA,NA,NA,NA,NA,NA,土,15
2021-04-18,08,Ibaraki,47,7432,0,0,104006.55813953489,42.31395348837209,60.08,34.666666666666664,0,0,0,51,2860000,2852568,576.1636532990145,35,77,NA,NA,52,53,76,93,NA,NA,NA,NA,NA,NA,NA,NA,日,15
2021-04-19,08,Ibaraki,52,7484,0,0,57319.61627906977,23.872093023255815,57.56,0,0,0,0,53,2860000,2852516,578.9339782036932,48,234,NA,NA,33,152,35,77,NA,NA,NA,NA,NA,NA,NA,NA,月,16
2021-04-20,08,Ibaraki,33,7517,0,0,72799.5,30.79069767441861,60.56,0,0,0,0,152,2860000,2852483,613.8586711696106,70,241,NA,NA,62,157,48,234,NA,NA,NA,NA,NA,NA,NA,NA,火,16
2021-04-21,08,Ibaraki,62,7579,0,0,73853.87209302325,28.74418604651163,59.120000000000005,0,0,0,0,157,2860000,2852421,631.689919444421,58,150,NA,NA,87,145,70,241,NA,NA,NA,NA,NA,NA,NA,NA,水,16
2021-04-22,08,Ibaraki,87,7666,0,0,81287.37209302325,31.697674418604652,57.5,0,0,0,1,145,2860000,2852334,648.6210869673623,45,165,NA,NA,63,239,58,150,NA,NA,NA,NA,NA,NA,NA,NA,木,16
2021-04-23,08,Ibaraki,63,7729,0,0,98903.23255813954,35.72093023255814,51.980000000000004,0,0,0,1,239,2860000,2852271,696.0521982179678,NA,NA,NA,NA,82,117,45,165,NA,NA,NA,NA,NA,NA,NA,NA,金,16
2021-04-24,08,Ibaraki,82,7811,0,0,147162.3488372093,54.94186046511628,56.120000000000005,0,0,0,1,117,2860000,2852189,721.1609614612097,NA,NA,NA,NA,76,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,土,16
2021-04-25,08,Ibaraki,76,7887,0,0,94010.76744186046,39.406976744186046,57.26,0.8333333333333334,0,0,1,93,2860000,2852113,763.8310233566322,NA,NA,NA,NA,35,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,日,16
2021-04-26,08,Ibaraki,35,7922,0,0,60080.96511627907,24.627906976744185,51.5,0,0,0,1,77,2860000,2852078,797.0880804233112,NA,NA,NA,NA,48,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,月,17
2021-04-27,08,Ibaraki,48,7970,0,0,60951.96511627907,25.523255813953487,52.04,0,0,0,1,234,2860000,2852030,814.836454667948,NA,NA,NA,NA,70,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,火,17
2021-04-28,08,Ibaraki,70,8040,0,0,94843.46511627908,33.593023255813954,61.7,0,0,0,1,241,2860000,2851960,834.2171182585182,NA,NA,NA,NA,58,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,水,17
2021-04-29,08,Ibaraki,58,8098,0,0,84032.40697674418,32.48837209302326,61.04,48.833333333333336,0,0,1,150,2860000,2851902,854.2651929050317,NA,NA,NA,NA,45,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,木,17
2021-04-30,08,Ibaraki,45,8143,0,0,94597.88372093024,36.174418604651166,63.56,11.166666666666666,0,0,1,165,2860000,2851857,855.1696326266941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,金,17
2020-01-16,09,Tochigi,0,0,0,0,89763.1551724138,44.87931034482759,39.65,0,0,0,0,0,1934000,1934000,0,0,0,0,,0,0,0,0,0,,0,,0,,0,,木,3
2020-01-17,09,Tochigi,0,0,0,0,174750.60344827586,72.24137931034483,40.91,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,0,0,,0,0,0,0,0,2,0,,0,,0,2,金,3
2020-01-18,09,Tochigi,0,0,0,0,226187.9655172414,100.77586206896552,39.38,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,0,0,2,0,0,0,0,0,,0,,0,,0,3,土,3
2020-01-19,09,Tochigi,0,0,0,0,145063.3448275862,86.53448275862068,40.28,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,1,0,,0,0,0,0,0,,0,,0,,0,1,日,3
2020-01-20,09,Tochigi,0,0,0,0,63323.5,37.758620689655174,42.71,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,,0,,0,0,0,1,0,1,0,,0,,0,3,月,4
2020-01-21,09,Tochigi,0,0,0,0,88665.12068965517,47.44827586206897,40.1,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,,0,1,0,0,0,,0,,0,,0,,0,4,火,4
2020-01-22,09,Tochigi,0,0,0,0,102777.58620689657,53.87931034482759,35.87,0,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,,0,,0,0,0,,0,,0,,0,,0,5,水,4
2020-01-23,09,Tochigi,0,0,0,0,88077.87931034483,46.758620689655174,41.18,0.5,0,0,0,0,1934000,1934000,7.921287236355729e-4,0,,0,,0,0,0,,0,,0,,0,2,0,6,木,4
2020-01-24,09,Tochigi,0,0,0,0,193730,78.93103448275862,47.57,0,0,0,0,0,1934000,1934000,7.921287236355727e-4,0,2,0,,0,0,0,,0,,0,2,0,3,0,5,金,4
2020-01-25,09,Tochigi,0,0,0,0,245915.91379310345,111.89655172413794,40.46,0,0,0,0,0,1934000,1934000,0.0019544733827836225,0,,0,,0,0,0,2,0,,0,3,0,1,1,2,土,4
2020-01-26,09,Tochigi,0,0,0,0,158509.12068965516,90.06896551724138,39.74,0,0,0,0,0,1934000,1934000,0.0031168180419316725,0,,0,,0,1,0,,0,,0,1,0,3,0,6,日,4
2020-01-27,09,Tochigi,0,0,0,0,66436.10344827586,39.310344827586206,38.57,0.5,0,0,0,1,1934000,1934000,0.0032998159232876046,0,1,0,,0,,0,,0,,0,3,0,4,0,1,月,5
2020-01-28,09,Tochigi,0,0,0,0,83424.12068965517,41.672413793103445,40.730000000000004,12.5,0,0,0,,1934000,1934000,0.0032998159232876046,0,,0,,0,,0,1,0,,0,4,0,5,0,4,火,5
2020-01-29,09,Tochigi,0,0,0,0,94746.6551724138,50.60344827586207,50.629999999999995,44.25,0,0,0,,1934000,1934000,0.0038920149988366467,0,,0,,0,,0,,0,,0,5,0,6,0,7,水,5
2020-01-30,09,Tochigi,0,0,0,0,107289.1724137931,52.56896551724138,49.64,0,0,0,0,,1934000,1934000,0.003969208777926214,0,,0,,0,,0,,0,2,0,6,0,5,0,4,木,5
2020-01-31,09,Tochigi,0,0,0,0,183764.58620689655,72.8103448275862,41.09,0,0,0,0,,1934000,1934000,0.00451753320511681,0,,0,2,0,2,0,,0,3,0,5,1,2,0,10,金,5
2020-02-01,09,Tochigi,0,0,0,0,218404.06896551725,99.36206896551724,39.56,0,0,0,0,2,1934000,1934000,0.005604448047743427,0,,0,3,0,,0,,0,1,1,2,0,6,0,9,土,5
2020-02-02,09,Tochigi,0,0,0,0,133473.60344827586,79.25862068965517,40.370000000000005,0,0,0,0,,1934000,1934000,0.005604448047743427,0,,0,1,0,,0,,0,3,0,6,0,1,0,1,日,5
2020-02-03,09,Tochigi,0,0,0,0,78601.46551724138,36.94827586206897,44.51,0,0,0,0,,1934000,1934000,0.005604448047743427,0,,0,3,0,1,0,,0,4,0,1,0,4,0,5,月,6
2020-02-04,09,Tochigi,0,0,0,0,70294.0172413793,43.793103448275865,42.53,0,0,0,0,1,1934000,1934000,0.005604448047743427,0,,0,4,0,,0,,0,5,0,4,0,7,0,15,火,6
2020-02-05,09,Tochigi,0,0,0,0,90060.91379310345,51.793103448275865,41.27,0,0,0,0,,1934000,1934000,0.00688005117923408,0,,0,5,0,,0,,0,6,0,7,0,4,0,21,水,6
2020-02-06,09,Tochigi,0,0,0,0,95427.36206896552,50.36206896551724,32.54,0,0,0,0,,1934000,1934000,0.00828186414425164,0,2,0,6,0,,0,,0,5,0,4,0,10,1,12,木,6
2020-02-07,09,Tochigi,0,0,0,0,153147.9655172414,65.60344827586206,31.01,0,0,0,0,,1934000,1934000,0.00828186414425164,0,3,0,5,0,,0,2,1,2,0,10,0,9,0,13,金,6
2020-02-08,09,Tochigi,0,0,0,0,227726.5517241379,104.20689655172414,37.13,0,0,0,0,,1934000,1934000,0.0071195194851035905,0,1,1,2,0,,0,3,0,6,0,9,0,1,0,17,土,6
2020-02-09,09,Tochigi,0,0,0,0,154639.8620689655,86.67241379310344,34.25,0,0,0,0,,1934000,1934000,0.005957174825955541,0,3,0,6,0,,0,1,0,1,0,1,0,5,0,6,日,6
2020-02-10,09,Tochigi,0,0,0,0,128516.70689655172,61.53448275862069,34.61,0,0,0,0,,1934000,1934000,0.005774176944599608,0,4,0,1,0,,0,3,0,4,0,5,0,15,0,7,月,7
2020-02-11,09,Tochigi,0,0,0,0,131957,78.8103448275862,38.84,0,0,0,0,,1934000,1934000,0.005774176944599608,0,5,0,4,0,,0,4,0,7,0,15,0,21,0,12,火,7
2020-02-12,09,Tochigi,0,0,0,0,88444.9827586207,49.56896551724138,41.09,0,0,0,0,,1934000,1934000,0.005181977869050567,0,6,0,7,0,,0,5,0,4,0,21,1,12,0,11,水,7
2020-02-13,09,Tochigi,0,0,0,0,94877.12068965516,46.55172413793103,50.81,0,0,0,0,,1934000,1934000,0.005104784089961001,0,5,0,4,0,2,0,6,0,10,1,12,0,13,0,8,木,7
2020-02-14,09,Tochigi,0,0,0,0,152392.8103448276,67.36206896551724,51.26,0,0,0,0,2,1934000,1934000,0.0073196110324215405,1,2,0,10,0,3,0,5,0,9,0,13,0,17,0,4,金,7
2020-02-15,09,Tochigi,0,0,0,0,214536,101.29310344827586,50.45,0,0,0,0,3,1934000,1934000,0.010384240356287608,0,6,0,9,0,1,1,2,0,1,0,17,0,6,0,8,土,7
2020-02-16,09,Tochigi,0,0,0,0,140907.7931034483,76.72413793103448,48.2,2.5,0,0,0,1,1934000,1934000,0.021258270348940015,0,1,0,1,0,3,0,6,0,5,0,6,0,7,0,8,日,7
2020-02-17,09,Tochigi,0,0,0,0,65321.362068965514,37.94827586206897,45.5,11.75,0,0,0,3,1934000,1934000,0.028051949481429764,0,4,0,5,0,4,0,1,0,15,0,7,0,12,0,6,月,8
2020-02-18,09,Tochigi,0,0,0,0,96758.62068965516,52.58620689655172,41.18,0,0,0,0,4,1934000,1934000,0.029871791073494476,0,7,0,15,0,5,0,4,0,21,0,12,0,11,0,15,火,8
2020-02-19,09,Tochigi,0,0,0,0,103779.1551724138,56.13793103448276,41,0,0,0,0,5,1934000,1934000,0.03518423809317718,0,4,0,21,0,6,0,7,1,12,0,11,0,8,1,21,水,8
2020-02-20,09,Tochigi,0,0,0,0,94150.36206896552,42.6551724137931,44.6,0.75,0,0,0,6,1934000,1934000,0.04142117446873697,0,10,1,12,0,5,0,4,0,13,0,8,0,4,0,9,木,8
2020-02-21,09,Tochigi,0,0,0,0,153058.1379310345,65.89655172413794,46.129999999999995,0.25,0,0,0,5,1934000,1934000,0.04573615003158157,0,9,0,13,1,2,0,10,0,17,0,4,0,8,1,11,金,8
2020-02-22,09,Tochigi,1,1,0,0,228231.77586206896,101.46551724137932,50,0,0,0,0,2,1934000,1933999,0.060820279365407126,0,1,0,17,0,6,0,9,0,6,0,8,0,8,0,2,土,8
2020-02-23,09,Tochigi,0,1,0,0,196702.3103448276,101.84482758620688,46.76,0,0,0,0,6,1934000,1933999,1.017855465492437,0,5,0,6,0,1,0,1,0,7,0,8,0,6,0,9,日,8
2020-02-24,09,Tochigi,0,1,0,0,122829.05172413791,77.03448275862068,45.77,0,0,0,0,1,1934000,1933999,1.0213304498191227,0,15,0,7,0,4,0,5,0,12,0,6,0,15,0,5,月,9
2020-02-25,09,Tochigi,0,1,0,0,74822.9827586207,42.98275862068966,46.4,3.75,0,0,0,4,1934000,1933999,1.0277224765498616,0,21,0,12,0,7,0,15,0,11,0,15,1,21,2,21,火,9
2020-02-26,09,Tochigi,0,1,0,0,96807.12068965516,51.03448275862069,44.24,0.5,0,0,0,7,1934000,1933999,1.029768801764742,1,12,0,11,0,4,0,21,0,8,1,21,0,9,4,23,水,9
2020-02-27,09,Tochigi,0,1,0,0,96625.29310344828,48.87931034482759,40.55,0,0,0,0,4,1934000,1933999,1.0402597767781538,0,13,0,8,0,10,1,12,0,4,0,9,1,11,1,34,木,9
2020-02-28,09,Tochigi,0,1,0,0,130932.5,61.293103448275865,39.47,0,0,0,0,10,1934000,1933999,1.0445969602161742,0,17,0,4,0,9,0,13,0,8,1,11,0,2,0,19,金,9
2020-02-29,09,Tochigi,0,1,0,0,194312.25862068965,86.29310344827586,45.68,0,0,0,0,9,1934000,1933999,1.044636315218174,0,6,0,8,0,1,0,17,0,8,0,2,0,9,0,18,土,9
2020-03-01,09,Tochigi,0,1,0,0,133871.1551724138,75.12068965517241,50.36,0,0,0,0,1,1934000,1933999,1.0380251384590227,0,7,0,8,0,5,0,6,0,6,0,9,0,5,1,25,日,9
2020-03-02,09,Tochigi,0,1,0,0,68038.70689655172,36.706896551724135,43.34,3.75,0,1,0,5,1934000,1933999,1.0391310123625115,0,12,0,6,0,15,0,7,0,15,0,5,2,21,0,18,月,10
2020-03-03,09,Tochigi,0,1,0,0,71376.8275862069,45.58620689655172,49.19,0,0,1,0,15,1934000,1933999,1.0436368505291496,0,11,0,15,0,21,0,12,1,21,2,21,4,23,2,39,火,10
2020-03-04,09,Tochigi,0,1,0,0,92776.8448275862,48.12068965517241,45.95,0.25,0,1,0,21,1934000,1933999,1.0413316164753978,0,8,1,21,1,12,0,11,0,9,4,23,1,34,3,77,水,10
2020-03-05,09,Tochigi,1,2,0,0,82237.96551724138,45.6551724137931,45.32,0.5,0,1,0,12,1934000,1933998,1.0424956221202328,0,4,0,9,0,13,0,8,1,11,1,34,0,19,0,86,木,10
2020-03-06,09,Tochigi,0,2,0,0,130496.70689655172,62.13793103448276,44.6,0,0,1,0,13,1934000,1933998,2.0175249710305168,0,8,1,11,0,17,0,4,0,2,0,19,0,18,0,44,金,10
2020-03-07,09,Tochigi,0,2,0,0,183257.9655172414,88.34482758620689,43.25,0,0,1,0,17,1934000,1933998,2.032743590573121,0,8,0,2,0,6,0,8,0,9,0,18,1,25,0,30,土,10
2020-03-08,09,Tochigi,0,2,0,0,120121.70689655172,72.01724137931035,44.42,0.75,0,1,0,6,1934000,1933998,1.105314856382396,0,6,0,9,0,7,0,8,0,5,1,25,0,18,0,28,日,10
2020-03-09,09,Tochigi,0,2,0,0,62464.43103448276,39.91379310344828,56.21,0,0,1,0,7,1934000,1933998,1.1090020880466864,0,15,0,5,0,12,0,6,2,21,0,18,2,39,0,25,月,11
2020-03-10,09,Tochigi,0,2,0,0,85993.43103448275,48.741379310344826,57.290000000000006,32.5,0,1,0,12,1934000,1933998,1.1085101442088703,1,21,2,21,0,11,0,15,4,23,2,39,3,77,3,47,火,11
2020-03-11,09,Tochigi,0,2,0,0,105505.94827586209,59.706896551724135,58.1,0,0,1,0,11,1934000,1933998,1.1388244283402171,0,9,4,23,0,8,1,21,1,34,3,77,0,86,6,40,水,11
2020-03-12,09,Tochigi,0,2,0,0,98966.79310344828,54.96551724137931,49.55,0,0,1,0,8,1934000,1933998,1.1528206880467144,1,11,1,34,0,4,0,9,0,19,0,86,0,44,5,52,木,11
2020-03-13,09,Tochigi,0,2,0,0,149678.22413793104,70.65517241379311,52.61,0,0,1,0,4,1934000,1933998,1.2024576082108134,0,2,0,19,0,8,1,11,0,18,0,44,0,30,1,83,金,11
2020-03-14,09,Tochigi,0,2,0,0,187765.5,88.65517241379311,40.01,12,0,1,0,8,1934000,1933998,1.2146484208256902,0,9,0,18,0,8,0,2,1,25,0,30,0,28,3,52,土,11
2020-03-15,09,Tochigi,0,2,0,0,137244.2931034483,81.1896551724138,41.27,0,0,1,0,8,1934000,1933998,1.2823915496334042,0,5,1,25,0,6,0,9,0,18,0,28,0,25,0,25,日,11
2020-03-16,09,Tochigi,0,2,0,0,67247.13793103448,40.6551724137931,42.53,0,0,1,0,6,1934000,1933998,1.2849314737335158,2,21,0,18,0,15,0,5,2,39,0,25,3,47,1,39,月,12
2020-03-17,09,Tochigi,0,2,0,0,88063.13793103448,52.93103448275862,41.81,0,0,1,0,15,1934000,1933998,1.2939742051440521,4,23,2,39,1,21,2,21,3,77,3,47,6,40,1,46,火,12
2020-03-18,09,Tochigi,1,3,0,0,118419.3275862069,62.827586206896555,50.629999999999995,0,0,1,0,21,1934000,1933997,1.4001904278302275,1,34,3,77,0,9,4,23,0,86,6,40,5,52,3,79,水,12
2020-03-19,09,Tochigi,0,3,0,0,158213.1724137931,72.1896551724138,55.22,0,0,1,0,9,1934000,1933997,2.384266788659514,0,19,0,86,1,11,1,34,0,44,5,52,1,83,2,82,木,12
2020-03-20,09,Tochigi,1,4,0,0,189033.2068965517,96.01724137931036,54.41,0,0,1,0,11,1934000,1933996,1.4646429826631127,0,18,0,44,0,2,0,19,0,30,1,83,3,52,2,72,金,12
2020-03-21,09,Tochigi,0,4,0,0,216044.3620689655,106.20689655172414,52.519999999999996,0,0,1,0,2,1934000,1933996,2.4486456958278016,1,25,0,30,0,9,0,18,0,28,3,52,0,25,0,42,土,12
2020-03-22,09,Tochigi,0,4,0,0,146935.12068965516,85.6896551724138,57.47,0,0,1,0,9,1934000,1933996,2.45678117227181,0,18,0,28,0,5,1,25,0,25,0,25,1,39,2,39,日,12
2020-03-23,09,Tochigi,0,4,0,0,65107.58620689655,39.310344827586206,50.269999999999996,0.5,0,1,0,5,1934000,1933996,2.507355312643756,2,39,0,25,2,21,0,18,3,47,1,39,1,46,3,23,月,13
2020-03-24,09,Tochigi,2,6,0,0,98782.79310344828,55.5,42.980000000000004,0.75,0,1,0,21,1934000,1933994,2.5393096221471527,3,77,3,47,4,23,2,39,6,40,1,46,3,79,2,56,火,13
2020-03-25,09,Tochigi,4,10,0,0,115569.39655172414,64.93103448275862,45.32,0,0,1,0,23,1934000,1933990,4.549046430604744,0,86,6,40,1,34,3,77,5,52,3,79,2,82,1,57,水,13
2020-03-26,09,Tochigi,1,11,0,0,107573.91379310343,56.05172413793103,52.519999999999996,0,0,1,0,34,1934000,1933989,8.436791289144828,0,44,5,52,0,19,0,86,1,83,2,82,2,72,0,56,木,13
2020-03-27,09,Tochigi,0,11,0,0,147548.2068965517,65.79310344827586,56.84,0,0,1,0,19,1934000,1933989,9.430365432662231,0,30,1,83,0,18,0,44,3,52,2,72,0,42,0,51,金,13
2020-03-28,09,Tochigi,0,11,0,0,175479.7931034483,78.24137931034483,56.66,13.25,0,1,0,18,1934000,1933989,9.537902760826498,0,28,3,52,1,25,0,30,0,25,0,42,2,39,0,57,土,13
2020-03-29,09,Tochigi,1,12,0,0,99256.5,48.793103448275865,36.32,37,0,1,0,25,1934000,1933988,9.7264084103495545,0,25,0,25,0,18,0,28,1,39,2,39,3,23,2,45,日,13
2020-03-30,09,Tochigi,0,12,0,0,58654.3275862069,34.1551724137931,43.879999999999995,0,0,1,0,18,1934000,1933988,10.835780019177623,3,47,1,39,2,39,0,25,1,46,3,23,2,56,0,42,月,14
2020-03-31,09,Tochigi,2,14,0,0,82767.10344827586,40.172413793103445,47.57,0.25,0,1,0,39,1934000,1933986,10.884698761438699,6,40,1,46,3,77,3,47,3,79,2,56,1,57,0,80,火,14
2020-04-01,09,Tochigi,3,17,0,0,61870.706896551725,32.39655172413793,53.06,20,0,1,0,77,1934000,1933983,12.904494103716292,5,52,3,79,0,86,6,40,2,82,1,57,0,56,0,58,水,14
2020-04-02,09,Tochigi,0,17,0,0,61305.44827586207,31.551724137931036,53.870000000000005,0.25,0,1,0,86,1934000,1933983,15.110121442983592,1,83,2,82,0,44,5,52,2,72,0,56,0,51,0,37,木,14
2020-04-03,09,Tochigi,0,17,0,0,80949.87931034483,42.258620689655174,51.35,0,0,1,0,44,1934000,1933983,15.251710156361996,3,52,2,72,0,30,1,83,0,42,0,51,0,57,0,63,金,14
2020-04-04,09,Tochigi,0,17,0,0,117442.43103448275,58.63793103448276,58.01,0,0,1,0,30,1934000,1933983,14.576576417551664,0,25,0,42,0,28,3,52,2,39,0,57,2,45,0,76,土,14
2020-04-05,09,Tochigi,0,17,0,0,83315.68965517242,47,47.120000000000005,1.5,0,1,0,28,1934000,1933983,14.853095960639104,1,39,2,39,0,25,0,25,3,23,2,45,0,42,0,34,日,14
