date,state,value
2020/2/12,香川県,0.143137
2020/2/12,岡山県,0.119139
2020/2/12,兵庫県,0.089117
2020/2/12,大阪府,0.059098
2020/2/12,愛知県,0.084118
2020/2/12,静岡県,0.082989
2020/2/12,鳥取県,0.154227
2020/2/12,京都府,0.035137
2020/2/12,滋賀県,0.13742
2020/2/12,岐阜県,0.060684
2020/2/12,長野県,0.106953
2020/2/12,山梨県,0.091574
2020/2/12,千葉県,0.034395
2020/2/12,神奈川県,0.052981
2020/2/12,福井県,0.19357
2020/2/12,埼玉県,0.01387
2020/2/12,茨城県,0.054502
2020/2/12,石川県,0.069942
2020/2/12,富山県,0.105195
2020/2/12,群馬県,0.119174
2020/2/12,栃木県,0.118197
2020/2/12,新潟県,0.141107
2020/2/12,福島県,0.06309
2020/2/12,山形県,0.161279
2020/2/12,宮城県,0.01174
2020/2/12,秋田県,0.177048
2020/2/12,岩手県,0.116069
2020/2/12,青森県,0.163684
2020/2/12,北海道,0.070761
2020/2/13,沖縄県,0.111784
2020/2/13,東京都,-0.002088
2020/2/13,鹿児島県,0.170453
2020/2/13,宮崎県,0.141127
2020/2/13,長崎県,0.153233
2020/2/13,熊本県,0.152771
2020/2/13,佐賀県,0.136543
2020/2/13,福岡県,0.040035
2020/2/13,大分県,0.169408
2020/2/13,高知県,0.244692
2020/2/13,愛媛県,0.138444
2020/2/13,山口県,0.24795
2020/2/13,徳島県,0.009657
2020/2/13,和歌山県,0.11314
2020/2/13,三重県,0.093963
2020/2/13,奈良県,0.02944
2020/2/13,島根県,0.294768
2020/2/13,広島県,0.075212
2020/2/13,香川県,0.057474
2020/2/13,岡山県,0.083424
2020/2/13,兵庫県,0.072512
2020/2/13,大阪府,0.051152
2020/2/13,愛知県,0.050289
2020/2/13,静岡県,0.114656
2020/2/13,鳥取県,0.159503
2020/2/13,京都府,0.043049
2020/2/13,滋賀県,0.1082
2020/2/13,岐阜県,0.11457
2020/2/13,長野県,0.215016
2020/2/13,山梨県,0.071235
2020/2/13,千葉県,0.04525
2020/2/13,神奈川県,0.04055
2020/2/13,福井県,0.12853
2020/2/13,埼玉県,0.03149
2020/2/13,茨城県,0.089973
2020/2/13,石川県,0.08247
2020/2/13,富山県,0.159883
2020/2/13,群馬県,0.103257
2020/2/13,栃木県,0.039276
2020/2/13,新潟県,0.200261
2020/2/13,福島県,0.125578
2020/2/13,山形県,0.151231
2020/2/13,宮城県,0.082461
2020/2/13,秋田県,0.271903
2020/2/13,岩手県,0.360714
2020/2/13,青森県,0.246924
2020/2/13,北海道,0.154914
2020/2/14,沖縄県,-0.160327
2020/2/14,東京都,-0.186126
2020/2/14,鹿児島県,-0.083083
2020/2/14,宮崎県,-0.051109
2020/2/14,長崎県,-0.058752
2020/2/14,熊本県,-0.098039
2020/2/14,佐賀県,-0.011975
2020/2/14,福岡県,-0.10687
2020/2/14,大分県,-0.074888
2020/2/14,高知県,0.012568
2020/2/14,愛媛県,-0.11368
2020/2/14,山口県,-0.129624
2020/2/14,徳島県,0.00627
2020/2/14,和歌山県,-0.034843
2020/2/14,三重県,-0.121341
2020/2/14,奈良県,-0.121395
2020/2/14,島根県,-0.025301
2020/2/14,広島県,-0.100778
2020/2/14,香川県,-0.142343
2020/2/14,岡山県,0.019328
2020/2/14,兵庫県,-0.144256
2020/2/14,大阪府,-0.160667
2020/2/14,愛知県,-0.173693
2020/2/14,静岡県,-0.128771
2020/2/14,鳥取県,-0.050715
2020/2/14,京都府,-0.13049
2020/2/14,滋賀県,-0.185761
2020/2/14,岐阜県,-0.124858
2020/2/14,長野県,-0.134797
2020/2/14,山梨県,-0.156511
2020/2/14,千葉県,-0.144494
2020/2/14,神奈川県,-0.148049
2020/2/14,福井県,-0.170755
2020/2/14,埼玉県,-0.160898
2020/2/14,茨城県,-0.146454
2020/2/14,石川県,-0.10617
2020/2/14,富山県,-0.147074
2020/2/14,群馬県,-0.070584
2020/2/14,栃木県,-0.065335
2020/2/14,新潟県,0.101067
2020/2/14,福島県,-0.077153
2020/2/14,山形県,-0.081713
2020/2/14,宮城県,-0.131232
2020/2/14,秋田県,0.062733
2020/2/14,岩手県,0.09512
2020/2/14,青森県,-0.046441
2020/2/14,北海道,-0.061004
