"","週","week","city","population_inflow","agrgt潜在的感染者人流_lag1","agrgt潜在的感染者人流_lag2","in_risk_lag1","in_risk_lag2"
"1269","202011_W3",2020-11-16,"鳴沢村",4484,0.663153024527547,0.696993567894986,3.14429186181507e-07,2.57147201232366e-07
"1270","202011_W4",2020-11-23,"上野原市",24141,2.75709906498733,3.98106505218011,1.79930743201098e-06,3.27651330061839e-06
"1271","202011_W4",2020-11-23,"中央市",30830,2.29644815664265,4.12701067027346,2.56017439432735e-06,4.8101299100859e-06
"1272","202011_W4",2020-11-23,"丹波山村",713,0.19700290983347,0.221137402763382,4.80090955488013e-08,7.48500112387161e-08
"1273","202011_W4",2020-11-23,"北杜市",50769,5.36921119548796,7.83754956756967,3.68278437139216e-06,6.67632924198214e-06
"1274","202011_W4",2020-11-23,"南アルプス市",67408,4.82305739462882,8.66498411679031,5.39179088018331e-06,1.0121225150574e-05
"1275","202011_W4",2020-11-23,"南部町",7538,0.700760800222487,1.10899840099812,6.18401581409742e-07,1.12042171719828e-06
"1276","202011_W4",2020-11-23,"大月市",24227,2.47841833359264,3.8404190731156,1.87248372918379e-06,3.53600726308799e-06
"1277","202011_W4",2020-11-23,"富士吉田市",48995,4.36846601853666,7.07142159244455,3.93912665997849e-06,7.23788058095354e-06
"1278","202011_W4",2020-11-23,"富士川町",14791,1.07483257621466,1.96271387316991,1.23538938146651e-06,2.32725366195972e-06
"1279","202011_W4",2020-11-23,"富士河口湖町",35027,5.21822622775109,6.61409502009081,2.46595103029103e-06,4.10644678121357e-06
"1280","202011_W4",2020-11-23,"小菅村",950,0.134320765524785,0.182350831459992,6.43735467448203e-08,1.2012178542033e-07
"1281","202011_W4",2020-11-23,"山中湖村",10347,2.0145987984211,2.35742312535654,6.83099993833603e-07,1.11256939323285e-06
"1282","202011_W4",2020-11-23,"山梨市",32880,2.50929548260027,4.31337809318774,2.59065083566789e-06,4.80791849317654e-06
"1283","202011_W4",2020-11-23,"市川三郷町",14197,1.04687074454098,1.85398615163201,1.1358349760159e-06,2.13069257484287e-06
"1284","202011_W4",2020-11-23,"忍野村",8597,0.859509591315222,1.31980127237596,6.8821653501967e-07,1.26408489765557e-06
"1285","202011_W4",2020-11-23,"早川町",1304,0.120358588173154,0.185676458118894,1.10545973018042e-07,1.91115006827489e-07
"1286","202011_W4",2020-11-23,"昭和町",27139,2.0475772676403,3.56208223093352,2.17995744152447e-06,4.04543497187431e-06
"1287","202011_W4",2020-11-23,"甲州市",31231,2.74381126448427,4.4692825438439,2.48872601231396e-06,4.60247956296611e-06
"1288","202011_W4",2020-11-23,"甲府市",199294,15.6578774899402,27.1469116414521,1.63514500101458e-05,3.04838621665074e-05
"1289","202011_W4",2020-11-23,"甲斐市",67148,4.92832552452843,8.6830638641984,5.41529165880153e-06,1.00414906246385e-05
"1290","202011_W4",2020-11-23,"笛吹市",73179,6.25453722024444,10.3265941746844,5.80312699576723e-06,1.07657444855952e-05
"1291","202011_W4",2020-11-23,"西桂町",2989,0.26829511291933,0.453908842699037,2.47396526483191e-07,4.75104836156239e-07
"1292","202011_W4",2020-11-23,"身延町",12895,1.2875545819197,2.01062281868296,1.07901039381817e-06,1.96242441134231e-06
"1293","202011_W4",2020-11-23,"道志村",2531,0.478716332295556,0.556302837085561,1.60834432151811e-07,2.54365731672917e-07
"1294","202011_W4",2020-11-23,"都留市",33218,2.90150093649074,4.71716389927091,2.60663291803713e-06,4.83578072469187e-06
"1295","202011_W4",2020-11-23,"韮崎市",32768,2.64033990559996,4.57796375569072,2.73977231221344e-06,5.1180783322611e-06
"1296","202011_W4",2020-11-23,"鳴沢村",4302,0.730660313696979,0.885606713049424,2.51732701166172e-07,4.3192968479314e-07
"1297","202012_W1",2020-11-30,"上野原市",23526,3.97890371286759,4.33069954477814,3.30412720196292e-06,3.56980175011851e-06
"1298","202012_W1",2020-11-30,"中央市",31143,4.09763000030206,4.4696975417504,4.77881581739508e-06,5.214596673734e-06
"1299","202012_W1",2020-11-30,"丹波山村",671,0.18188336669074,0.200396697290588,7.1005365869187e-08,7.70412077302106e-08
"1300","202012_W1",2020-11-30,"北杜市",46999,7.96987638857081,8.54543194012424,6.96332636836161e-06,7.37394421748079e-06
"1301","202012_W1",2020-11-30,"南アルプス市",65583,8.84235918794996,9.46174306774713,1.0354676260287e-05,1.1076877953062e-05
"1302","202012_W1",2020-11-30,"南部町",7491,1.07463694477173,1.1341485560048,1.09817669446155e-06,1.19281656338036e-06
"1303","202012_W1",2020-11-30,"大月市",24593,3.69612042189603,4.07527844166726,3.49823342751414e-06,3.85588176572004e-06
"1304","202012_W1",2020-11-30,"富士吉田市",47935,7.09583329589593,7.65775815883861,7.267395301781e-06,7.85151819592711e-06
"1305","202012_W1",2020-11-30,"富士川町",14492,1.94460841262654,2.12343216890714,2.29933807439189e-06,2.5163134661332e-06
"1306","202012_W1",2020-11-30,"富士河口湖町",31490,6.72598829893279,7.12113315926547,4.28325245881688e-06,4.4683200331948e-06
"1307","202012_W1",2020-11-30,"小菅村",783,0.171940756585656,0.184508066391702,1.27374976022284e-07,1.33460815761614e-07
"1308","202012_W1",2020-11-30,"山中湖村",10549,2.21209009588664,2.43546090977923,1.04440569852023e-06,1.18094728408662e-06
"1309","202012_W1",2020-11-30,"山梨市",32353,4.41805180890447,4.68466738035491,4.9839983788523e-06,5.26762122777941e-06
"1310","202012_W1",2020-11-30,"市川三郷町",14688,1.87805943600445,2.00175230047465,2.18246835310226e-06,2.3296426376891e-06
"1311","202012_W1",2020-11-30,"忍野村",8003,1.29201189252259,1.41185162071531,1.25268845542076e-06,1.40021338623558e-06
"1312","202012_W1",2020-11-30,"早川町",1390,0.172096083916495,0.189409495836862,1.7700822669336e-07,1.97390458996986e-07
"1313","202012_W1",2020-11-30,"昭和町",27216,3.60901456875405,3.8835101458513,4.07749037734677e-06,4.40352964075236e-06
"1314","202012_W1",2020-11-30,"甲州市",30258,4.45433831721223,4.79020962643609,4.66008854859952e-06,5.0035573194647e-06
"1315","202012_W1",2020-11-30,"甲府市",203304,27.0187655350337,29.3709417606458,3.04212139799456e-05,3.30696160347304e-05
"1316","202012_W1",2020-11-30,"甲斐市",65946,8.86419820950849,9.49280404906721,1.02531535341776e-05,1.09617283343872e-05
"1317","202012_W1",2020-11-30,"笛吹市",71083,10.4632649391903,11.4155725174565,1.07295815320708e-05,1.16950532666794e-05
"1318","202012_W1",2020-11-30,"西桂町",3723,0.42815897892014,0.478819007722513,4.57185616279537e-07,5.13674864039488e-07
"1319","202012_W1",2020-11-30,"身延町",13111,1.91345800510471,2.08139147174926,1.90086078900001e-06,2.09270258381537e-06
"1320","202012_W1",2020-11-30,"道志村",1797,0.538449333078171,0.581246124571672,2.58543485220157e-07,2.7139225213159e-07
"1321","202012_W1",2020-11-30,"都留市",31925,4.72144296381409,5.07786239353537,4.94126986460882e-06,5.28874630464548e-06
"1322","202012_W1",2020-11-30,"韮崎市",32956,4.47170366697147,4.93873362053014,5.01019477612712e-06,5.53284077710786e-06
"1323","202012_W1",2020-11-30,"鳴沢村",3270,0.930993035289557,0.98671729941092,4.46639189146416e-07,4.74113931023058e-07
"1324","202012_W2",2020-12-07,"上野原市",23339,4.1264988781291,3.19520973608779,3.58158996583286e-06,2.17407506439096e-06
"1325","202012_W2",2020-12-07,"中央市",31314,4.40837834689455,2.68930640400771,5.19765777591179e-06,3.05772179773282e-06
"1326","202012_W2",2020-12-07,"丹波山村",497,0.158225112007211,0.154869986868963,7.70471761185592e-08,5.21515467095894e-08
"1327","202012_W2",2020-12-07,"北杜市",47176,7.92392519661608,5.75994062763168,7.50267399324211e-06,4.49967639200635e-06
"1328","202012_W2",2020-12-07,"南アルプス市",64912,9.48846867643654,5.74706414088937,1.12438716105245e-05,6.56768846686573e-06
"1329","202012_W2",2020-12-07,"南部町",8001,1.07958780618352,0.681292378012111,1.17488357368842e-06,6.97809952069154e-07
"1330","202012_W2",2020-12-07,"大月市",24171,3.91782895603833,2.84987231753628,3.7891094272632e-06,2.29084852524288e-06
"1331","202012_W2",2020-12-07,"富士吉田市",47897,7.39546187101907,4.92387248745086,7.85520232509276e-06,4.6515291065403e-06
"1332","202012_W2",2020-12-07,"富士川町",14493,2.09509455685067,1.26442347034242,2.48050826358035e-06,1.44775083829438e-06
"1333","202012_W2",2020-12-07,"富士河口湖町",31704,6.18385569269085,5.07277268581137,4.55634134648569e-06,2.81675786162875e-06
"1334","202012_W2",2020-12-07,"小菅村",719,0.154322701892323,0.117390202755044,1.33527313465394e-07,7.77535718476299e-08
"1335","202012_W2",2020-12-07,"山中湖村",8930,2.22070553655058,2.12715863923372,1.11226994004663e-06,7.59859863742583e-07
"1336","202012_W2",2020-12-07,"山梨市",32001,4.75685392325563,2.98628502342915,5.4445790695241e-06,3.19491211913371e-06
"1337","202012_W2",2020-12-07,"市川三郷町",14953,2.03116575179385,1.24611229281797,2.40818822942139e-06,1.4311576011653e-06
"1338","202012_W2",2020-12-07,"忍野村",7646,1.28847420172367,0.890767523488186,1.34392362922154e-06,8.33355245696287e-07
"1339","202012_W2",2020-12-07,"早川町",1478,0.214084497910436,0.156493996383863,1.95045859621138e-07,1.18568642641008e-07
"1340","202012_W2",2020-12-07,"昭和町",27676,3.9051830381369,2.4637535985219,4.45431263136565e-06,2.64564420495891e-06
"1341","202012_W2",2020-12-07,"甲州市",30295,4.70227080700963,3.12029225252947,5.0346419854316e-06,2.9646678219865e-06
"1342","202012_W2",2020-12-07,"甲府市",202243,29.2735324945493,18.6402420727896,3.32308604040244e-05,1.97311164595114e-05
"1343","202012_W2",2020-12-07,"甲斐市",65808,9.65084150116659,5.98901651645203,1.11631375175798e-05,6.5450383413881e-06
"1344","202012_W2",2020-12-07,"笛吹市",71373,11.0709392748516,7.49317084753038,1.16005706177527e-05,6.88648326155823e-06
"1345","202012_W2",2020-12-07,"西桂町",3402,0.481366417489598,0.323988896757408,5.22622444276964e-07,3.28684546586362e-07
"1346","202012_W2",2020-12-07,"身延町",13274,1.91517641974284,1.26158444470584,2.05109980809755e-06,1.23042818097983e-06
"1347","202012_W2",2020-12-07,"道志村",1741,0.451101151320863,0.41667610172275,2.56529737931454e-07,1.56571647230351e-07
"1348","202012_W2",2020-12-07,"都留市",31891,4.99807768514485,3.33123904772341,5.33422375047666e-06,3.13047281098075e-06
"1349","202012_W2",2020-12-07,"韮崎市",34007,4.75740255342589,3.02127679107708,5.43517929114534e-06,3.22996608947637e-06
"1350","202012_W2",2020-12-07,"鳴沢村",3532,0.773768443800277,0.696931848235579,4.59483868711514e-07,2.92741589533018e-07
"1351","202012_W3",2020-12-14,"上野原市",22958,3.04326835152598,3.56997064933054,2.15776476584407e-06,2.43257721861211e-06
"1352","202012_W3",2020-12-14,"中央市",32091,2.6779805331434,3.00302724416273,3.09050453649079e-06,3.45804678640414e-06
"1353","202012_W3",2020-12-14,"丹波山村",607,0.112136939921047,0.135258386037563,4.60123948229963e-08,5.31770731921539e-08
"1354","202012_W3",2020-12-14,"北杜市",46459,5.35106660358993,6.14734364885957,4.38643646114398e-06,4.9058146782817e-06
"1355","202012_W3",2020-12-14,"南アルプス市",65310,5.58305343779532,6.2880643624241,6.45954291076909e-06,7.24817290311383e-06
"1356","202012_W3",2020-12-14,"南部町",7251,0.690585474904289,0.756879032727065,7.18902124287998e-07,7.99311934855608e-07
"1357","202012_W3",2020-12-14,"大月市",23729,2.82650740975359,3.30130263502144,2.27612715223343e-06,2.56552279508844e-06
"1358","202012_W3",2020-12-14,"富士吉田市",47971,4.70120846497583,5.35668039903405,4.61966884274293e-06,5.18662344952916e-06
"1359","202012_W3",2020-12-14,"富士川町",14376,1.23697493736709,1.38741499598042,1.43877180593155e-06,1.61170716348313e-06
"1360","202012_W3",2020-12-14,"富士河口湖町",29805,4.427259427183,5.16125384313512,2.75472014716288e-06,3.09769277718534e-06
"1361","202012_W3",2020-12-14,"小菅村",772,0.0930520477229582,0.108116487418494,6.99368119988155e-08,7.89458737953029e-08
"1362","202012_W3",2020-12-14,"山中湖村",8630,1.75518489193851,2.08938358515158,7.20807904739529e-07,8.15051049854341e-07
"1363","202012_W3",2020-12-14,"山梨市",32169,2.96708064123099,3.37247108884942,3.15382671491081e-06,3.54138400104774e-06
"1364","202012_W3",2020-12-14,"市川三郷町",14153,1.2815876630451,1.44395405364376,1.4683694242439e-06,1.64578191300003e-06
"1365","202012_W3",2020-12-14,"忍野村",8363,0.79319212179692,0.895566308880536,7.80361833965663e-07,8.70272353082558e-07
"1366","202012_W3",2020-12-14,"早川町",1264,0.169887257233094,0.199961286935129,1.25907854953167e-07,1.41544841300247e-07
"1367","202012_W3",2020-12-14,"昭和町",27756,2.46875389089286,2.78331880184387,2.68117688127314e-06,2.9989308676677e-06
"1368","202012_W3",2020-12-14,"甲州市",30292,2.96304458497517,3.37777787407152,2.94352815275861e-06,3.30096255753286e-06
"1369","202012_W3",2020-12-14,"甲府市",202929,18.5641030540069,20.977764251214,1.99124321294766e-05,2.23071526545993e-05
"1370","202012_W3",2020-12-14,"甲斐市",67971,5.8347259657891,6.55496636279994,6.51975783317043e-06,7.29582679860047e-06
"1371","202012_W3",2020-12-14,"笛吹市",68168,7.19684838437322,8.20003104866888,6.86644516901825e-06,7.69167776000393e-06
"1372","202012_W3",2020-12-14,"西桂町",3515,0.332842866784411,0.367993452976043,3.48577072268444e-07,3.90620663325662e-07
"1373","202012_W3",2020-12-14,"身延町",12921,1.25159955445914,1.4060159916621,1.25010002761563e-06,1.39865816392352e-06
"1374","202012_W3",2020-12-14,"道志村",1423,0.316895749248688,0.38066236033193,1.40393332976576e-07,1.58481007825025e-07
"1375","202012_W3",2020-12-14,"都留市",31932,3.25601984176021,3.74098901608981,3.07892010767209e-06,3.45916035951575e-06
"1376","202012_W3",2020-12-14,"韮崎市",33637,3.0248984254382,3.40088812324981,3.3036210990633e-06,3.68699162255233e-06
"1377","202012_W3",2020-12-14,"鳴沢村",3322,0.536983182678131,0.636411713214027,2.90362669584861e-07,3.25949238710824e-07
"1378","202012_W4",2020-12-21,"上野原市",22904,3.47164641778253,4.46618245179357,2.4089771161145e-06,3.23293180025067e-06
"1379","202012_W4",2020-12-21,"中央市",31695,3.12978733463662,4.1784871226798,3.50880870387715e-06,4.74037408605761e-06
"1380","202012_W4",2020-12-21,"丹波山村",533,0.137477381854242,0.171650133434011,5.11365258640446e-08,6.93975628008776e-08
"1381","202012_W4",2020-12-21,"北杜市",46080,5.97876454581048,7.77438068496792,4.88200874595566e-06,6.5522887388405e-06
"1382","202012_W4",2020-12-21,"南アルプス市",65902,6.23367994372801,8.3635960263575,7.22584473613752e-06,9.7605616272337e-06
"1383","202012_W4",2020-12-21,"南部町",7312,0.758889356318358,0.981860303468255,7.87844835588589e-07,1.04737112856099e-06
"1384","202012_W4",2020-12-21,"大月市",23496,3.19576289063691,4.15037314132693,2.51691521771275e-06,3.38135784655756e-06
"1385","202012_W4",2020-12-21,"富士吉田市",49181,5.22664327956294,6.89859039586234,5.22346726446434e-06,7.04943341631533e-06
"1386","202012_W4",2020-12-21,"富士川町",14105,1.37213462771132,1.84488206865409,1.60682464745208e-06,2.1695625640346e-06
"1387","202012_W4",2020-12-21,"富士河口湖町",30372,4.62093325741663,5.90599936322797,3.08242146792313e-06,4.12139177388039e-06
"1388","202012_W4",2020-12-21,"小菅村",886,0.109325054595862,0.139017494111797,7.87007648175515e-08,1.06009032229708e-07
"1389","202012_W4",2020-12-21,"山中湖村",7300,1.71514121373089,2.14140459612668,7.88506435995467e-07,1.04483533953766e-06
"1390","202012_W4",2020-12-21,"山梨市",32401,3.37239864303203,4.47512894091676,3.53119181998519e-06,4.76547715795021e-06
"1391","202012_W4",2020-12-21,"市川三郷町",14689,1.41536558257133,1.8788807006435,1.61428251361455e-06,2.16217197815135e-06
"1392","202012_W4",2020-12-21,"忍野村",7480,0.877896702302526,1.12198251422804,8.88032061902979e-07,1.18142049921394e-06
"1393","202012_W4",2020-12-21,"早川町",1364,0.15854696883975,0.200878360290919,1.38887439461637e-07,1.85136295941303e-07
"1394","202012_W4",2020-12-21,"昭和町",28282,2.8445761767417,3.78371720808843,3.02152814511575e-06,4.07555971340039e-06
"1395","202012_W4",2020-12-21,"甲州市",29361,3.31307741722283,4.37494240226711,3.30953448409887e-06,4.45879602675856e-06
"1396","202012_W4",2020-12-21,"甲府市",200573,20.9367745201916,27.8114099616101,2.23176225861981e-05,3.00968964754679e-05
"1397","202012_W4",2020-12-21,"甲斐市",67238,6.55627639739521,8.77599909622428,7.42338290155154e-06,1.00409605877251e-05
"1398","202012_W4",2020-12-21,"笛吹市",68875,7.83403470956352,10.292378024023,7.57208115493225e-06,1.01536271541676e-05
"1399","202012_W4",2020-12-21,"西桂町",3669,0.351377911176107,0.470118307837302,3.82968106778071e-07,5.19031023799123e-07
"1400","202012_W4",2020-12-21,"身延町",12748,1.41053420858002,1.84364325817023,1.39352790288941e-06,1.87039914525902e-06
"1401","202012_W4",2020-12-21,"道志村",1329,0.347938167720115,0.434014139497371,1.47956482356154e-07,1.91292704841603e-07
"1402","202012_W4",2020-12-21,"都留市",30997,3.73060106429682,4.90394974442849,3.47352456842183e-06,4.68405128866525e-06
"1403","202012_W4",2020-12-21,"韮崎市",33764,3.44140230090094,4.55724101421182,3.71258207514082e-06,4.99370865081972e-06
"1404","202012_W4",2020-12-21,"鳴沢村",3644,0.612653897174149,0.774857905319137,3.30260435868732e-07,4.38414883138561e-07
"1405","202012_W5",2020-12-28,"上野原市",24892,4.29429612142679,8.33039963501196,3.22648914289183e-06,7.04612256704909e-06
"1406","202012_W5",2020-12-28,"中央市",29584,4.25913824287742,9.14346902434872,4.7562979964825e-06,1.05164632090406e-05
"1407","202012_W5",2020-12-28,"丹波山村",667,0.175776263575781,0.307807067938136,7.03192650023253e-08,1.48654128690468e-07
"1408","202012_W5",2020-12-28,"北杜市",57639,7.46608414544642,15.0254880623736,6.5176787836763e-06,1.42848586323585e-05
"1409","202012_W5",2020-12-28,"南アルプス市",67781,8.52472747405152,18.5262050086785,9.80407027103672e-06,2.17081344105117e-05
"1410","202012_W5",2020-12-28,"南部町",7920,0.93553199523328,2.00904721552855,1.03606471348577e-06,2.29500531435823e-06
