週,都道府県,居住都道府県,sum_pop
202006_W2,10:群馬県,20:長野県,2971
202006_W2,10:群馬県,21:岐阜県,384
202006_W2,10:群馬県,22:静岡県,864
202006_W2,10:群馬県,23:愛知県,873
202006_W2,10:群馬県,24:三重県,242
202006_W2,10:群馬県,25:滋賀県,38
202006_W2,10:群馬県,26:京都府,190
202006_W2,10:群馬県,27:大阪府,452
202006_W2,10:群馬県,28:兵庫県,368
202006_W2,10:群馬県,29:奈良県,16
202006_W2,10:群馬県,30:和歌山県,35
202006_W2,10:群馬県,31:鳥取県,3
202006_W2,10:群馬県,32:島根県,2
202006_W2,10:群馬県,33:岡山県,160
202006_W2,10:群馬県,34:広島県,8
202006_W2,10:群馬県,35:山口県,0
202006_W2,10:群馬県,36:徳島県,74
202006_W2,10:群馬県,37:香川県,21
202006_W2,10:群馬県,38:愛媛県,13
202006_W2,10:群馬県,40:福岡県,174
202006_W2,10:群馬県,41:佐賀県,1
202006_W2,10:群馬県,42:長崎県,10
202006_W2,10:群馬県,43:熊本県,14
202006_W2,10:群馬県,44:大分県,0
202006_W2,10:群馬県,45:宮崎県,64
202006_W2,10:群馬県,46:鹿児島県,13
202006_W2,10:群馬県,47:沖縄県,75
202006_W3,10:群馬県,01:北海道,223
202006_W3,10:群馬県,02:青森県,114
202006_W3,10:群馬県,03:岩手県,500
202006_W3,10:群馬県,04:宮城県,331
202006_W3,10:群馬県,05:秋田県,9
202006_W3,10:群馬県,06:山形県,131
202006_W3,10:群馬県,07:福島県,1126
202006_W3,10:群馬県,08:茨城県,3356
202006_W3,10:群馬県,09:栃木県,22667
202006_W3,10:群馬県,10:群馬県,1868404
202006_W3,10:群馬県,11:埼玉県,41548
202006_W3,10:群馬県,12:千葉県,4015
202006_W3,10:群馬県,13:東京都,13851
202006_W3,10:群馬県,14:神奈川県,5252
202006_W3,10:群馬県,15:新潟県,3657
202006_W3,10:群馬県,16:富山県,235
202006_W3,10:群馬県,17:石川県,105
202006_W3,10:群馬県,18:福井県,12
202006_W3,10:群馬県,19:山梨県,496
202006_W3,10:群馬県,20:長野県,3691
202006_W3,10:群馬県,21:岐阜県,433
202006_W3,10:群馬県,22:静岡県,473
202006_W3,10:群馬県,23:愛知県,917
202006_W3,10:群馬県,24:三重県,216
202006_W3,10:群馬県,25:滋賀県,134
202006_W3,10:群馬県,26:京都府,305
202006_W3,10:群馬県,27:大阪府,345
202006_W3,10:群馬県,28:兵庫県,302
202006_W3,10:群馬県,29:奈良県,111
202006_W3,10:群馬県,30:和歌山県,22
202006_W3,10:群馬県,31:鳥取県,1
202006_W3,10:群馬県,32:島根県,7
202006_W3,10:群馬県,33:岡山県,268
202006_W3,10:群馬県,34:広島県,182
202006_W3,10:群馬県,35:山口県,5
202006_W3,10:群馬県,36:徳島県,0
202006_W3,10:群馬県,37:香川県,89
202006_W3,10:群馬県,38:愛媛県,78
202006_W3,10:群馬県,40:福岡県,288
202006_W3,10:群馬県,41:佐賀県,58
202006_W3,10:群馬県,42:長崎県,17
202006_W3,10:群馬県,43:熊本県,188
202006_W3,10:群馬県,45:宮崎県,65
202006_W3,10:群馬県,47:沖縄県,15
202006_W4,10:群馬県,01:北海道,210
202006_W4,10:群馬県,02:青森県,274
202006_W4,10:群馬県,03:岩手県,430
202006_W4,10:群馬県,04:宮城県,646
202006_W4,10:群馬県,05:秋田県,14
202006_W4,10:群馬県,06:山形県,127
202006_W4,10:群馬県,07:福島県,1718
202006_W4,10:群馬県,08:茨城県,4075
202006_W4,10:群馬県,09:栃木県,20962
202006_W4,10:群馬県,10:群馬県,1869623
202006_W4,10:群馬県,11:埼玉県,41885
202006_W4,10:群馬県,12:千葉県,4453
202006_W4,10:群馬県,13:東京都,15000
202006_W4,10:群馬県,14:神奈川県,5997
202006_W4,10:群馬県,15:新潟県,3345
202006_W4,10:群馬県,16:富山県,241
202006_W4,10:群馬県,17:石川県,162
202006_W4,10:群馬県,18:福井県,223
202006_W4,10:群馬県,19:山梨県,519
202006_W4,10:群馬県,20:長野県,3788
202006_W4,10:群馬県,21:岐阜県,303
202006_W4,10:群馬県,22:静岡県,723
202006_W4,10:群馬県,23:愛知県,1399
202006_W4,10:群馬県,24:三重県,237
202006_W4,10:群馬県,25:滋賀県,258
202006_W4,10:群馬県,26:京都府,327
202006_W4,10:群馬県,27:大阪府,456
202006_W4,10:群馬県,28:兵庫県,254
202006_W4,10:群馬県,29:奈良県,68
202006_W4,10:群馬県,30:和歌山県,75
202006_W4,10:群馬県,31:鳥取県,0
202006_W4,10:群馬県,32:島根県,0
202006_W4,10:群馬県,33:岡山県,139
202006_W4,10:群馬県,34:広島県,165
202006_W4,10:群馬県,35:山口県,31
202006_W4,10:群馬県,36:徳島県,0
202006_W4,10:群馬県,37:香川県,25
202006_W4,10:群馬県,38:愛媛県,79
202006_W4,10:群馬県,39:高知県,13
202006_W4,10:群馬県,40:福岡県,339
202006_W4,10:群馬県,41:佐賀県,83
202006_W4,10:群馬県,42:長崎県,87
202006_W4,10:群馬県,43:熊本県,251
202006_W4,10:群馬県,44:大分県,0
202006_W4,10:群馬県,46:鹿児島県,38
202006_W4,10:群馬県,47:沖縄県,7
202007_W1,10:群馬県,01:北海道,182
202007_W1,10:群馬県,02:青森県,76
202007_W1,10:群馬県,03:岩手県,249
202007_W1,10:群馬県,04:宮城県,751
202007_W1,10:群馬県,05:秋田県,302
202007_W1,10:群馬県,06:山形県,326
202007_W1,10:群馬県,07:福島県,1621
202007_W1,10:群馬県,08:茨城県,4039
202007_W1,10:群馬県,09:栃木県,21085
202007_W1,10:群馬県,10:群馬県,1866507
202007_W1,10:群馬県,11:埼玉県,39516
202007_W1,10:群馬県,12:千葉県,3515
202007_W1,10:群馬県,13:東京都,12882
202007_W1,10:群馬県,14:神奈川県,4522
202007_W1,10:群馬県,15:新潟県,3547
202007_W1,10:群馬県,16:富山県,355
202007_W1,10:群馬県,17:石川県,328
202007_W1,10:群馬県,18:福井県,129
202007_W1,10:群馬県,19:山梨県,680
202007_W1,10:群馬県,20:長野県,3636
202007_W1,10:群馬県,21:岐阜県,686
202007_W1,10:群馬県,22:静岡県,712
202007_W1,10:群馬県,23:愛知県,1311
202007_W1,10:群馬県,24:三重県,218
202007_W1,10:群馬県,25:滋賀県,228
202007_W1,10:群馬県,26:京都府,189
202007_W1,10:群馬県,27:大阪府,478
202007_W1,10:群馬県,28:兵庫県,269
202007_W1,10:群馬県,29:奈良県,71
202007_W1,10:群馬県,30:和歌山県,12
202007_W1,10:群馬県,31:鳥取県,0
202007_W1,10:群馬県,33:岡山県,154
202007_W1,10:群馬県,34:広島県,58
202007_W1,10:群馬県,35:山口県,23
202007_W1,10:群馬県,36:徳島県,1
202007_W1,10:群馬県,37:香川県,87
202007_W1,10:群馬県,38:愛媛県,10
202007_W1,10:群馬県,39:高知県,52
202007_W1,10:群馬県,40:福岡県,99
202007_W1,10:群馬県,41:佐賀県,24
202007_W1,10:群馬県,42:長崎県,7
202007_W1,10:群馬県,43:熊本県,78
202007_W1,10:群馬県,45:宮崎県,1
202007_W1,10:群馬県,46:鹿児島県,38
202007_W1,10:群馬県,47:沖縄県,18
202007_W2,10:群馬県,01:北海道,272
202007_W2,10:群馬県,02:青森県,31
202007_W2,10:群馬県,03:岩手県,368
202007_W2,10:群馬県,04:宮城県,540
202007_W2,10:群馬県,05:秋田県,373
202007_W2,10:群馬県,06:山形県,373
202007_W2,10:群馬県,07:福島県,1541
202007_W2,10:群馬県,08:茨城県,4120
202007_W2,10:群馬県,09:栃木県,22833
202007_W2,10:群馬県,10:群馬県,1864162
202007_W2,10:群馬県,11:埼玉県,39619
202007_W2,10:群馬県,12:千葉県,4455
202007_W2,10:群馬県,13:東京都,13983
202007_W2,10:群馬県,14:神奈川県,5941
202007_W2,10:群馬県,15:新潟県,3472
202007_W2,10:群馬県,16:富山県,354
202007_W2,10:群馬県,17:石川県,112
202007_W2,10:群馬県,18:福井県,62
202007_W2,10:群馬県,19:山梨県,276
202007_W2,10:群馬県,20:長野県,3680
202007_W2,10:群馬県,21:岐阜県,372
202007_W2,10:群馬県,22:静岡県,784
202007_W2,10:群馬県,23:愛知県,1254
202007_W2,10:群馬県,24:三重県,261
202007_W2,10:群馬県,25:滋賀県,59
202007_W2,10:群馬県,26:京都府,376
202007_W2,10:群馬県,27:大阪府,668
202007_W2,10:群馬県,28:兵庫県,314
202007_W2,10:群馬県,29:奈良県,59
202007_W2,10:群馬県,30:和歌山県,92
202007_W2,10:群馬県,31:鳥取県,1
202007_W2,10:群馬県,32:島根県,84
202007_W2,10:群馬県,33:岡山県,157
202007_W2,10:群馬県,34:広島県,104
202007_W2,10:群馬県,35:山口県,1
202007_W2,10:群馬県,36:徳島県,13
202007_W2,10:群馬県,37:香川県,7
202007_W2,10:群馬県,38:愛媛県,0
202007_W2,10:群馬県,39:高知県,29
202007_W2,10:群馬県,40:福岡県,364
202007_W2,10:群馬県,41:佐賀県,68
202007_W2,10:群馬県,42:長崎県,68
202007_W2,10:群馬県,43:熊本県,27
202007_W2,10:群馬県,44:大分県,0
202007_W2,10:群馬県,45:宮崎県,6
202007_W2,10:群馬県,46:鹿児島県,199
202007_W2,10:群馬県,47:沖縄県,38
202007_W3,10:群馬県,01:北海道,364
202007_W3,10:群馬県,02:青森県,44
202007_W3,10:群馬県,03:岩手県,187
202007_W3,10:群馬県,04:宮城県,934
202007_W3,10:群馬県,05:秋田県,26
202007_W3,10:群馬県,06:山形県,146
202007_W3,10:群馬県,07:福島県,1224
202007_W3,10:群馬県,08:茨城県,4301
202007_W3,10:群馬県,09:栃木県,22723
202007_W3,10:群馬県,10:群馬県,1865236
202007_W3,10:群馬県,11:埼玉県,41991
202007_W3,10:群馬県,12:千葉県,4531
202007_W3,10:群馬県,13:東京都,14097
202007_W3,10:群馬県,14:神奈川県,6349
202007_W3,10:群馬県,15:新潟県,3555
202007_W3,10:群馬県,16:富山県,268
202007_W3,10:群馬県,17:石川県,224
202007_W3,10:群馬県,18:福井県,6
202007_W3,10:群馬県,19:山梨県,516
202007_W3,10:群馬県,20:長野県,3845
202007_W3,10:群馬県,21:岐阜県,847
202007_W3,10:群馬県,22:静岡県,919
202007_W3,10:群馬県,23:愛知県,1390
202007_W3,10:群馬県,24:三重県,85
202007_W3,10:群馬県,25:滋賀県,66
202007_W3,10:群馬県,26:京都府,570
202007_W3,10:群馬県,27:大阪府,714
202007_W3,10:群馬県,28:兵庫県,273
202007_W3,10:群馬県,29:奈良県,126
202007_W3,10:群馬県,30:和歌山県,69
202007_W3,10:群馬県,31:鳥取県,4
202007_W3,10:群馬県,32:島根県,81
202007_W3,10:群馬県,33:岡山県,84
202007_W3,10:群馬県,34:広島県,78
202007_W3,10:群馬県,35:山口県,1
202007_W3,10:群馬県,36:徳島県,0
202007_W3,10:群馬県,37:香川県,8
202007_W3,10:群馬県,38:愛媛県,25
202007_W3,10:群馬県,39:高知県,91
202007_W3,10:群馬県,40:福岡県,98
202007_W3,10:群馬県,41:佐賀県,2
202007_W3,10:群馬県,42:長崎県,53
202007_W3,10:群馬県,43:熊本県,24
202007_W3,10:群馬県,44:大分県,22
202007_W3,10:群馬県,46:鹿児島県,241
202007_W3,10:群馬県,47:沖縄県,111
202007_W4,10:群馬県,01:北海道,431
202007_W4,10:群馬県,02:青森県,247
202007_W4,10:群馬県,03:岩手県,97
202007_W4,10:群馬県,04:宮城県,1233
202007_W4,10:群馬県,05:秋田県,125
202007_W4,10:群馬県,06:山形県,296
202007_W4,10:群馬県,07:福島県,1617
202007_W4,10:群馬県,08:茨城県,5398
202007_W4,10:群馬県,09:栃木県,22928
202007_W4,10:群馬県,10:群馬県,1847233
202007_W4,10:群馬県,11:埼玉県,44904
202007_W4,10:群馬県,12:千葉県,7355
202007_W4,10:群馬県,13:東京都,21909
202007_W4,10:群馬県,14:神奈川県,10658
202007_W4,10:群馬県,15:新潟県,4724
202007_W4,10:群馬県,16:富山県,567
202007_W4,10:群馬県,17:石川県,358
202007_W4,10:群馬県,18:福井県,183
202007_W4,10:群馬県,19:山梨県,705
202007_W4,10:群馬県,20:長野県,4414
202007_W4,10:群馬県,21:岐阜県,996
202007_W4,10:群馬県,22:静岡県,1333
202007_W4,10:群馬県,23:愛知県,1890
202007_W4,10:群馬県,24:三重県,218
202007_W4,10:群馬県,25:滋賀県,195
202007_W4,10:群馬県,26:京都府,784
202007_W4,10:群馬県,27:大阪府,1005
202007_W4,10:群馬県,28:兵庫県,402
202007_W4,10:群馬県,29:奈良県,139
202007_W4,10:群馬県,30:和歌山県,59
202007_W4,10:群馬県,31:鳥取県,28
202007_W4,10:群馬県,32:島根県,28
202007_W4,10:群馬県,33:岡山県,197
202007_W4,10:群馬県,34:広島県,214
202007_W4,10:群馬県,35:山口県,76
202007_W4,10:群馬県,36:徳島県,141
202007_W4,10:群馬県,37:香川県,54
202007_W4,10:群馬県,38:愛媛県,36
202007_W4,10:群馬県,39:高知県,55
202007_W4,10:群馬県,40:福岡県,259
202007_W4,10:群馬県,41:佐賀県,0
202007_W4,10:群馬県,42:長崎県,18
202007_W4,10:群馬県,43:熊本県,27
202007_W4,10:群馬県,44:大分県,73
202007_W4,10:群馬県,45:宮崎県,42
202007_W4,10:群馬県,46:鹿児島県,346
202007_W4,10:群馬県,47:沖縄県,351
202007_W5,10:群馬県,01:北海道,396
202007_W5,10:群馬県,02:青森県,14
202007_W5,10:群馬県,03:岩手県,115
202007_W5,10:群馬県,04:宮城県,578
202007_W5,10:群馬県,05:秋田県,227
202007_W5,10:群馬県,06:山形県,169
202007_W5,10:群馬県,07:福島県,578
202007_W5,10:群馬県,08:茨城県,4186
202007_W5,10:群馬県,09:栃木県,21504
202007_W5,10:群馬県,10:群馬県,1859612
202007_W5,10:群馬県,11:埼玉県,42107
202007_W5,10:群馬県,12:千葉県,4917
202007_W5,10:群馬県,13:東京都,13908
202007_W5,10:群馬県,14:神奈川県,6770
202007_W5,10:群馬県,15:新潟県,3345
202007_W5,10:群馬県,16:富山県,462
202007_W5,10:群馬県,17:石川県,300
202007_W5,10:群馬県,18:福井県,459
202007_W5,10:群馬県,19:山梨県,470
202007_W5,10:群馬県,20:長野県,4305
202007_W5,10:群馬県,21:岐阜県,886
202007_W5,10:群馬県,22:静岡県,822
202007_W5,10:群馬県,23:愛知県,1332
202007_W5,10:群馬県,24:三重県,127
202007_W5,10:群馬県,25:滋賀県,141
202007_W5,10:群馬県,26:京都府,671
202007_W5,10:群馬県,27:大阪府,623
202007_W5,10:群馬県,28:兵庫県,395
202007_W5,10:群馬県,29:奈良県,125
202007_W5,10:群馬県,30:和歌山県,51
202007_W5,10:群馬県,31:鳥取県,120
202007_W5,10:群馬県,33:岡山県,145
202007_W5,10:群馬県,34:広島県,252
202007_W5,10:群馬県,35:山口県,96
202007_W5,10:群馬県,36:徳島県,49
202007_W5,10:群馬県,37:香川県,14
202007_W5,10:群馬県,38:愛媛県,79
202007_W5,10:群馬県,39:高知県,14
202007_W5,10:群馬県,40:福岡県,376
202007_W5,10:群馬県,41:佐賀県,0
202007_W5,10:群馬県,42:長崎県,120
202007_W5,10:群馬県,43:熊本県,14
202007_W5,10:群馬県,44:大分県,160
202007_W5,10:群馬県,45:宮崎県,18
202007_W5,10:群馬県,46:鹿児島県,534
202007_W5,10:群馬県,47:沖縄県,582
202008_W1,10:群馬県,01:北海道,507
202008_W1,10:群馬県,02:青森県,117
202008_W1,10:群馬県,03:岩手県,112
202008_W1,10:群馬県,04:宮城県,1332
202008_W1,10:群馬県,05:秋田県,305
202008_W1,10:群馬県,06:山形県,369
202008_W1,10:群馬県,07:福島県,1410
202008_W1,10:群馬県,08:茨城県,5257
202008_W1,10:群馬県,09:栃木県,25106
202008_W1,10:群馬県,10:群馬県,1850104
202008_W1,10:群馬県,11:埼玉県,51705
202008_W1,10:群馬県,12:千葉県,7188
202008_W1,10:群馬県,13:東京都,20690
202008_W1,10:群馬県,14:神奈川県,11432
202008_W1,10:群馬県,15:新潟県,3574
202008_W1,10:群馬県,16:富山県,493
202008_W1,10:群馬県,17:石川県,729
202008_W1,10:群馬県,18:福井県,461
202008_W1,10:群馬県,19:山梨県,869
202008_W1,10:群馬県,20:長野県,5193
202008_W1,10:群馬県,21:岐阜県,385
202008_W1,10:群馬県,22:静岡県,1475
202008_W1,10:群馬県,23:愛知県,1277
202008_W1,10:群馬県,24:三重県,219
202008_W1,10:群馬県,25:滋賀県,92
202008_W1,10:群馬県,26:京都府,762
202008_W1,10:群馬県,27:大阪府,675
202008_W1,10:群馬県,28:兵庫県,530
202008_W1,10:群馬県,29:奈良県,106
202008_W1,10:群馬県,30:和歌山県,44
202008_W1,10:群馬県,31:鳥取県,186
202008_W1,10:群馬県,32:島根県,159
202008_W1,10:群馬県,33:岡山県,184
202008_W1,10:群馬県,34:広島県,151
202008_W1,10:群馬県,35:山口県,73
202008_W1,10:群馬県,36:徳島県,4
202008_W1,10:群馬県,37:香川県,124
202008_W1,10:群馬県,38:愛媛県,22
202008_W1,10:群馬県,39:高知県,11
202008_W1,10:群馬県,40:福岡県,227
202008_W1,10:群馬県,41:佐賀県,1
202008_W1,10:群馬県,42:長崎県,94
202008_W1,10:群馬県,43:熊本県,16
202008_W1,10:群馬県,44:大分県,124
202008_W1,10:群馬県,46:鹿児島県,114
202008_W1,10:群馬県,47:沖縄県,390
202008_W2,10:群馬県,01:北海道,1536
202008_W2,10:群馬県,02:青森県,304
202008_W2,10:群馬県,03:岩手県,888
202008_W2,10:群馬県,04:宮城県,1427
202008_W2,10:群馬県,05:秋田県,679
202008_W2,10:群馬県,06:山形県,535
202008_W2,10:群馬県,07:福島県,1911
202008_W2,10:群馬県,08:茨城県,8866
202008_W2,10:群馬県,09:栃木県,21924
202008_W2,10:群馬県,10:群馬県,1826041
202008_W2,10:群馬県,11:埼玉県,55500
202008_W2,10:群馬県,12:千葉県,12341
202008_W2,10:群馬県,13:東京都,31539
202008_W2,10:群馬県,14:神奈川県,16711
202008_W2,10:群馬県,15:新潟県,4379
202008_W2,10:群馬県,16:富山県,443
202008_W2,10:群馬県,17:石川県,617
202008_W2,10:群馬県,18:福井県,387
202008_W2,10:群馬県,19:山梨県,861
202008_W2,10:群馬県,20:長野県,5215
202008_W2,10:群馬県,21:岐阜県,653
202008_W2,10:群馬県,22:静岡県,2528
202008_W2,10:群馬県,23:愛知県,2102
202008_W2,10:群馬県,24:三重県,293
202008_W2,10:群馬県,25:滋賀県,142
202008_W2,10:群馬県,26:京都府,875
202008_W2,10:群馬県,27:大阪府,1421
202008_W2,10:群馬県,28:兵庫県,787
202008_W2,10:群馬県,29:奈良県,221
202008_W2,10:群馬県,30:和歌山県,76
202008_W2,10:群馬県,31:鳥取県,35
202008_W2,10:群馬県,32:島根県,110
202008_W2,10:群馬県,33:岡山県,222
202008_W2,10:群馬県,34:広島県,321
202008_W2,10:群馬県,35:山口県,1
202008_W2,10:群馬県,36:徳島県,39
202008_W2,10:群馬県,37:香川県,419
202008_W2,10:群馬県,38:愛媛県,20
202008_W2,10:群馬県,39:高知県,0
202008_W2,10:群馬県,40:福岡県,180
202008_W2,10:群馬県,41:佐賀県,1
202008_W2,10:群馬県,42:長崎県,255
202008_W2,10:群馬県,43:熊本県,4
202008_W2,10:群馬県,44:大分県,37
202008_W2,10:群馬県,45:宮崎県,1
202008_W2,10:群馬県,46:鹿児島県,284
202008_W2,10:群馬県,47:沖縄県,359
202008_W3,10:群馬県,01:北海道,511
202008_W3,10:群馬県,02:青森県,34
202008_W3,10:群馬県,03:岩手県,696
202008_W3,10:群馬県,04:宮城県,868
202008_W3,10:群馬県,05:秋田県,1038
202008_W3,10:群馬県,06:山形県,163
202008_W3,10:群馬県,07:福島県,740
202008_W3,10:群馬県,08:茨城県,3994
202008_W3,10:群馬県,09:栃木県,23661
202008_W3,10:群馬県,10:群馬県,1853210
202008_W3,10:群馬県,11:埼玉県,45493
202008_W3,10:群馬県,12:千葉県,6660
202008_W3,10:群馬県,13:東京都,18262
202008_W3,10:群馬県,14:神奈川県,8459
202008_W3,10:群馬県,15:新潟県,3346
202008_W3,10:群馬県,16:富山県,425
202008_W3,10:群馬県,17:石川県,724
202008_W3,10:群馬県,18:福井県,398
202008_W3,10:群馬県,19:山梨県,455
202008_W3,10:群馬県,20:長野県,4137
202008_W3,10:群馬県,21:岐阜県,587
202008_W3,10:群馬県,22:静岡県,1714
202008_W3,10:群馬県,23:愛知県,1032
202008_W3,10:群馬県,24:三重県,164
202008_W3,10:群馬県,25:滋賀県,114
202008_W3,10:群馬県,26:京都府,572
202008_W3,10:群馬県,27:大阪府,948
202008_W3,10:群馬県,28:兵庫県,419
202008_W3,10:群馬県,29:奈良県,20
202008_W3,10:群馬県,30:和歌山県,40
202008_W3,10:群馬県,31:鳥取県,104
202008_W3,10:群馬県,33:岡山県,160
202008_W3,10:群馬県,34:広島県,197
202008_W3,10:群馬県,35:山口県,44
202008_W3,10:群馬県,37:香川県,16
202008_W3,10:群馬県,38:愛媛県,39
202008_W3,10:群馬県,39:高知県,0
202008_W3,10:群馬県,40:福岡県,56
202008_W3,10:群馬県,41:佐賀県,234
202008_W3,10:群馬県,42:長崎県,111
202008_W3,10:群馬県,43:熊本県,43
202008_W3,10:群馬県,44:大分県,15
202008_W3,10:群馬県,45:宮崎県,1
202008_W3,10:群馬県,46:鹿児島県,7
202008_W3,10:群馬県,47:沖縄県,462
202008_W4,10:群馬県,01:北海道,423
202008_W4,10:群馬県,02:青森県,206
202008_W4,10:群馬県,03:岩手県,626
202008_W4,10:群馬県,04:宮城県,1092
202008_W4,10:群馬県,05:秋田県,314
202008_W4,10:群馬県,06:山形県,217
202008_W4,10:群馬県,07:福島県,624
