年月日,観測所,曜日,平均気温(℃),平均気温(℃)　品質情報,平均気温(℃)　均質番号,降水量の合計(mm),降水量の合計(mm)　品質情報,降水量の合計(mm)　均質番号
2021/3/3,大菩薩,水,,0,1,,0,1
2021/3/4,大菩薩,木,,0,1,,0,1
2021/3/5,大菩薩,金,,0,1,,0,1
2021/3/6,大菩薩,土,,0,1,,0,1
2021/3/7,大菩薩,日,,0,1,,0,1
2021/3/8,大菩薩,月,,0,1,,0,1
2021/3/9,大菩薩,火,,0,1,,0,1
2021/3/10,大菩薩,水,,0,1,,0,1
2021/3/11,大菩薩,木,,0,1,,0,1
2021/3/12,大菩薩,金,,0,1,,0,1
2021/3/13,大菩薩,土,,0,1,,0,1
2021/3/14,大菩薩,日,,0,1,,0,1
2021/3/15,大菩薩,月,,0,1,,0,1
2021/3/16,大菩薩,火,,0,1,,0,1
2021/3/17,大菩薩,水,,0,1,,0,1
2021/3/18,大菩薩,木,,0,1,,0,1
2021/3/19,大菩薩,金,,0,1,,0,1
2021/3/20,大菩薩,土,,0,1,,0,1
2021/3/21,大菩薩,日,,0,1,,0,1
2021/3/22,大菩薩,月,,0,1,,0,1
2021/3/23,大菩薩,火,,0,1,,0,1
2021/3/24,大菩薩,水,,0,1,,0,1
2021/3/25,大菩薩,木,,0,1,,0,1
2021/3/26,大菩薩,金,,0,1,,0,1
2021/3/27,大菩薩,土,,0,1,,0,1
2021/3/28,大菩薩,日,,0,1,,0,1
2021/3/29,大菩薩,月,,0,1,,0,1
2021/3/30,大菩薩,火,,0,1,,0,1
2021/3/31,大菩薩,水,,0,1,,0,1
2021/4/1,大菩薩,木,,0,1,,0,1
2021/4/2,大菩薩,金,,0,1,,0,1
2021/4/3,大菩薩,土,,0,1,,0,1
2021/4/4,大菩薩,日,,0,1,,0,1
2021/4/5,大菩薩,月,,0,1,,0,1
2021/4/6,大菩薩,火,,0,1,,0,1
2021/4/7,大菩薩,水,,0,1,,0,1
2021/4/8,大菩薩,木,,0,1,,0,1
2021/4/9,大菩薩,金,,0,1,,0,1
2021/4/10,大菩薩,土,,0,1,,0,1
2021/4/11,大菩薩,日,,0,1,,0,1
2021/4/12,大菩薩,月,,0,1,,0,1
2021/4/13,大菩薩,火,,0,1,,0,1
2021/4/14,大菩薩,水,,0,1,,0,1
2021/4/15,大菩薩,木,,0,1,,0,1
2021/4/16,大菩薩,金,,0,1,,0,1
2021/4/17,大菩薩,土,,0,1,,0,1
2021/4/18,大菩薩,日,,0,1,,0,1
2021/4/19,大菩薩,月,,0,1,,0,1
2021/4/20,大菩薩,火,,0,1,,0,1
2021/4/21,大菩薩,水,,0,1,,0,1
2021/4/22,大菩薩,木,,0,1,,0,1
2021/4/23,大菩薩,金,,0,1,,0,1
2021/4/24,大菩薩,土,,0,1,,0,1
2021/4/25,大菩薩,日,,0,1,,0,1
2021/4/26,大菩薩,月,,0,1,,0,1
2021/4/27,大菩薩,火,,0,1,,0,1
2021/4/28,大菩薩,水,,0,1,,0,1
2021/4/29,大菩薩,木,,0,1,,0,1
2021/4/30,大菩薩,金,,0,1,,0,1
2021/5/1,大菩薩,土,,0,1,,0,1
2021/5/2,大菩薩,日,,0,1,,0,1
2021/5/3,大菩薩,月,,0,1,,0,1
2021/5/4,大菩薩,火,,0,1,,0,1
2021/5/5,大菩薩,水,,0,1,,0,1
2021/5/6,大菩薩,木,,0,1,,0,1
2021/5/7,大菩薩,金,,0,1,,0,1
2021/5/8,大菩薩,土,,0,1,,0,1
2021/5/9,大菩薩,日,,0,1,,0,1
2021/5/10,大菩薩,月,,0,1,,0,1
2021/5/11,大菩薩,火,,0,1,,0,1
2021/5/12,大菩薩,水,,0,1,,0,1
2021/5/13,大菩薩,木,,0,1,,0,1
2021/5/14,大菩薩,金,,0,1,,0,1
2021/5/15,大菩薩,土,,0,1,,0,1
2021/5/16,大菩薩,日,,0,1,,0,1
2021/5/17,大菩薩,月,,0,1,,0,1
2021/5/18,大菩薩,火,,0,1,,0,1
2020/5/18,乙女湖,月,,0,1,3.0,8,1
2020/5/19,乙女湖,火,,0,1,35.5,8,1
2020/5/20,乙女湖,水,,0,1,2.0,8,1
2020/5/21,乙女湖,木,,0,1,1.5,8,1
2020/5/22,乙女湖,金,,0,1,0.0,8,1
2020/5/23,乙女湖,土,,0,1,0.0,8,1
2020/5/24,乙女湖,日,,0,1,0.0,8,1
2020/5/25,乙女湖,月,,0,1,0.0,8,1
2020/5/26,乙女湖,火,,0,1,0.5,8,1
2020/5/27,乙女湖,水,,0,1,1.5,8,1
2020/5/28,乙女湖,木,,0,1,7.0,8,1
2020/5/29,乙女湖,金,,0,1,3.5,8,1
2020/5/30,乙女湖,土,,0,1,17.5,8,1
2020/5/31,乙女湖,日,,0,1,2.0,8,1
2020/6/1,乙女湖,月,,0,1,1.5,8,1
2020/6/2,乙女湖,火,,0,1,2.0,8,1
2020/6/3,乙女湖,水,,0,1,0.0,8,1
2020/6/4,乙女湖,木,,0,1,0.0,8,1
2020/6/5,乙女湖,金,,0,1,0.0,8,1
2020/6/6,乙女湖,土,,0,1,9.5,8,1
2020/6/7,乙女湖,日,,0,1,0.5,8,1
2020/6/8,乙女湖,月,,0,1,0.0,8,1
2020/6/9,乙女湖,火,,0,1,0.0,8,1
2020/6/10,乙女湖,水,,0,1,0.0,8,1
2020/6/11,乙女湖,木,,0,1,18.0,8,1
2020/6/12,乙女湖,金,,0,1,0.5,8,1
2020/6/13,乙女湖,土,,0,1,62.0,8,1
2020/6/14,乙女湖,日,,0,1,12.5,8,1
2020/6/15,乙女湖,月,,0,1,0.0,8,1
2020/6/16,乙女湖,火,,0,1,0.0,8,1
2020/6/17,乙女湖,水,,0,1,0.0,8,1
2020/6/18,乙女湖,木,,0,1,12.5,8,1
2020/6/19,乙女湖,金,,0,1,18.0,8,1
2020/6/20,乙女湖,土,,0,1,0.0,8,1
2020/6/21,乙女湖,日,,0,1,1.0,8,1
2020/6/22,乙女湖,月,,0,1,19.5,8,1
2020/6/23,乙女湖,火,,0,1,4.0,8,1
2020/6/24,乙女湖,水,,0,1,1.0,8,1
2020/6/25,乙女湖,木,,0,1,10.0,8,1
2020/6/26,乙女湖,金,,0,1,0.5,8,1
2020/6/27,乙女湖,土,,0,1,0.0,8,1
2020/6/28,乙女湖,日,,0,1,28.0,8,1
2020/6/29,乙女湖,月,,0,1,0.0,8,1
2020/6/30,乙女湖,火,,0,1,56.5,8,1
2020/7/1,乙女湖,水,,0,1,27.5,8,1
2020/7/2,乙女湖,木,,0,1,0.5,8,1
2020/7/3,乙女湖,金,,0,1,15.0,8,1
2020/7/4,乙女湖,土,,0,1,31.5,8,1
2020/7/5,乙女湖,日,,0,1,0.5,8,1
2020/7/6,乙女湖,月,,0,1,28.5,8,1
2020/7/7,乙女湖,火,,0,1,1.5,8,1
2020/7/8,乙女湖,水,,0,1,35.0,8,1
2020/7/9,乙女湖,木,,0,1,24.0,8,1
2020/7/10,乙女湖,金,,0,1,6.0,8,1
2020/7/11,乙女湖,土,,0,1,10.0,8,1
2020/7/12,乙女湖,日,,0,1,0.0,8,1
2020/7/13,乙女湖,月,,0,1,6.0,8,1
2020/7/14,乙女湖,火,,0,1,3.5,8,1
2020/7/15,乙女湖,水,,0,1,16.0,8,1
2020/7/16,乙女湖,木,,0,1,23.5,8,1
2020/7/17,乙女湖,金,,0,1,33.5,8,1
2020/7/18,乙女湖,土,,0,1,5.0,8,1
2020/7/19,乙女湖,日,,0,1,0.0,8,1
2020/7/20,乙女湖,月,,0,1,2.5,8,1
2020/7/21,乙女湖,火,,0,1,6.0,5,1
2020/7/22,乙女湖,水,,0,1,24.0,8,1
2020/7/23,乙女湖,木,,0,1,10.0,8,1
2020/7/24,乙女湖,金,,0,1,6.5,8,1
2020/7/25,乙女湖,土,,0,1,66.5,8,1
2020/7/26,乙女湖,日,,0,1,46.0,8,1
2020/7/27,乙女湖,月,,0,1,6.5,8,1
2020/7/28,乙女湖,火,,0,1,1.0,8,1
2020/7/29,乙女湖,水,,0,1,4.0,8,1
2020/7/30,乙女湖,木,,0,1,8.5,8,1
2020/7/31,乙女湖,金,,0,1,31.0,8,1
2020/8/1,乙女湖,土,,0,1,0.5,8,1
2020/8/2,乙女湖,日,,0,1,5.0,8,1
2020/8/3,乙女湖,月,,0,1,21.0,8,1
2020/8/4,乙女湖,火,,0,1,0.0,8,1
2020/8/5,乙女湖,水,,0,1,0.0,8,1
2020/8/6,乙女湖,木,,0,1,0.0,8,1
2020/8/7,乙女湖,金,,0,1,0.0,8,1
2020/8/8,乙女湖,土,,0,1,0.0,8,1
2020/8/9,乙女湖,日,,0,1,0.0,8,1
2020/8/10,乙女湖,月,,0,1,0.0,8,1
2020/8/11,乙女湖,火,,0,1,0.0,8,1
2020/8/12,乙女湖,水,,0,1,0.0,8,1
2020/8/13,乙女湖,木,,0,1,0.0,8,1
2020/8/14,乙女湖,金,,0,1,0.0,8,1
2020/8/15,乙女湖,土,,0,1,0.0,8,1
2020/8/16,乙女湖,日,,0,1,0.0,8,1
2020/8/17,乙女湖,月,,0,1,0.0,8,1
2020/8/18,乙女湖,火,,0,1,0.0,8,1
2020/8/19,乙女湖,水,,0,1,0.0,8,1
2020/8/20,乙女湖,木,,0,1,2.0,8,1
2020/8/21,乙女湖,金,,0,1,0.0,8,1
2020/8/22,乙女湖,土,,0,1,21.5,8,1
2020/8/23,乙女湖,日,,0,1,28.0,8,1
2020/8/24,乙女湖,月,,0,1,3.5,8,1
2020/8/25,乙女湖,火,,0,1,0.0,8,1
2020/8/26,乙女湖,水,,0,1,0.0,8,1
2020/8/27,乙女湖,木,,0,1,0.5,8,1
2020/8/28,乙女湖,金,,0,1,0.5,8,1
2020/8/29,乙女湖,土,,0,1,2.0,8,1
2020/8/30,乙女湖,日,,0,1,3.0,8,1
2020/8/31,乙女湖,月,,0,1,24.5,8,1
2020/9/1,乙女湖,火,,0,1,3.5,8,1
2020/9/2,乙女湖,水,,0,1,2.5,8,1
2020/9/3,乙女湖,木,,0,1,9.0,8,1
2020/9/4,乙女湖,金,,0,1,0.5,8,1
2020/9/5,乙女湖,土,,0,1,17.0,8,1
2020/9/6,乙女湖,日,,0,1,11.5,8,1
2020/9/7,乙女湖,月,,0,1,40.0,8,1
2020/9/8,乙女湖,火,,0,1,0.0,8,1
2020/9/9,乙女湖,水,,0,1,1.5,8,1
2020/9/10,乙女湖,木,,0,1,0.0,8,1
2020/9/11,乙女湖,金,,0,1,3.5,8,1
2020/9/12,乙女湖,土,,0,1,0.0,8,1
2020/9/13,乙女湖,日,,0,1,1.0,8,1
2020/9/14,乙女湖,月,,0,1,0.0,8,1
2020/9/15,乙女湖,火,,0,1,2.0,8,1
2020/9/16,乙女湖,水,,0,1,0.0,8,1
2020/9/17,乙女湖,木,,0,1,0.0,8,1
2020/9/18,乙女湖,金,,0,1,0.0,8,1
2020/9/19,乙女湖,土,,0,1,2.5,8,1
2020/9/20,乙女湖,日,,0,1,7.0,8,1
2020/9/21,乙女湖,月,,0,1,0.0,8,1
2020/9/22,乙女湖,火,,0,1,0.0,8,1
2020/9/23,乙女湖,水,,0,1,0.5,8,1
2020/9/24,乙女湖,木,,0,1,0.0,8,1
2020/9/25,乙女湖,金,,0,1,17.0,8,1
2020/9/26,乙女湖,土,,0,1,19.5,8,1
2020/9/27,乙女湖,日,,0,1,6.0,8,1
2020/9/28,乙女湖,月,,0,1,0.0,8,1
2020/9/29,乙女湖,火,,0,1,0.0,8,1
2020/9/30,乙女湖,水,,0,1,0.0,8,1
2020/10/1,乙女湖,木,,0,1,0.0,8,1
2020/10/2,乙女湖,金,,0,1,0.0,8,1
2020/10/3,乙女湖,土,,0,1,0.0,8,1
2020/10/4,乙女湖,日,,0,1,0.0,8,1
2020/10/5,乙女湖,月,,0,1,0.0,8,1
2020/10/6,乙女湖,火,,0,1,0.0,8,1
2020/10/7,乙女湖,水,,0,1,16.0,8,1
2020/10/8,乙女湖,木,,0,1,50.5,8,1
2020/10/9,乙女湖,金,,0,1,44.0,8,1
2020/10/10,乙女湖,土,,0,1,68.0,8,1
2020/10/11,乙女湖,日,,0,1,0.0,8,1
2020/10/12,乙女湖,月,,0,1,0.0,8,1
2020/10/13,乙女湖,火,,0,1,0.0,8,1
2020/10/14,乙女湖,水,,0,1,3.0,8,1
2020/10/15,乙女湖,木,,0,1,2.0,8,1
2020/10/16,乙女湖,金,,0,1,1.0,8,1
2020/10/17,乙女湖,土,,0,1,27.5,8,1
2020/10/18,乙女湖,日,,0,1,0.0,8,1
2020/10/19,乙女湖,月,,0,1,6.0,8,1
2020/10/20,乙女湖,火,,0,1,0.0,8,1
2020/10/21,乙女湖,水,,0,1,0.0,8,1
2020/10/22,乙女湖,木,,0,1,1.0,8,1
2020/10/23,乙女湖,金,,0,1,19.0,8,1
2020/10/24,乙女湖,土,,0,1,0.0,8,1
2020/10/25,乙女湖,日,,0,1,0.0,8,1
2020/10/26,乙女湖,月,,0,1,0.0,8,1
2020/10/27,乙女湖,火,,0,1,0.0,8,1
2020/10/28,乙女湖,水,,0,1,0.0,8,1
2020/10/29,乙女湖,木,,0,1,0.0,8,1
2020/10/30,乙女湖,金,,0,1,0.0,8,1
2020/10/31,乙女湖,土,,0,1,0.0,8,1
2020/11/1,乙女湖,日,,0,1,0.0,8,1
2020/11/2,乙女湖,月,,0,1,0.5,8,1
2020/11/3,乙女湖,火,,0,1,1.5,8,1
2020/11/4,乙女湖,水,,0,1,0.0,8,1
2020/11/5,乙女湖,木,,0,1,0.0,8,1
2020/11/6,乙女湖,金,,0,1,0.0,8,1
2020/11/7,乙女湖,土,,0,1,6.0,8,1
2020/11/8,乙女湖,日,,0,1,0.0,8,1
2020/11/9,乙女湖,月,,0,1,0.0,8,1
2020/11/10,乙女湖,火,,0,1,0.0,8,1
2020/11/11,乙女湖,水,,0,1,0.0,8,1
2020/11/12,乙女湖,木,,0,1,0.0,8,1
2020/11/13,乙女湖,金,,0,1,0.0,8,1
2020/11/14,乙女湖,土,,0,1,0.0,8,1
2020/11/15,乙女湖,日,,0,1,0.0,8,1
2020/11/16,乙女湖,月,,0,1,0.0,8,1
2020/11/17,乙女湖,火,,0,1,0.0,8,1
2020/11/18,乙女湖,水,,0,1,0.0,8,1
2020/11/19,乙女湖,木,,0,1,0.0,8,1
2020/11/20,乙女湖,金,,0,1,2.0,8,1
2020/11/21,乙女湖,土,,0,1,0.0,8,1
2020/11/22,乙女湖,日,,0,1,0.0,8,1
2020/11/23,乙女湖,月,,0,1,0.0,8,1
2020/11/24,乙女湖,火,,0,1,0.0,8,1
2020/11/25,乙女湖,水,,0,1,0.0,8,1
2020/11/26,乙女湖,木,,0,1,0.0,8,1
2020/11/27,乙女湖,金,,0,1,0.0,8,1
2020/11/28,乙女湖,土,,0,1,0.5,8,1
2020/11/29,乙女湖,日,,0,1,0.0,8,1
2020/11/30,乙女湖,月,,0,1,0.0,8,1
2020/12/1,乙女湖,火,,0,1,0.0,8,1
2020/12/2,乙女湖,水,,0,1,0.0,8,1
2020/12/3,乙女湖,木,,0,1,0.0,8,1
2020/12/4,乙女湖,金,,0,1,0.0,8,1
2020/12/5,乙女湖,土,,0,1,0.0,8,1
2020/12/6,乙女湖,日,,0,1,0.0,8,1
2020/12/7,乙女湖,月,,0,1,0.0,8,1
2020/12/8,乙女湖,火,,0,1,0.0,8,1
2020/12/9,乙女湖,水,,0,1,0.0,8,1
2020/12/10,乙女湖,木,,0,1,0.0,8,1
2020/12/11,乙女湖,金,,0,1,0.0,8,1
2020/12/12,乙女湖,土,,0,1,0.0,8,1
2020/12/13,乙女湖,日,,0,1,0.0,8,1
2020/12/14,乙女湖,月,,0,1,0.0,8,1
2020/12/15,乙女湖,火,,0,1,0.0,8,1
2020/12/16,乙女湖,水,,0,1,0.0,8,1
2020/12/17,乙女湖,木,,0,1,0.0,8,1
2020/12/18,乙女湖,金,,0,1,0.0,8,1
2020/12/19,乙女湖,土,,0,1,0.0,8,1
2020/12/20,乙女湖,日,,0,1,0.0,8,1
2020/12/21,乙女湖,月,,0,1,0.0,8,1
2020/12/22,乙女湖,火,,0,1,0.0,8,1
2020/12/23,乙女湖,水,,0,1,0.0,8,1
2020/12/24,乙女湖,木,,0,1,0.0,8,1
2020/12/25,乙女湖,金,,0,1,0.0,8,1
2020/12/26,乙女湖,土,,0,1,0.0,8,1
2020/12/27,乙女湖,日,,0,1,0.0,8,1
2020/12/28,乙女湖,月,,0,1,0.0,8,1
2020/12/29,乙女湖,火,,0,1,0.0,8,1
2020/12/30,乙女湖,水,,0,1,2.0,8,1
2020/12/31,乙女湖,木,,0,1,0.0,8,1
2021/1/1,乙女湖,金,,0,1,0.0,8,1
2021/1/2,乙女湖,土,,0,1,0.0,8,1
2021/1/3,乙女湖,日,,0,1,0.0,8,1
2021/1/4,乙女湖,月,,0,1,0.0,8,1
2021/1/5,乙女湖,火,,0,1,0.0,8,1
2021/1/6,乙女湖,水,,0,1,0.0,8,1
2021/1/7,乙女湖,木,,0,1,0.0,8,1
2021/1/8,乙女湖,金,,0,1,0.0,8,1
2021/1/9,乙女湖,土,,0,1,0.0,8,1
2021/1/10,乙女湖,日,,0,1,0.0,8,1
2021/1/11,乙女湖,月,,0,1,0.0,8,1
2021/1/12,乙女湖,火,,0,1,5.0,8,1
2021/1/13,乙女湖,水,,0,1,0.0,8,1
2021/1/14,乙女湖,木,,0,1,0.0,8,1
2021/1/15,乙女湖,金,,0,1,0.0,8,1
2021/1/16,乙女湖,土,,0,1,1.0,8,1
2021/1/17,乙女湖,日,,0,1,0.0,8,1
2021/1/18,乙女湖,月,,0,1,0.0,8,1
2021/1/19,乙女湖,火,,0,1,0.0,8,1
2021/1/20,乙女湖,水,,0,1,0.0,8,1
2021/1/21,乙女湖,木,,0,1,0.0,8,1
2021/1/22,乙女湖,金,,0,1,0.0,8,1
2021/1/23,乙女湖,土,,0,1,15.0,8,1
2021/1/24,乙女湖,日,,0,1,12.5,8,1
2021/1/25,乙女湖,月,,0,1,1.5,8,1
2021/1/26,乙女湖,火,,0,1,2.0,8,1
2021/1/27,乙女湖,水,,0,1,4.5,8,1
2021/1/28,乙女湖,木,,0,1,0.0,8,1
2021/1/29,乙女湖,金,,0,1,0.0,8,1
2021/1/30,乙女湖,土,,0,1,0.0,8,1
2021/1/31,乙女湖,日,,0,1,0.0,8,1
2021/2/1,乙女湖,月,,0,1,2.0,8,1
2021/2/2,乙女湖,火,,0,1,14.0,8,1
2021/2/3,乙女湖,水,,0,1,0.0,8,1
2021/2/4,乙女湖,木,,0,1,0.0,8,1
2021/2/5,乙女湖,金,,0,1,0.0,8,1
2021/2/6,乙女湖,土,,0,1,0.0,8,1
2021/2/7,乙女湖,日,,0,1,0.0,8,1
2021/2/8,乙女湖,月,,0,1,0.0,8,1
2021/2/9,乙女湖,火,,0,1,0.0,8,1
2021/2/10,乙女湖,水,,0,1,0.0,8,1
2021/2/11,乙女湖,木,,0,1,0.0,8,1
2021/2/12,乙女湖,金,,0,1,0.0,8,1
2021/2/13,乙女湖,土,,0,1,0.0,8,1
2021/2/14,乙女湖,日,,0,1,0.0,8,1
2021/2/15,乙女湖,月,,0,1,19.5,8,1
2021/2/16,乙女湖,火,,0,1,0.0,8,1
2021/2/17,乙女湖,水,,0,1,0.0,8,1
2021/2/18,乙女湖,木,,0,1,0.0,8,1
2021/2/19,乙女湖,金,,0,1,0.0,8,1
2021/2/20,乙女湖,土,,0,1,0.0,8,1
2021/2/21,乙女湖,日,,0,1,0.0,8,1
2021/2/22,乙女湖,月,,0,1,0.0,8,1
2021/2/23,乙女湖,火,,0,1,0.0,8,1
2021/2/24,乙女湖,水,,0,1,0.0,8,1
2021/2/25,乙女湖,木,,0,1,0.0,8,1
2021/2/26,乙女湖,金,,0,1,0.0,8,1
2021/2/27,乙女湖,土,,0,1,0.0,8,1
2021/2/28,乙女湖,日,,0,1,0.0,8,1
2021/3/1,乙女湖,月,,0,1,0.0,8,1
2021/3/2,乙女湖,火,,0,1,12.0,8,1
2021/3/3,乙女湖,水,,0,1,0.0,5,1
2021/3/4,乙女湖,木,,0,1,0.0,8,1
2021/3/5,乙女湖,金,,0,1,4.0,8,1
2021/3/6,乙女湖,土,,0,1,0.0,8,1
2021/3/7,乙女湖,日,,0,1,0.0,8,1
2021/3/8,乙女湖,月,,0,1,1.5,8,1
2021/3/9,乙女湖,火,,0,1,0.0,8,1
2021/3/10,乙女湖,水,,0,1,0.0,8,1
2021/3/11,乙女湖,木,,0,1,0.0,8,1
2021/3/12,乙女湖,金,,0,1,0.0,8,1
2021/3/13,乙女湖,土,,0,1,24.5,8,1
2021/3/14,乙女湖,日,,0,1,0.0,8,1
2021/3/15,乙女湖,月,,0,1,0.0,8,1
2021/3/16,乙女湖,火,,0,1,0.0,8,1
2021/3/17,乙女湖,水,,0,1,0.0,8,1
2021/3/18,乙女湖,木,,0,1,0.0,8,1
2021/3/19,乙女湖,金,,0,1,0.0,8,1
2021/3/20,乙女湖,土,,0,1,0.0,8,1
2021/3/21,乙女湖,日,,0,1,40.0,8,1
2021/3/22,乙女湖,月,,0,1,0.0,8,1
2021/3/23,乙女湖,火,,0,1,0.0,8,1
2021/3/24,乙女湖,水,,0,1,0.0,8,1
2021/3/25,乙女湖,木,,0,1,0.0,8,1
2021/3/26,乙女湖,金,,0,1,0.0,8,1
2021/3/27,乙女湖,土,,0,1,0.0,8,1
2021/3/28,乙女湖,日,,0,1,14.0,8,1
2021/3/29,乙女湖,月,,0,1,12.5,8,1
2021/3/30,乙女湖,火,,0,1,0.0,8,1
2021/3/31,乙女湖,水,,0,1,0.0,8,1
2021/4/1,乙女湖,木,,0,1,0.0,8,1
2021/4/2,乙女湖,金,,0,1,0.0,8,1
2021/4/3,乙女湖,土,,0,1,0.0,8,1
2021/4/4,乙女湖,日,,0,1,1.0,8,1
2021/4/5,乙女湖,月,,0,1,1.0,8,1
2021/4/6,乙女湖,火,,0,1,0.0,8,1
2021/4/7,乙女湖,水,,0,1,0.0,8,1
2021/4/8,乙女湖,木,,0,1,0.0,8,1
2021/4/9,乙女湖,金,,0,1,0.0,8,1
2021/4/10,乙女湖,土,,0,1,0.0,8,1
2021/4/11,乙女湖,日,,0,1,0.0,8,1
2021/4/12,乙女湖,月,,0,1,0.0,8,1
2021/4/13,乙女湖,火,,0,1,2.0,8,1
2021/4/14,乙女湖,水,,0,1,0.0,8,1
2021/4/15,乙女湖,木,,0,1,0.0,8,1
2021/4/16,乙女湖,金,,0,1,0.0,8,1
2021/4/17,乙女湖,土,,0,1,37.0,8,1
2021/4/18,乙女湖,日,,0,1,0.0,8,1
2021/4/19,乙女湖,月,,0,1,0.0,8,1
2021/4/20,乙女湖,火,,0,1,0.0,8,1
2021/4/21,乙女湖,水,,0,1,0.0,8,1
2021/4/22,乙女湖,木,,0,1,0.0,8,1
2021/4/23,乙女湖,金,,0,1,0.0,8,1
2021/4/24,乙女湖,土,,0,1,0.0,8,1
2021/4/25,乙女湖,日,,0,1,0.0,8,1
2021/4/26,乙女湖,月,,0,1,0.0,8,1
2021/4/27,乙女湖,火,,0,1,0.0,8,1
2021/4/28,乙女湖,水,,0,1,0.0,8,1
2021/4/29,乙女湖,木,,0,1,29.0,8,1
2021/4/30,乙女湖,金,,0,1,0.0,8,1
2021/5/1,乙女湖,土,,0,1,9.0,8,1
2021/5/2,乙女湖,日,,0,1,0.0,8,1
2021/5/3,乙女湖,月,,0,1,0.0,8,1
2021/5/4,乙女湖,火,,0,1,0.0,8,1
2021/5/5,乙女湖,水,,0,1,0.0,8,1
2021/5/6,乙女湖,木,,0,1,0.0,8,1
2021/5/7,乙女湖,金,,0,1,4.5,8,1
2021/5/8,乙女湖,土,,0,1,0.0,8,1
2021/5/9,乙女湖,日,,0,1,0.0,8,1
2021/5/10,乙女湖,月,,0,1,0.0,8,1
2021/5/11,乙女湖,火,,0,1,0.0,8,1
2021/5/12,乙女湖,水,,0,1,0.0,8,1
2021/5/13,乙女湖,木,,0,1,2.5,8,1
2021/5/14,乙女湖,金,,0,1,0.0,8,1
2021/5/15,乙女湖,土,,0,1,0.0,8,1
2021/5/16,乙女湖,日,,0,1,3.0,8,1
2021/5/17,乙女湖,月,,0,1,4.0,8,1
2021/5/18,乙女湖,火,,0,1,2.0,8,1
2020/3/1,甲府,日,11.1,8,1,0,8,1
2020/3/2,甲府,月,10.6,8,1,1.0,8,1
2020/3/3,甲府,火,10.3,8,1,0,8,1
2020/3/4,甲府,水,10.4,8,1,0.0,8,1
2020/3/5,甲府,木,8.1,8,1,0.0,8,1
2020/3/6,甲府,金,7.8,8,1,0,8,1
2020/3/7,甲府,土,9.2,8,1,0,8,1
2020/3/8,甲府,日,7.0,8,1,9.0,8,1
2020/3/9,甲府,月,11.7,8,1,0,8,1
2020/3/10,甲府,火,12.0,8,1,29.0,8,1
2020/3/11,甲府,水,14.6,8,1,0.0,8,1
2020/3/12,甲府,木,10.6,8,1,0,8,1
2020/3/13,甲府,金,10.9,8,1,0,8,1
2020/3/14,甲府,土,5.8,8,1,9.0,8,1
2020/3/15,甲府,日,6.3,8,1,0.0,8,1
2020/3/16,甲府,月,5.5,8,1,0.0,8,1
2020/3/17,甲府,火,6.2,8,1,0.0,8,1
2020/3/18,甲府,水,11.7,8,1,1.5,8,1
2020/3/19,甲府,木,12.9,8,1,0.0,8,1
2020/3/20,甲府,金,12.1,8,1,0.0,8,1
2020/3/21,甲府,土,13.0,8,1,0,8,1
2020/3/22,甲府,日,14.6,8,1,0.0,8,1
2020/3/23,甲府,月,10.9,8,1,0,8,1
2020/3/24,甲府,火,8.0,8,1,0.0,8,1
2020/3/25,甲府,水,8.4,8,1,0,8,1
2020/3/26,甲府,木,12.9,8,1,0.0,8,1
2020/3/27,甲府,金,14.7,8,1,0.0,8,1
2020/3/28,甲府,土,15.2,8,1,17.5,8,1
2020/3/29,甲府,日,6.5,8,1,41.0,8,1
2020/3/30,甲府,月,8.9,8,1,0.0,8,1
2020/3/31,甲府,火,11.3,8,1,0.0,8,1
2020/4/1,甲府,水,12.1,8,1,14.5,8,1
2020/4/2,甲府,木,13.2,8,1,0,8,1
2020/4/3,甲府,金,10.7,8,1,0,8,1
2020/4/4,甲府,土,13.8,8,1,0,8,1
2020/4/5,甲府,日,11.9,8,1,0,8,1
2020/4/6,甲府,月,11.7,8,1,0,8,1
2020/4/7,甲府,火,11.4,8,1,0,8,1
2020/4/8,甲府,水,13.2,8,1,0,8,1
2020/4/9,甲府,木,14.4,8,1,0,8,1
2020/4/10,甲府,金,11.6,8,1,0,8,1
2020/4/11,甲府,土,10.4,8,1,0,8,1
2020/4/12,甲府,日,10.9,8,1,5.5,8,1
2020/4/13,甲府,月,6.6,8,1,45.5,8,1
2020/4/14,甲府,火,11.3,8,1,0.0,8,1
2020/4/15,甲府,水,11.9,8,1,0,8,1
2020/4/16,甲府,木,13.4,8,1,0.0,8,1
2020/4/17,甲府,金,13.0,8,1,3.0,8,1
2020/4/18,甲府,土,11.4,8,1,43.0,8,1
2020/4/19,甲府,日,16.3,8,1,0,8,1
2020/4/20,甲府,月,12.8,8,1,16.5,8,1
2020/4/21,甲府,火,15.5,8,1,0,8,1
2020/4/22,甲府,水,13.4,8,1,0,8,1
2020/4/23,甲府,木,12.2,8,1,0,8,1
2020/4/24,甲府,金,11.6,8,1,0.0,8,1
2020/4/25,甲府,土,12.5,8,1,0,8,1
2020/4/26,甲府,日,15.6,8,1,0.0,8,1
2020/4/27,甲府,月,14.4,8,1,0.0,8,1
2020/4/28,甲府,火,13.8,8,1,0,8,1
2020/4/29,甲府,水,15.1,8,1,0,8,1
2020/4/30,甲府,木,17.5,8,1,0,8,1
