Date,Code,Pref,newcaseday,Totalcase,newdeath,totaldeath,Test,Kyugyo,emergency,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,Rt,Treat,Post
2021-02-10,12,千葉県,146,24193,16,320,,0,1,,,,,,,0.74,0,1
2021-02-11,12,千葉県,127,24320,9,329,,0,1,,,,,,,0.74,0,1
2021-02-12,12,千葉県,117,24437,2,331,,0,1,,,,,,,0.71,0,1
2021-02-13,12,千葉県,99,24536,13,344,,0,1,,,,,,,0.67,0,1
2021-02-14,12,千葉県,108,24644,4,348,,0,1,,,,,,,0.69,0,1
2021-02-15,12,千葉県,136,24780,3,351,,0,1,,,,,,,0.69,0,1
2021-02-16,12,千葉県,145,24925,9,360,,0,1,,,,,,,0.77,0,1
2021-02-17,12,千葉県,132,25057,13,373,,0,1,,,,,,,0.8,0,1
2021-02-18,12,千葉県,149,25206,10,383,,0,1,,,,,,,0.85,0,1
2021-02-19,12,千葉県,146,25352,2,385,,0,1,,,,,,,0.94,0,1
2021-02-20,12,千葉県,123,25475,4,389,,0,1,,,,,,,1.06,0,1
2021-02-21,12,千葉県,163,25638,6,395,,0,1,,,,,,,1.12,0,1
2021-02-22,12,千葉県,99,25737,10,405,,0,1,,,,,,,1.11,0,1
2021-02-23,12,千葉県,90,25827,11,416,,0,1,,,,,,,1.02,0,1
2021-02-24,12,千葉県,127,25954,10,426,,0,1,,,,,,,1.03,0,1
2021-02-25,12,千葉県,108,26062,11,437,,0,1,,,,,,,0.98,0,1
2021-02-26,12,千葉県,114,26176,7,444,,0,1,,,,,,,0.93,0,1
2021-02-27,12,千葉県,150,26326,6,450,,0,1,,,,,,,0.93,0,1
2021-02-28,12,千葉県,132,26458,3,453,,0,1,,,,,,,0.87,0,1
2021-03-01,12,千葉県,127,26585,3,456,,0,1,,,,,,,0.92,0,1
2021-03-02,12,千葉県,87,26672,5,461,,0,1,,,,,,,0.95,0,1
2021-03-03,12,千葉県,164,26836,3,464,,0,1,,,,,,,0.99,0,1
2021-03-04,12,千葉県,107,26943,3,467,,0,1,,,,,,,1.02,0,1
2021-03-05,12,千葉県,137,27080,3,470,,0,1,,,,,,,1.07,0,1
2021-03-06,12,千葉県,108,27188,5,475,,0,1,,,,,,,1.01,0,1
2021-03-07,12,千葉県,113,27301,5,480,,0,1,,,,,,,1.02,0,1
2021-03-08,12,千葉県,73,27374,5,485,,0,1,,,,,,,0.95,0,1
2021-03-09,12,千葉県,82,27456,4,489,,0,1,,,,,,,0.95,0,1
2021-03-10,12,千葉県,106,27562,6,495,,0,1,,,,,,,0.87,0,1
2021-03-11,12,千葉県,122,27684,4,499,,0,1,,,,,,,0.88,0,1
2021-03-12,12,千葉県,105,27789,3,502,,0,1,,,,,,,0.84,0,1
2021-03-13,12,千葉県,129,27918,6,508,,0,1,,,,,,,0.89,0,1
2021-03-14,12,千葉県,106,28024,0,508,,0,1,,,,,,,0.9,0,1
2021-03-15,12,千葉県,76,28100,3,511,,0,1,,,,,,,0.94,0,1
2021-03-16,12,千葉県,76,28176,9,520,,0,1,,,,,,,0.94,0,1
2021-03-17,12,千葉県,90,28266,6,526,,0,1,,,,,,,0.98,0,1
2021-03-18,12,千葉県,122,28388,6,532,,0,1,,,,,,,0.97,0,1
2021-03-19,12,千葉県,129,28517,4,536,,0,1,,,,,,,1.02,0,1
2021-03-20,12,千葉県,99,28616,4,540,,0,1,,,,,,,0.97,0,1
2021-03-21,12,千葉県,88,28704,0,540,,0,1,,,,,,,0.96,0,1
2021-03-22,12,千葉県,97,28801,2,542,,0,0,,,,,,,0.98,0,1
2021-03-23,12,千葉県,71,28872,3,545,,0,0,,,,,,,0.98,0,1
2021-03-24,12,千葉県,107,28979,2,547,,0,0,,,,,,,1.01,0,1
2021-03-25,12,千葉県,98,29077,7,554,,0,0,,,,,,,0.98,0,1
2021-03-26,12,千葉県,135,29212,1,555,,0,0,,,,,,,0.97,0,1
2021-03-27,12,千葉県,97,29309,4,559,,0,0,,,,,,,1,0,1
2021-03-28,12,千葉県,92,29401,1,560,,0,0,,,,,,,1.02,0,1
2021-03-29,12,千葉県,110,29511,3,563,,0,0,,,,,,,1.01,0,1
2021-03-30,12,千葉県,81,29592,0,563,,0,0,,,,,,,1.02,0,1
2021-03-31,12,千葉県,106,29698,5,568,,0,0,,,,,,,1,0,1
2021-04-01,12,千葉県,101,29799,2,570,,0,0,,,,,,,1.03,0,1
2021-04-02,12,千葉県,104,29903,3,573,,0,0,,,,,,,0.99,0,1
2021-04-03,12,千葉県,90,29993,1,574,,0,0,,,,,,,0.99,0,1
2021-04-04,12,千葉県,124,30117,1,575,,0,0,,,,,,,1.02,0,1
2021-04-05,12,千葉県,88,30205,2,577,,0,0,,,,,,,0.98,0,1
2021-04-06,12,千葉県,62,30267,3,580,,0,0,,,,,,,0.96,0,1
2021-04-07,12,千葉県,76,30343,1,581,,0,0,,,,,,,0.93,0,1
2021-04-08,12,千葉県,94,30437,2,583,,0,0,,,,,,,0.92,0,1
2021-04-09,12,千葉県,102,30539,1,584,,0,0,,,,,,,1.02,0,1
2021-04-10,12,千葉県,94,30633,2,586,,0,0,,,,,,,1.04,0,1
2021-04-11,12,千葉県,98,30731,0,586,,0,0,,,,,,,0.98,0,1
2021-04-12,12,千葉県,103,30834,3,589,,0,0,,,,,,,1.01,0,1
2021-04-13,12,千葉県,62,30896,5,594,,0,0,,,,,,,1.03,0,1
2021-04-14,12,千葉県,96,30992,2,596,,0,0,,,,,,,1.09,0,1
2021-04-15,12,千葉県,144,31136,2,598,,0,0,,,,,,,1.15,0,1
2021-04-16,12,千葉県,155,31291,2,600,,0,0,,,,,,,1.04,0,1
2021-04-17,12,千葉県,156,31447,0,600,,0,0,,,,,,,1.09,0,1
2021-04-18,12,千葉県,145,31592,0,600,,0,0,,,,,,,1.17,0,1
2021-04-19,12,千葉県,105,31697,1,601,,0,0,,,,,,,1.15,0,1
2021-04-20,12,千葉県,106,31803,7,608,,0,0,,,,,,,1.2,0,1
2021-04-21,12,千葉県,112,31915,3,611,,0,0,,,,,,,1.18,0,1
2021-04-22,12,千葉県,141,32056,2,613,,0,0,,,,,,,1.13,0,1
2021-04-23,12,千葉県,139,32195,1,614,,0,0,,,,,,,1.14,0,1
2021-04-24,12,千葉県,147,32342,1,615,,0,0,,,,,,,1.07,0,1
2021-04-25,12,千葉県,146,32488,1,616,,0,0,,,,,,,1.03,0,1
2021-04-26,12,千葉県,90,32578,0,616,,0,0,,,,,,,1.01,0,1
2021-04-27,12,千葉県,128,32706,2,618,,0,0,,,,,,,0.99,0,1
2021-04-28,12,千葉県,144,32850,2,620,,0,0,,,,,,,1.01,0,1
2021-04-29,12,千葉県,152,33002,2,622,,0,0,,,,,,,1.02,0,1
2021-04-30,12,千葉県,192,33194,0,622,,0,0,,,,,,,1.07,0,1
2020-01-16,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-17,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-18,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-19,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-20,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-21,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-22,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-23,13,東京都,0,0,0,0,,0,0,,,,,,,,0,0
2020-01-24,13,東京都,1,1,0,0,,0,0,,,,,,,,0,0
2020-01-25,13,東京都,1,2,0,0,,0,0,,,,,,,,0,0
2020-01-26,13,東京都,0,2,0,0,,0,0,,,,,,,,0,0
2020-01-27,13,東京都,0,2,0,0,,0,0,,,,,,,,0,0
2020-01-28,13,東京都,0,2,0,0,,0,0,,,,,,,,0,0
2020-01-29,13,東京都,0,2,0,0,,0,0,,,,,,,,0,0
2020-01-30,13,東京都,1,3,0,0,,0,0,,,,,,,,0,0
2020-01-31,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-01,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-02,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-03,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-04,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-05,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-06,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-07,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-08,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-09,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-10,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-11,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-12,13,東京都,0,3,0,0,,0,0,,,,,,,,0,0
2020-02-13,13,東京都,1,4,0,0,,0,0,,,,,,,,0,0
2020-02-14,13,東京都,2,6,0,0,,0,0,,,,,,,,0,0
2020-02-15,13,東京都,8,14,0,0,,0,0,-2,5,9,1,4,1,,0,0
2020-02-16,13,東京都,5,19,0,0,,0,0,-13,-9,-37,-9,-1,3,,0,0
2020-02-17,13,東京都,0,19,0,0,,0,0,-4,3,-2,-1,1,0,,0,0
2020-02-18,13,東京都,3,22,0,0,,0,0,-2,3,3,-3,0,1,,0,0
2020-02-19,13,東京都,3,25,0,0,,0,0,-4,2,8,-5,-1,1,,0,0
2020-02-20,13,東京都,0,25,0,0,,0,0,-4,2,-1,-5,-1,1,,0,0
2020-02-21,13,東京都,3,28,0,0,,0,0,-4,2,0,-5,-2,2,,0,0
2020-02-22,13,東京都,1,29,0,0,,0,0,-9,0,-7,-5,-1,2,,0,0
2020-02-23,13,東京都,0,29,0,0,,0,0,-3,3,14,-5,-1,0,0.71,0,0
2020-02-24,13,東京都,3,32,0,0,,0,0,-5,-1,31,-40,-66,19,0.86,0,0
2020-02-25,13,東京都,0,32,0,0,,0,0,-6,5,-5,-5,-1,1,0.63,0,0
2020-02-26,13,東京都,3,35,1,1,,0,0,-11,1,-15,-8,-1,2,0.57,0,0
2020-02-27,13,東京都,1,36,0,1,,0,0,-8,5,-9,-10,-2,3,0.63,0,0
2020-02-28,13,東京都,0,36,0,1,,0,0,-9,15,-6,-12,-1,4,0.49,0,0
2020-02-29,13,東京都,1,37,0,1,,0,0,-13,11,-8,-19,1,5,0.64,0,0
2020-03-01,13,東京都,2,39,0,1,,0,0,-15,10,12,-25,-1,4,1,0,0
2020-03-02,13,東京都,0,39,0,1,,0,0,-21,-5,-38,-16,-5,6,0.64,0,0
2020-03-03,13,東京都,1,40,0,1,,0,0,-8,10,11,-16,-6,5,0.85,0,0
2020-03-04,13,東京都,4,44,0,1,,0,0,-20,-4,-26,-20,-8,7,0.93,0,0
2020-03-05,13,東京都,8,52,0,1,,0,0,-14,2,-10,-18,-7,7,1.31,0,0
2020-03-06,13,東京都,6,58,0,1,,0,0,-14,4,1,-20,-8,7,2.06,0,0
2020-03-07,13,東京都,6,64,0,1,,0,0,-18,2,-16,-25,-6,6,2.38,0,0
2020-03-08,13,東京都,0,64,0,1,,0,0,-26,-9,-54,-34,-8,7,1.92,0,0
2020-03-09,13,東京都,0,64,1,2,,0,0,-13,4,6,-17,-6,5,2.48,0,0
2020-03-10,13,東京都,3,67,0,2,,0,0,-20,-10,-36,-19,-10,8,2.38,0,0
2020-03-11,13,東京都,6,73,0,2,,0,0,-9,6,18,-18,-8,5,2.31,0,0
2020-03-12,13,東京都,2,75,0,2,,0,0,-10,4,9,-18,-8,6,1.3,0,0
2020-03-13,13,東京都,2,77,0,2,,0,0,-10,5,8,-19,-8,7,0.9,0,0
2020-03-14,13,東京都,10,87,0,2,,0,0,-29,-17,-58,-30,-11,9,0.89,0,0
2020-03-15,13,東京都,3,90,0,2,,0,0,-10,10,16,-24,-3,4,1.03,0,0
2020-03-16,13,東京都,0,90,0,2,,0,0,-13,0,-8,-16,-5,5,1.03,0,0
2020-03-17,13,東京都,12,102,0,2,,0,0,-9,4,6,-17,-7,5,1.2,0,0
2020-03-18,13,東京都,9,111,0,2,,0,0,-9,4,21,-15,-7,5,1.21,0,0
2020-03-19,13,東京都,7,118,0,2,,0,0,-3,4,14,-13,-8,4,1.56,0,0
2020-03-20,13,東京都,11,129,1,3,,0,0,-15,2,37,-44,-66,22,2.05,0,0
2020-03-21,13,東京都,7,136,1,4,,0,0,-13,4,38,-21,-10,4,1.72,0,0
2020-03-22,13,東京都,3,139,0,4,,0,0,-13,4,51,-21,-5,2,1.57,0,0
2020-03-23,13,東京都,16,155,0,4,,0,0,-13,0,2,-15,-6,5,1.92,0,0
2020-03-24,13,東京都,18,173,1,5,,0,0,-8,3,12,-16,-9,6,1.66,0,0
2020-03-25,13,東京都,41,214,0,5,,0,0,-6,14,37,-14,-8,4,2.04,0,0
2020-03-26,13,東京都,46,260,0,5,,0,0,-10,25,26,-17,-10,6,2.35,0,0
2020-03-27,13,東京都,40,300,1,6,,0,0,-20,13,4,-25,-15,10,2.34,0,0
2020-03-28,13,東京都,64,364,1,7,,0,0,-46,-6,-31,-46,-19,13,3,0,0
2020-03-29,13,東京都,72,436,1,8,,0,0,-63,-32,-66,-59,-27,14,3.62,0,0
2020-03-30,13,東京都,12,448,1,9,,0,0,-24,9,-14,-27,-16,10,2.93,0,0
2020-03-31,13,東京都,78,526,7,16,,0,0,-23,5,-10,-27,-16,10,3.14,0,0
2020-04-01,13,東京都,67,593,0,16,,0,0,-38,-13,-44,-31,-20,13,2.54,0,0
2020-04-02,13,東京都,98,691,0,16,,0,0,-28,7,-2,-32,-21,12,2.21,0,0
2020-04-03,13,東京都,92,783,2,18,,0,0,-30,9,4,-33,-22,14,2.1,0,0
2020-04-04,13,東京都,118,901,5,23,,0,0,-42,5,4,-48,-25,13,1.84,0,0
2020-04-05,13,東京都,141,1042,7,30,,0,0,-50,-4,-30,-58,-27,12,1.66,0,0
2020-04-06,13,東京都,85,1127,0,30,,0,0,-29,12,3,-32,-22,12,1.82,0,0
2020-04-07,13,東京都,87,1214,1,31,,1,1,-32,4,-3,-38,-27,15,1.61,0,0
2020-04-08,13,東京都,156,1370,4,35,,1,1,-45,-1,4,-46,-35,18,1.67,0,0
2020-04-09,13,東京都,183,1553,1,36,,1,1,-47,-3,-6,-49,-38,21,1.64,0,0
2020-04-10,13,東京都,199,1752,4,40,,1,1,-48,3,-10,-51,-39,23,1.64,0,0
2020-04-11,13,東京都,198,1950,0,40,,1,1,-52,1,-6,-59,-37,17,1.61,0,0
2020-04-12,13,東京都,174,2124,2,42,,1,1,-59,-10,-31,-66,-38,15,1.51,0,0
2020-04-13,13,東京都,100,2224,0,42,,1,1,-65,-34,-65,-56,-43,25,1.41,0,0
2020-04-14,13,東京都,159,2383,5,47,,1,1,-47,7,-2,-54,-44,23,1.46,0,0
2020-04-15,13,東京都,127,2510,6,53,,1,1,-49,5,11,-53,-45,23,1.31,0,0
2020-04-16,13,東京都,151,2661,3,56,,1,1,-52,-1,-8,-56,-46,24,1.2,0,0
2020-04-17,13,東京都,206,2867,7,63,,1,1,-53,7,-8,-57,-46,26,1.11,0,0
2020-04-18,13,東京都,186,3053,5,68,,1,1,-72,-30,-66,-70,-44,22,1.04,0,0
2020-04-19,13,東京都,109,3162,3,71,,1,1,-54,2,12,-61,-36,13,0.97,0,0
2020-04-20,13,東京都,101,3263,6,77,,1,1,-63,-21,-58,-58,-46,25,0.96,0,0
2020-04-21,13,東京都,123,3386,4,81,,1,1,-53,1,0,-56,-47,24,0.9,0,0
2020-04-22,13,東京都,123,3509,0,81,,1,1,-57,-7,-11,-58,-48,25,0.91,0,0
2020-04-23,13,東京都,134,3643,6,87,,1,1,-56,-5,-10,-58,-48,25,0.92,0,0
2020-04-24,13,東京都,170,3813,6,93,,1,1,-57,-3,-15,-57,-46,27,0.89,0,0
2020-04-25,13,東京都,119,3932,7,100,,1,1,-59,-8,-18,-60,-39,18,0.85,0,0
2020-04-26,13,東京都,82,4014,0,100,,1,1,-61,-11,-11,-65,-39,15,0.87,0,0
2020-04-27,13,東京都,41,4055,6,106,,1,1,-59,-17,-36,-57,-46,25,0.82,0,0
2020-04-28,13,東京都,113,4168,2,108,,1,1,-53,-4,-19,-56,-47,24,0.84,0,0
2020-04-29,13,東京都,47,4215,9,117,,1,1,-57,-9,13,-73,-78,32,0.78,0,0
2020-04-30,13,東京都,59,4274,3,120,,1,1,-54,-1,-4,-57,-50,26,0.73,0,0
2020-05-01,13,東京都,165,4439,6,126,,1,1,-57,-2,-6,-59,-51,28,0.74,0,0
2020-05-02,13,東京都,154,4593,15,141,,1,1,-61,-8,-14,-62,-41,19,0.82,0,0
2020-05-03,13,東京都,93,4686,4,145,,1,1,-60,-8,-8,-64,-40,15,0.84,0,0
2020-05-04,13,東京都,87,4773,5,150,,1,1,-60,-15,-19,-76,-80,36,0.93,0,0
2020-05-05,13,東京都,57,4830,0,150,,1,1,-57,-10,4,-75,-81,36,0.89,0,0
2020-05-06,13,東京都,37,4867,5,155,,1,1,-68,-27,-45,-78,-80,37,0.94,0,0
2020-05-07,13,東京都,23,4890,5,160,,1,1,-53,-1,-7,-51,-42,22,0.98,0,0
2020-05-08,13,東京都,39,4929,11,171,,1,1,-55,-2,-6,-54,-43,25,0.84,0,0
2020-05-09,13,東京都,36,4965,9,180,,1,1,-55,-6,-19,-56,-33,17,0.66,0,0
2020-05-10,13,東京都,22,4987,0,180,,1,1,-55,-7,-18,-60,-34,14,0.56,0,0
2020-05-11,13,東京都,15,5002,9,189,,1,1,-54,-6,-7,-50,-40,21,0.44,0,0
2020-05-12,13,東京都,27,5029,7,196,,1,1,-53,-4,-6,-53,-44,23,0.42,0,0
2020-05-13,13,東京都,10,5039,7,203,,1,1,-53,-5,-2,-54,-44,23,0.39,0,0
2020-05-14,13,東京都,30,5069,9,212,,1,1,-53,-5,-4,-53,-44,23,0.41,0,0
2020-05-15,13,東京都,9,5078,7,219,,1,1,-54,-1,-9,-53,-43,25,0.43,0,0
2020-05-16,13,東京都,14,5092,11,230,,1,1,-64,-26,-65,-62,-37,19,0.46,0,0
2020-05-17,13,東京都,5,5097,7,237,,1,1,-48,3,3,-56,-31,12,0.49,0,0
2020-05-18,13,東京都,10,5107,4,241,,1,1,-55,-11,-32,-51,-41,22,0.57,0,0
2020-05-19,13,東京都,5,5112,3,244,,1,1,-57,-17,-51,-55,-45,25,0.54,0,0
2020-05-20,13,東京都,5,5117,3,247,,1,1,-52,-6,-27,-52,-43,23,0.57,0,0
2020-05-21,13,東京都,11,5128,9,256,,1,1,-54,-9,-32,-53,-43,24,0.45,0,0
2020-05-22,13,東京都,3,5131,7,263,,1,1,-53,-5,-24,-52,-41,25,0.48,0,0
2020-05-23,13,東京都,2,5133,8,271,,1,1,-49,-2,-19,-52,-31,16,0.45,0,0
2020-05-24,13,東京都,14,5147,9,280,,1,1,-46,-2,7,-53,-29,12,0.57,0,0
2020-05-25,13,東京都,8,5155,8,288,,1,1,-46,-1,-3,-46,-38,20,0.57,0,0
2020-05-26,13,東京都,10,5165,4,292,,0,0,-47,-9,-21,-48,-39,21,0.73,0,0
2020-05-27,13,東京都,11,5176,4,296,,0,0,-43,-1,3,-46,-38,19,0.82,0,0
2020-05-28,13,東京都,15,5191,3,299,,0,0,-44,-7,-11,-46,-37,20,1.05,0,0
2020-05-29,13,東京都,21,5212,3,302,,0,0,-42,1,-1,-44,-35,20,1.35,0,0
2020-05-30,13,東京都,14,5226,2,304,,0,0,-38,1,-6,-43,-24,12,1.8,0,0
2020-05-31,13,東京都,5,5231,1,305,,0,0,-39,-1,-7,-47,-22,10,1.45,0,0
2020-06-01,13,東京都,13,5244,0,305,,0,0,-41,-11,-38,-34,-26,15,1.55,0,0
2020-06-02,13,東京都,34,5278,1,306,,0,0,-35,1,-5,-36,-28,15,1.72,0,0
2020-06-03,13,東京都,12,5290,0,306,,0,0,-37,-1,-2,-37,-29,15,1.6,0,0
2020-06-04,13,東京都,28,5318,1,307,,0,0,-37,-1,-7,-37,-29,16,1.65,0,0
2020-06-05,13,東京都,20,5338,2,309,,0,0,-37,0,-10,-37,-28,17,1.37,0,0
2020-06-06,13,東京都,26,5364,2,311,,0,0,-35,-5,-18,-39,-22,11,1.33,0,0
2020-06-07,13,東京都,14,5378,0,311,,0,0,-30,2,4,-41,-19,8,1.49,0,0
2020-06-08,13,東京都,13,5391,0,311,,0,0,-34,-3,-7,-34,-25,14,1.43,0,0
2020-06-09,13,東京都,12,5403,0,311,,0,0,-33,-2,-5,-35,-27,15,1.07,0,0
2020-06-10,13,東京都,18,5421,0,311,,0,0,-33,-1,-3,-35,-27,14,1.1,0,0
2020-06-11,13,東京都,22,5443,0,311,,0,0,-38,-13,-30,-37,-28,16,0.99,0,0
2020-06-12,13,東京都,25,5468,2,313,,0,0,-33,-3,-18,-36,-27,16,1.02,0,0
2020-06-13,13,東京都,24,5492,1,314,,0,0,-40,-18,-61,-42,-24,13,0.95,0,0
2020-06-14,13,東京都,47,5539,0,314,,0,0,-31,-4,-41,-42,-18,9,1.07,0,0
2020-06-15,13,東京都,48,5587,0,314,,0,0,-29,1,-11,-32,-23,12,1.23,0,0
2020-06-16,13,東京都,27,5614,2,316,,0,0,-27,0,-4,-32,-25,13,1.45,0,0
2020-06-17,13,東京都,16,5630,1,317,,0,0,-27,0,2,-32,-26,13,1.4,0,0
2020-06-18,13,東京都,41,5671,0,317,,0,0,-29,-5,-13,-33,-26,13,1.54,0,0
2020-06-19,13,東京都,35,5706,3,320,,0,0,-36,-17,-47,-35,-27,16,1.54,0,0
2020-06-20,13,東京都,39,5745,0,320,,0,0,-20,5,1,-29,-16,6,1.63,0,0
2020-06-21,13,東京都,34,5779,0,320,,0,0,-23,-1,-10,-36,-15,6,1.33,0,0
2020-06-22,13,東京都,29,5808,1,321,,0,0,-36,-17,-43,-31,-24,13,1.09,0,0
2020-06-23,13,東京都,31,5839,2,323,,0,0,-23,2,-7,-29,-25,12,1.05,0,0
2020-06-24,13,東京都,55,5894,2,325,,0,0,-26,-2,-3,-30,-24,12,1.18,0,0
2020-06-25,13,東京都,48,5942,0,325,,0,0,-27,-3,-21,-29,-24,13,1.13,0,0
2020-06-26,13,東京都,54,5996,0,325,,0,0,-25,-1,-10,-30,-24,13,1.15,0,1
2020-06-27,13,東京都,57,6053,0,325,,0,0,-20,2,-5,-27,-16,7,1.15,0,1
2020-06-28,13,東京都,60,6113,0,325,,0,0,-28,-8,-37,-37,-16,8,1.27,0,1
2020-06-29,13,東京都,58,6171,0,325,,0,0,-22,0,-4,-27,-21,10,1.43,0,1
2020-06-30,13,東京都,54,6225,0,325,,0,0,-28,-9,-29,-29,-22,13,1.47,0,1
2020-07-01,13,東京都,67,6292,0,325,,0,0,-30,-10,-30,-29,-22,12,1.34,0,1
2020-07-02,13,東京都,107,6399,0,325,,0,0,-22,3,-6,-27,-22,11,1.45,0,1
2020-07-03,13,東京都,124,6523,0,325,,0,0,-29,-5,-24,-29,-23,13,1.53,0,1
2020-07-04,13,東京都,131,6654,0,325,,0,0,-26,-4,-34,-32,-16,9,1.61,0,1
2020-07-05,13,東京都,111,6765,0,325,,0,0,-23,5,-13,-36,-14,7,1.61,0,1
2020-07-06,13,東京都,102,6867,0,325,,0,0,-33,-12,-38,-28,-22,12,1.59,0,1
2020-07-07,13,東京都,106,6973,0,325,,0,0,-25,-1,-18,-28,-23,12,1.6,0,1
2020-07-08,13,東京都,75,7048,0,325,,0,0,-27,-3,-15,-30,-23,12,1.58,0,1
2020-07-09,13,東京都,224,7272,0,325,,0,0,-30,-11,-37,-29,-23,13,1.59,0,1
2020-07-10,13,東京都,243,7515,0,325,,0,0,-27,0,-23,-29,-23,13,1.57,0,1
2020-07-11,13,東京都,206,7721,0,325,,0,0,-25,0,-21,-32,-15,8,1.51,0,1
2020-07-12,13,東京都,206,7927,0,325,,0,0,-22,2,-4,-36,-14,6,1.51,0,1
2020-07-13,13,東京都,118,8045,0,325,,0,0,-28,-5,-25,-28,-21,11,1.46,0,1
2020-07-14,13,東京都,143,8188,0,325,,0,0,-28,-5,-28,-30,-24,13,1.41,0,1
2020-07-15,13,東京都,165,8353,1,326,,0,0,-29,-7,-31,-29,-23,12,1.48,0,1
2020-07-16,13,東京都,286,8639,0,326,,0,0,-24,2,-10,-29,-23,12,1.38,0,1
2020-07-17,13,東京都,293,8932,0,326,,0,0,-33,-10,-40,-32,-24,15,1.29,0,1
2020-07-18,13,東京都,290,9222,0,326,,0,0,-29,-3,-41,-35,-15,10,1.28,0,1
2020-07-19,13,東京都,188,9410,0,326,,0,0,-24,1,3,-38,-14,7,1.19,0,1
2020-07-20,13,東京都,168,9578,1,327,,0,0,-26,-1,-14,-28,-20,11,1.21,0,1
2020-07-21,13,東京都,237,9815,0,327,,0,0,-23,0,-10,-29,-22,11,1.23,0,1
2020-07-22,13,東京都,238,10053,0,327,,0,0,-22,-1,-16,-27,-21,10,1.21,0,1
2020-07-23,13,東京都,366,10419,0,327,,0,0,-34,-17,-50,-58,-70,27,1.21,0,1
2020-07-24,13,東京都,260,10679,0,327,,0,0,-30,-4,-3,-58,-70,27,1.16,0,1
2020-07-25,13,東京都,295,10974,1,328,,0,0,-34,-12,-45,-40,-22,10,1.12,0,1
2020-07-26,13,東京都,239,11213,0,328,,0,0,-30,-6,-31,-38,-16,7,1.15,0,1
2020-07-27,13,東京都,131,11344,0,328,,0,0,-28,-4,-21,-28,-22,11,1.11,0,1
2020-07-28,13,東京都,266,11610,0,328,,0,0,-27,-5,-24,-31,-23,12,1.07,0,1
2020-07-29,13,東京都,250,11860,1,329,,0,0,-27,-2,-15,-32,-24,12,1.04,0,1
2020-07-30,13,東京都,367,12227,1,330,,0,0,-25,-1,-11,-31,-24,12,1.01,0,1
2020-07-31,13,東京都,462,12689,2,332,,0,0,-28,-1,-18,-32,-23,13,1.11,0,1
2020-08-01,13,東京都,472,13161,0,332,,0,0,-26,1,-9,-34,-13,8,1.17,0,1
2020-08-02,13,東京都,292,13453,0,332,,0,0,-25,0,2,-39,-13,7,1.17,0,1
2020-08-03,13,東京都,258,13711,1,333,,0,0,-26,-2,-10,-30,-22,11,1.23,0,1
2020-08-04,13,東京都,309,14020,0,333,,0,0,-25,0,-8,-32,-25,12,1.23,0,1
2020-08-05,13,東京都,263,14283,0,333,,0,0,-26,-1,-8,-33,-26,12,1.23,0,1
2020-08-06,13,東京都,360,14643,0,333,,0,0,-26,-2,-11,-33,-26,12,1.23,0,1
2020-08-07,13,東京都,461,15104,0,333,,0,0,-28,-1,-15,-34,-27,13,1.14,0,1
2020-08-08,13,東京都,429,15533,0,333,,0,0,-26,-2,-14,-34,-17,8,1.06,0,1
2020-08-09,13,東京都,331,15864,0,333,,0,0,-24,-3,-8,-37,-16,5,1.05,0,1
2020-08-10,13,東京都,197,16061,1,334,,0,0,-24,-7,1,-59,-73,25,0.99,0,1
2020-08-11,13,東京都,188,16249,2,336,,0,0,-25,-3,-15,-41,-41,16,0.95,0,1
2020-08-12,13,東京都,222,16471,0,336,,0,0,-29,-9,-21,-44,-44,17,0.93,0,1
2020-08-13,13,東京都,206,16677,2,338,,0,0,-26,-7,-21,-47,-52,19,0.88,0,1
2020-08-14,13,東京都,389,17066,0,338,,0,0,-28,-5,-16,-49,-53,21,0.86,0,1
2020-08-15,13,東京都,385,17451,0,338,,0,0,-30,-7,-24,-42,-36,10,0.86,0,1
2020-08-16,13,東京都,260,17711,2,340,,0,0,-31,-7,-24,-42,-20,7,0.83,0,1
2020-08-17,13,東京都,161,17872,1,341,,0,0,-28,-5,-21,-35,-29,13,0.83,0,1
