"","city","公表日","Nofcases","cum_cases"
"644","山中湖村",2020-03-29,0,0.028
"645","鳴沢村",2020-03-29,0,0.016
"646","富士河口湖町",2020-03-29,0,0.129
"647","小菅村",2020-03-29,0,0.004
"648","丹波山村",2020-03-29,0,0.003
"649","甲府市",2020-03-30,0.587,1.498
"650","富士吉田市",2020-03-30,0,0.236
"651","都留市",2020-03-30,0,0.145
"652","山梨市",2020-03-30,0,0.168
"653","大月市",2020-03-30,0,0.115
"654","韮崎市",2020-03-30,0.091,0.232
"655","南アルプス市",2020-03-30,0.224,0.572
"656","北杜市",2020-03-30,0,0.225
"657","甲斐市",2020-03-30,0,0.368
"658","笛吹市",2020-03-30,0,0.336
"659","上野原市",2020-03-30,0,0.111
"660","甲州市",2020-03-30,0,0.151
"661","中央市",2020-03-30,0.097,0.248
"662","市川三郷町",2020-03-30,0,0.076
"663","早川町",2020-03-30,0,0.004
"664","身延町",2020-03-30,0,0.055
"665","南部町",2020-03-30,0,0.036
"666","富士川町",2020-03-30,0,0.072
"667","昭和町",2020-03-30,0,0.1
"668","道志村",2020-03-30,0,0.008
"669","西桂町",2020-03-30,0,0.02
"670","忍野村",2020-03-30,0,0.047
"671","山中湖村",2020-03-30,0,0.028
"672","鳴沢村",2020-03-30,0,0.016
"673","富士河口湖町",2020-03-30,0,0.129
"674","小菅村",2020-03-30,0,0.004
"675","丹波山村",2020-03-30,0,0.003
"676","甲府市",2020-03-31,0.731,2.229
"677","富士吉田市",2020-03-31,0,0.236
"678","都留市",2020-03-31,0,0.145
"679","山梨市",2020-03-31,0,0.168
"680","大月市",2020-03-31,0,0.115
"681","韮崎市",2020-03-31,0,0.232
"682","南アルプス市",2020-03-31,0,0.572
"683","北杜市",2020-03-31,0,0.225
"684","甲斐市",2020-03-31,0,0.368
"685","笛吹市",2020-03-31,0.269,0.605
"686","上野原市",2020-03-31,0,0.111
"687","甲州市",2020-03-31,0,0.151
"688","中央市",2020-03-31,0,0.248
"689","市川三郷町",2020-03-31,0,0.076
"690","早川町",2020-03-31,0,0.004
"691","身延町",2020-03-31,0,0.055
"692","南部町",2020-03-31,0,0.036
"693","富士川町",2020-03-31,0,0.072
"694","昭和町",2020-03-31,0,0.1
"695","道志村",2020-03-31,0,0.008
"696","西桂町",2020-03-31,0,0.02
"697","忍野村",2020-03-31,0,0.047
"698","山中湖村",2020-03-31,0,0.028
"699","鳴沢村",2020-03-31,0,0.016
"700","富士河口湖町",2020-03-31,0,0.129
"701","小菅村",2020-03-31,0,0.004
"702","丹波山村",2020-03-31,0,0.003
"703","甲府市",2020-04-01,0.455,2.684
"704","富士吉田市",2020-04-01,0.118,0.354
"705","都留市",2020-04-01,0.073,0.218
"706","山梨市",2020-04-01,0.084,0.252
"707","大月市",2020-04-01,0.057,0.172
"708","韮崎市",2020-04-01,0.071,0.303
"709","南アルプス市",2020-04-01,0.174,0.746
"710","北杜市",2020-04-01,1.113,1.338
"711","甲斐市",2020-04-01,0.184,0.552
"712","笛吹市",2020-04-01,0.168,0.773
"713","上野原市",2020-04-01,0.055,0.166
"714","甲州市",2020-04-01,0.075,0.226
"715","中央市",2020-04-01,0.075,0.323
"716","市川三郷町",2020-04-01,0.038,0.114
"717","早川町",2020-04-01,0.002,0.006
"718","身延町",2020-04-01,0.027,0.082
"719","南部町",2020-04-01,0.018,0.054
"720","富士川町",2020-04-01,0.036,0.108
"721","昭和町",2020-04-01,0.05,0.15
"722","道志村",2020-04-01,0.004,0.012
"723","西桂町",2020-04-01,0.01,0.03
"724","忍野村",2020-04-01,0.023,0.07
"725","山中湖村",2020-04-01,0.014,0.042
"726","鳴沢村",2020-04-01,0.008,0.024
"727","富士河口湖町",2020-04-01,0.065,0.194
"728","小菅村",2020-04-01,0.002,0.006
"729","丹波山村",2020-04-01,0.001,0.004
"730","甲府市",2020-04-02,0,2.684
"731","富士吉田市",2020-04-02,0,0.354
"732","都留市",2020-04-02,0,0.218
"733","山梨市",2020-04-02,0,0.252
"734","大月市",2020-04-02,0,0.172
"735","韮崎市",2020-04-02,0,0.303
"736","南アルプス市",2020-04-02,0,0.746
"737","北杜市",2020-04-02,0,1.338
"738","甲斐市",2020-04-02,0,0.552
"739","笛吹市",2020-04-02,0,0.773
"740","上野原市",2020-04-02,0,0.166
"741","甲州市",2020-04-02,0,0.226
"742","中央市",2020-04-02,0,0.323
"743","市川三郷町",2020-04-02,0,0.114
"744","早川町",2020-04-02,0,0.006
"745","身延町",2020-04-02,0,0.082
"746","南部町",2020-04-02,0,0.054
"747","富士川町",2020-04-02,0,0.108
"748","昭和町",2020-04-02,0,0.15
"749","道志村",2020-04-02,0,0.012
"750","西桂町",2020-04-02,0,0.03
"751","忍野村",2020-04-02,0,0.07
"752","山中湖村",2020-04-02,0,0.042
"753","鳴沢村",2020-04-02,0,0.024
"754","富士河口湖町",2020-04-02,0,0.194
"755","小菅村",2020-04-02,0,0.006
"756","丹波山村",2020-04-02,0,0.004
"757","甲府市",2020-04-03,0,2.684
"758","富士吉田市",2020-04-03,0,0.354
"759","都留市",2020-04-03,0,0.218
"760","山梨市",2020-04-03,0,0.252
"761","大月市",2020-04-03,0,0.172
"762","韮崎市",2020-04-03,0,0.303
"763","南アルプス市",2020-04-03,2,2.746
"764","北杜市",2020-04-03,0,1.338
"765","甲斐市",2020-04-03,0,0.552
"766","笛吹市",2020-04-03,0,0.773
"767","上野原市",2020-04-03,0,0.166
"768","甲州市",2020-04-03,0,0.226
"769","中央市",2020-04-03,0,0.323
"770","市川三郷町",2020-04-03,0,0.114
"771","早川町",2020-04-03,0,0.006
"772","身延町",2020-04-03,0,0.082
"773","南部町",2020-04-03,0,0.054
"774","富士川町",2020-04-03,0,0.108
"775","昭和町",2020-04-03,0,0.15
"776","道志村",2020-04-03,0,0.012
"777","西桂町",2020-04-03,0,0.03
"778","忍野村",2020-04-03,0,0.07
"779","山中湖村",2020-04-03,0,0.042
"780","鳴沢村",2020-04-03,0,0.024
"781","富士河口湖町",2020-04-03,0,0.194
"782","小菅村",2020-04-03,0,0.006
"783","丹波山村",2020-04-03,0,0.004
"784","甲府市",2020-04-04,0,2.684
"785","富士吉田市",2020-04-04,0,0.354
"786","都留市",2020-04-04,0,0.218
"787","山梨市",2020-04-04,0,0.252
"788","大月市",2020-04-04,0,0.172
"789","韮崎市",2020-04-04,0,0.303
"790","南アルプス市",2020-04-04,0.697,3.443
"791","北杜市",2020-04-04,0,1.338
"792","甲斐市",2020-04-04,0,0.552
"793","笛吹市",2020-04-04,0,0.773
"794","上野原市",2020-04-04,0,0.166
"795","甲州市",2020-04-04,0,0.226
"796","中央市",2020-04-04,0.303,0.626
"797","市川三郷町",2020-04-04,0,0.114
"798","早川町",2020-04-04,0,0.006
"799","身延町",2020-04-04,0,0.082
"800","南部町",2020-04-04,0,0.054
"801","富士川町",2020-04-04,0,0.108
"802","昭和町",2020-04-04,0,0.15
"803","道志村",2020-04-04,0,0.012
"804","西桂町",2020-04-04,0,0.03
"805","忍野村",2020-04-04,0,0.07
"806","山中湖村",2020-04-04,0,0.042
"807","鳴沢村",2020-04-04,0,0.024
"808","富士河口湖町",2020-04-04,0,0.194
"809","小菅村",2020-04-04,0,0.006
"810","丹波山村",2020-04-04,0,0.004
"811","甲府市",2020-04-05,0,2.684
"812","富士吉田市",2020-04-05,0,0.354
"813","都留市",2020-04-05,0,0.218
"814","山梨市",2020-04-05,0,0.252
"815","大月市",2020-04-05,0,0.172
"816","韮崎市",2020-04-05,0,0.303
"817","南アルプス市",2020-04-05,1.486,4.929
"818","北杜市",2020-04-05,0,1.338
"819","甲斐市",2020-04-05,0.514,1.066
"820","笛吹市",2020-04-05,0,0.773
"821","上野原市",2020-04-05,0,0.166
"822","甲州市",2020-04-05,0,0.226
"823","中央市",2020-04-05,0,0.626
"824","市川三郷町",2020-04-05,0,0.114
"825","早川町",2020-04-05,0,0.006
"826","身延町",2020-04-05,0,0.082
"827","南部町",2020-04-05,0,0.054
"828","富士川町",2020-04-05,0,0.108
"829","昭和町",2020-04-05,0,0.15
"830","道志村",2020-04-05,0,0.012
"831","西桂町",2020-04-05,0,0.03
"832","忍野村",2020-04-05,0,0.07
"833","山中湖村",2020-04-05,0,0.042
"834","鳴沢村",2020-04-05,0,0.024
"835","富士河口湖町",2020-04-05,0,0.194
"836","小菅村",2020-04-05,0,0.006
"837","丹波山村",2020-04-05,0,0.004
"838","甲府市",2020-04-06,3,5.684
"839","富士吉田市",2020-04-06,0,0.354
"840","都留市",2020-04-06,0,0.218
"841","山梨市",2020-04-06,0,0.252
"842","大月市",2020-04-06,0,0.172
"843","韮崎市",2020-04-06,0,0.303
"844","南アルプス市",2020-04-06,0.697,5.626
"845","北杜市",2020-04-06,0,1.338
"846","甲斐市",2020-04-06,0,1.066
"847","笛吹市",2020-04-06,0,0.773
"848","上野原市",2020-04-06,0,0.166
"849","甲州市",2020-04-06,0,0.226
"850","中央市",2020-04-06,0.303,0.929
"851","市川三郷町",2020-04-06,0.512,0.626
"852","早川町",2020-04-06,0,0.006
"853","身延町",2020-04-06,0,0.082
"854","南部町",2020-04-06,0,0.054
"855","富士川町",2020-04-06,0.488,0.596
"856","昭和町",2020-04-06,0,0.15
"857","道志村",2020-04-06,0,0.012
"858","西桂町",2020-04-06,0,0.03
"859","忍野村",2020-04-06,0,0.07
"860","山中湖村",2020-04-06,0,0.042
"861","鳴沢村",2020-04-06,0,0.024
"862","富士河口湖町",2020-04-06,0,0.194
"863","小菅村",2020-04-06,0,0.006
"864","丹波山村",2020-04-06,0,0.004
"865","甲府市",2020-04-07,0.926,6.61
"866","富士吉田市",2020-04-07,0,0.354
"867","都留市",2020-04-07,0,0.218
"868","山梨市",2020-04-07,0,0.252
"869","大月市",2020-04-07,0,0.172
"870","韮崎市",2020-04-07,0,0.303
"871","南アルプス市",2020-04-07,0,5.626
"872","北杜市",2020-04-07,0,1.338
"873","甲斐市",2020-04-07,0,1.066
"874","笛吹市",2020-04-07,0,0.773
"875","上野原市",2020-04-07,0,0.166
"876","甲州市",2020-04-07,1,1.226
"877","中央市",2020-04-07,1,1.929
"878","市川三郷町",2020-04-07,0,0.626
"879","早川町",2020-04-07,0,0.006
"880","身延町",2020-04-07,0,0.082
"881","南部町",2020-04-07,0,0.054
"882","富士川町",2020-04-07,0.074,0.67
"883","昭和町",2020-04-07,0,0.15
"884","道志村",2020-04-07,0,0.012
"885","西桂町",2020-04-07,0,0.03
"886","忍野村",2020-04-07,0,0.07
"887","山中湖村",2020-04-07,0,0.042
"888","鳴沢村",2020-04-07,0,0.024
"889","富士河口湖町",2020-04-07,0,0.194
"890","小菅村",2020-04-07,0,0.006
"891","丹波山村",2020-04-07,0,0.004
"892","甲府市",2020-04-08,2.574,9.184
"893","富士吉田市",2020-04-08,0,0.354
"894","都留市",2020-04-08,0,0.218
"895","山梨市",2020-04-08,0,0.252
"896","大月市",2020-04-08,0,0.172
"897","韮崎市",2020-04-08,0,0.303
"898","南アルプス市",2020-04-08,0,5.626
"899","北杜市",2020-04-08,0,1.338
"900","甲斐市",2020-04-08,0,1.066
"901","笛吹市",2020-04-08,0,0.773
"902","上野原市",2020-04-08,0,0.166
"903","甲州市",2020-04-08,0.426,1.652
"904","中央市",2020-04-08,0,1.929
"905","市川三郷町",2020-04-08,0,0.626
"906","早川町",2020-04-08,0,0.006
"907","身延町",2020-04-08,0,0.082
"908","南部町",2020-04-08,0,0.054
"909","富士川町",2020-04-08,0,0.67
"910","昭和町",2020-04-08,0,0.15
"911","道志村",2020-04-08,0,0.012
"912","西桂町",2020-04-08,0,0.03
"913","忍野村",2020-04-08,0,0.07
"914","山中湖村",2020-04-08,0,0.042
"915","鳴沢村",2020-04-08,0,0.024
"916","富士河口湖町",2020-04-08,0,0.194
"917","小菅村",2020-04-08,0,0.006
"918","丹波山村",2020-04-08,0,0.004
"919","甲府市",2020-04-09,0.228,9.412
"920","富士吉田市",2020-04-09,0.059,0.413
"921","都留市",2020-04-09,0.036,0.254
"922","山梨市",2020-04-09,0.042,0.294
"923","大月市",2020-04-09,0.029,0.201
"924","韮崎市",2020-04-09,0.035,0.338
"925","南アルプス市",2020-04-09,1.087,6.713
"926","北杜市",2020-04-09,0.056,1.394
"927","甲斐市",2020-04-09,0.092,1.158
"928","笛吹市",2020-04-09,0.084,0.857
"929","上野原市",2020-04-09,0.028,0.194
"930","甲州市",2020-04-09,0.038,1.69
"931","中央市",2020-04-09,0.038,1.967
"932","市川三郷町",2020-04-09,0.019,0.645
"933","早川町",2020-04-09,0.001,0.007
"934","身延町",2020-04-09,0.014,0.096
"935","南部町",2020-04-09,0.009,0.063
"936","富士川町",2020-04-09,0.018,0.688
"937","昭和町",2020-04-09,0.025,0.175
"938","道志村",2020-04-09,0.002,0.014
"939","西桂町",2020-04-09,0.005,0.035
"940","忍野村",2020-04-09,0.012,0.082
"941","山中湖村",2020-04-09,0.007,0.049
"942","鳴沢村",2020-04-09,0.004,0.028
"943","富士河口湖町",2020-04-09,0.032,0.226
"944","小菅村",2020-04-09,0.001,0.007
"945","丹波山村",2020-04-09,0.001,0.005
"946","甲府市",2020-04-10,0,9.412
"947","富士吉田市",2020-04-10,0,0.413
"948","都留市",2020-04-10,0,0.254
"949","山梨市",2020-04-10,2,2.294
"950","大月市",2020-04-10,0,0.201
"951","韮崎市",2020-04-10,0,0.338
"952","南アルプス市",2020-04-10,0,6.713
"953","北杜市",2020-04-10,0,1.394
"954","甲斐市",2020-04-10,0,1.158
"955","笛吹市",2020-04-10,0,0.857
"956","上野原市",2020-04-10,0,0.194
"957","甲州市",2020-04-10,1,2.69
"958","中央市",2020-04-10,0,1.967
"959","市川三郷町",2020-04-10,0,0.645
"960","早川町",2020-04-10,0,0.007
"961","身延町",2020-04-10,0,0.096
"962","南部町",2020-04-10,0,0.063
"963","富士川町",2020-04-10,0,0.688
"964","昭和町",2020-04-10,0,0.175
"965","道志村",2020-04-10,0,0.014
"966","西桂町",2020-04-10,0,0.035
"967","忍野村",2020-04-10,0,0.082
"968","山中湖村",2020-04-10,0,0.049
"969","鳴沢村",2020-04-10,0,0.028
"970","富士河口湖町",2020-04-10,0,0.226
"971","小菅村",2020-04-10,0,0.007
"972","丹波山村",2020-04-10,0,0.005
"973","甲府市",2020-04-11,1,10.412
"974","富士吉田市",2020-04-11,0,0.413
"975","都留市",2020-04-11,0,0.254
"976","山梨市",2020-04-11,0,2.294
"977","大月市",2020-04-11,0,0.201
"978","韮崎市",2020-04-11,0,0.338
"979","南アルプス市",2020-04-11,0.509,7.222
"980","北杜市",2020-04-11,0,1.394
"981","甲斐市",2020-04-11,0,1.158
"982","笛吹市",2020-04-11,0.491,1.348
"983","上野原市",2020-04-11,0,0.194
"984","甲州市",2020-04-11,1,3.69
"985","中央市",2020-04-11,0,1.967
"986","市川三郷町",2020-04-11,0,0.645
"987","早川町",2020-04-11,0,0.007
"988","身延町",2020-04-11,0,0.096
"989","南部町",2020-04-11,0,0.063
"990","富士川町",2020-04-11,0,0.688
"991","昭和町",2020-04-11,0,0.175
"992","道志村",2020-04-11,0,0.014
"993","西桂町",2020-04-11,0,0.035
"994","忍野村",2020-04-11,0,0.082
"995","山中湖村",2020-04-11,0,0.049
"996","鳴沢村",2020-04-11,0,0.028
"997","富士河口湖町",2020-04-11,0,0.226
"998","小菅村",2020-04-11,0,0.007
"999","丹波山村",2020-04-11,0,0.005
"1000","甲府市",2020-04-12,0,10.412
"1001","富士吉田市",2020-04-12,0,0.413
"1002","都留市",2020-04-12,0,0.254
"1003","山梨市",2020-04-12,0,2.294
"1004","大月市",2020-04-12,0,0.201
"1005","韮崎市",2020-04-12,0,0.338
"1006","南アルプス市",2020-04-12,0,7.222
"1007","北杜市",2020-04-12,0,1.394
"1008","甲斐市",2020-04-12,0,1.158
"1009","笛吹市",2020-04-12,1,2.348
"1010","上野原市",2020-04-12,0,0.194
"1011","甲州市",2020-04-12,0,3.69
"1012","中央市",2020-04-12,0,1.967
"1013","市川三郷町",2020-04-12,0.31,0.955
"1014","早川町",2020-04-12,0.02,0.027
"1015","身延町",2020-04-12,0.225,0.321
"1016","南部町",2020-04-12,0.15,0.213
"1017","富士川町",2020-04-12,0.295,0.983
"1018","昭和町",2020-04-12,0,0.175
"1019","道志村",2020-04-12,0,0.014
"1020","西桂町",2020-04-12,0,0.035
"1021","忍野村",2020-04-12,0,0.082
"1022","山中湖村",2020-04-12,0,0.049
"1023","鳴沢村",2020-04-12,0,0.028
"1024","富士河口湖町",2020-04-12,0,0.226
"1025","小菅村",2020-04-12,0,0.007
"1026","丹波山村",2020-04-12,0,0.005
"1027","甲府市",2020-04-13,1,11.412
"1028","富士吉田市",2020-04-13,0,0.413
"1029","都留市",2020-04-13,0,0.254
"1030","山梨市",2020-04-13,0,2.294
"1031","大月市",2020-04-13,0,0.201
"1032","韮崎市",2020-04-13,0,0.338
"1033","南アルプス市",2020-04-13,0,7.222
"1034","北杜市",2020-04-13,0,1.394
"1035","甲斐市",2020-04-13,0,1.158
"1036","笛吹市",2020-04-13,0,2.348
"1037","上野原市",2020-04-13,0,0.194
"1038","甲州市",2020-04-13,0,3.69
"1039","中央市",2020-04-13,0,1.967
"1040","市川三郷町",2020-04-13,0,0.955
"1041","早川町",2020-04-13,0,0.027
"1042","身延町",2020-04-13,0,0.321
"1043","南部町",2020-04-13,0,0.213
"1044","富士川町",2020-04-13,0,0.983
"1045","昭和町",2020-04-13,0,0.175
"1046","道志村",2020-04-13,0,0.014
"1047","西桂町",2020-04-13,0,0.035
"1048","忍野村",2020-04-13,0,0.082
"1049","山中湖村",2020-04-13,0,0.049
"1050","鳴沢村",2020-04-13,0,0.028
"1051","富士河口湖町",2020-04-13,0,0.226
"1052","小菅村",2020-04-13,0,0.007
"1053","丹波山村",2020-04-13,0,0.005
"1054","甲府市",2020-04-14,0.228,11.64
"1055","富士吉田市",2020-04-14,0.059,0.472
"1056","都留市",2020-04-14,0.036,0.29
"1057","山梨市",2020-04-14,0.042,2.336
"1058","大月市",2020-04-14,0.029,0.23
"1059","韮崎市",2020-04-14,0.035,0.373
"1060","南アルプス市",2020-04-14,0.087,7.309
"1061","北杜市",2020-04-14,0.056,1.45
"1062","甲斐市",2020-04-14,0.092,1.25
"1063","笛吹市",2020-04-14,0.084,2.432
"1064","上野原市",2020-04-14,0.028,0.222
"1065","甲州市",2020-04-14,0.038,3.728
"1066","中央市",2020-04-14,0.038,2.005
"1067","市川三郷町",2020-04-14,0.019,0.974
"1068","早川町",2020-04-14,0.001,0.028
"1069","身延町",2020-04-14,0.014,0.335
"1070","南部町",2020-04-14,0.009,0.222
"1071","富士川町",2020-04-14,0.018,1.001
"1072","昭和町",2020-04-14,0.025,0.2
"1073","道志村",2020-04-14,0.002,0.016
"1074","西桂町",2020-04-14,0.005,0.04
"1075","忍野村",2020-04-14,0.012,0.094
"1076","山中湖村",2020-04-14,0.007,0.056
"1077","鳴沢村",2020-04-14,0.004,0.032
"1078","富士河口湖町",2020-04-14,0.032,0.258
"1079","小菅村",2020-04-14,0.001,0.008
"1080","丹波山村",2020-04-14,0.001,0.006
"1081","甲府市",2020-04-15,0,11.64
"1082","富士吉田市",2020-04-15,0,0.472
"1083","都留市",2020-04-15,0,0.29
"1084","山梨市",2020-04-15,0,2.336
"1085","大月市",2020-04-15,0,0.23
"1086","韮崎市",2020-04-15,0,0.373
"1087","南アルプス市",2020-04-15,1,8.309
"1088","北杜市",2020-04-15,0,1.45
"1089","甲斐市",2020-04-15,0.787,2.037
"1090","笛吹市",2020-04-15,0,2.432
"1091","上野原市",2020-04-15,1,1.222
"1092","甲州市",2020-04-15,0,3.728
"1093","中央市",2020-04-15,0,2.005
"1094","市川三郷町",2020-04-15,0,0.974
"1095","早川町",2020-04-15,0,0.028
"1096","身延町",2020-04-15,0,0.335
"1097","南部町",2020-04-15,0,0.222
"1098","富士川町",2020-04-15,0,1.001
"1099","昭和町",2020-04-15,0.213,0.413
"1100","道志村",2020-04-15,0,0.016
"1101","西桂町",2020-04-15,0,0.04
"1102","忍野村",2020-04-15,0,0.094
"1103","山中湖村",2020-04-15,0,0.056
"1104","鳴沢村",2020-04-15,0,0.032
"1105","富士河口湖町",2020-04-15,0,0.258
"1106","小菅村",2020-04-15,0,0.008
"1107","丹波山村",2020-04-15,0,0.006
"1108","甲府市",2020-04-16,1,12.64
"1109","富士吉田市",2020-04-16,0,0.472
"1110","都留市",2020-04-16,0,0.29
"1111","山梨市",2020-04-16,0,2.336
"1112","大月市",2020-04-16,0,0.23
"1113","韮崎市",2020-04-16,0.386,0.759
"1114","南アルプス市",2020-04-16,0,8.309
"1115","北杜市",2020-04-16,0.614,2.064
"1116","甲斐市",2020-04-16,0,2.037
"1117","笛吹市",2020-04-16,0,2.432
"1118","上野原市",2020-04-16,1,2.222
"1119","甲州市",2020-04-16,0,3.728
"1120","中央市",2020-04-16,0,2.005
"1121","市川三郷町",2020-04-16,0,0.974
"1122","早川町",2020-04-16,0,0.028
"1123","身延町",2020-04-16,0,0.335
"1124","南部町",2020-04-16,0,0.222
"1125","富士川町",2020-04-16,0,1.001
"1126","昭和町",2020-04-16,0,0.413
"1127","道志村",2020-04-16,0,0.016
"1128","西桂町",2020-04-16,0,0.04
"1129","忍野村",2020-04-16,0,0.094
"1130","山中湖村",2020-04-16,0,0.056
"1131","鳴沢村",2020-04-16,0,0.032
"1132","富士河口湖町",2020-04-16,0,0.258
"1133","小菅村",2020-04-16,0,0.008
"1134","丹波山村",2020-04-16,0,0.006
"1135","甲府市",2020-04-17,1.713,14.353
"1136","富士吉田市",2020-04-17,0,0.472
"1137","都留市",2020-04-17,0,0.29
"1138","山梨市",2020-04-17,0,2.336
"1139","大月市",2020-04-17,0,0.23
"1140","韮崎市",2020-04-17,0,0.759
"1141","南アルプス市",2020-04-17,0,8.309
"1142","北杜市",2020-04-17,0,2.064
"1143","甲斐市",2020-04-17,0.287,2.324
"1144","笛吹市",2020-04-17,0,2.432
"1145","上野原市",2020-04-17,1,3.222
"1146","甲州市",2020-04-17,0,3.728
"1147","中央市",2020-04-17,0,2.005
"1148","市川三郷町",2020-04-17,0,0.974
"1149","早川町",2020-04-17,0,0.028
