"date","Sales","type","week"
2021-05-21,66612.7651725327,"fitted",2021-05-17
2021-05-22,146758.833333333,"actual",2021-05-17
2021-05-22,47155.543364057,"counterfactual",2021-05-17
2021-05-22,107581.05740473,"fitted",2021-05-17
2021-05-23,99250.8888888889,"actual",2021-05-17
2021-05-23,46229.896511437,"counterfactual",2021-05-17
2021-05-23,76666.608715458,"fitted",2021-05-17
2021-05-24,49724.3333333333,"actual",2021-05-24
2021-05-24,49923.9340095342,"counterfactual",2021-05-24
2021-05-24,37716.3601308693,"fitted",2021-05-24
2021-05-25,47435.1666666667,"actual",2021-05-24
2021-05-25,66612.7651725335,"counterfactual",2021-05-24
2021-05-25,48354.9954816102,"fitted",2021-05-24
2021-05-26,61468.1666666667,"actual",2021-05-24
2021-05-26,107581.057404731,"counterfactual",2021-05-24
2021-05-26,55372.405162972,"fitted",2021-05-24
2021-05-27,66997.8888888889,"actual",2021-05-24
2021-05-27,76666.6087154588,"counterfactual",2021-05-24
2021-05-27,51122.8328854746,"fitted",2021-05-24
2021-05-28,81016.5555555556,"actual",2021-05-24
2021-05-28,37716.3601308698,"counterfactual",2021-05-24
2021-05-28,75623.5602704775,"fitted",2021-05-24
2021-05-29,145002.055555556,"actual",2021-05-24
2021-05-29,48354.9954816108,"counterfactual",2021-05-24
2021-05-29,117938.139628021,"fitted",2021-05-24
2021-05-30,110701.333333333,"actual",2021-05-24
2021-05-30,55372.4051629727,"counterfactual",2021-05-24
2021-05-30,82646.4588901623,"fitted",2021-05-24
2021-05-31,54727.0555555556,"actual",2021-05-31
2021-05-31,51122.8328854752,"counterfactual",2021-05-31
2021-05-31,39960.5268524941,"fitted",2021-05-31
2021-06-01,42658.3333333333,"actual",2021-05-31
2021-06-01,75623.5602704781,"counterfactual",2021-05-31
2021-06-01,47819.7895246175,"fitted",2021-05-31
2021-06-02,56164.3888888889,"actual",2021-05-31
2021-06-02,117938.139628022,"counterfactual",2021-05-31
2021-06-02,49970.1891162042,"fitted",2021-05-31
2021-06-03,60518.7222222222,"actual",2021-05-31
2021-06-03,82646.4588901632,"counterfactual",2021-05-31
2021-06-03,53838.4326985795,"fitted",2021-05-31
2021-06-04,84015.3888888889,"actual",2021-05-31
2021-06-04,39960.5268524945,"counterfactual",2021-05-31
2021-06-04,69433.2861346583,"fitted",2021-05-31
2021-06-05,148069.777777778,"actual",2021-05-31
2021-06-05,47819.789524618,"counterfactual",2021-05-31
2021-06-05,117339.19361419,"fitted",2021-05-31
2021-06-06,111161.166666667,"actual",2021-05-31
2021-06-06,49970.1891162048,"counterfactual",2021-05-31
2021-06-06,82241.4799531779,"fitted",2021-05-31
2021-06-07,64292.5555555556,"actual",2021-06-07
2021-06-07,53838.4326985802,"counterfactual",2021-06-07
2021-06-07,42067.7300922002,"fitted",2021-06-07
2021-06-08,60434.4444444444,"actual",2021-06-07
2021-06-08,69433.2861346591,"counterfactual",2021-06-07
2021-06-08,48161.3890809865,"fitted",2021-06-07
2021-06-09,68279.3888888889,"actual",2021-06-07
2021-06-09,117339.193614191,"counterfactual",2021-06-07
2021-06-09,56641.6964652118,"fitted",2021-06-07
2021-06-10,57413.4444444444,"actual",2021-06-07
2021-06-10,82241.479953179,"counterfactual",2021-06-07
2021-06-10,55472.0995817594,"fitted",2021-06-07
2021-06-11,106603.055555556,"actual",2021-06-07
2021-06-11,42067.7300922008,"counterfactual",2021-06-07
2021-06-11,85263.4876624286,"fitted",2021-06-07
2021-06-12,152545.777777778,"actual",2021-06-07
2021-06-12,48161.389080987,"counterfactual",2021-06-07
2021-06-12,130285.024399559,"fitted",2021-06-07
2021-06-13,105217.722222222,"actual",2021-06-07
2021-06-13,56641.6964652123,"counterfactual",2021-06-07
2021-06-13,86078.3036315954,"fitted",2021-06-07
2021-06-14,52322.7222222222,"actual",2021-06-14
2021-06-14,55472.09958176,"counterfactual",2021-06-14
2021-06-14,47235.0391131857,"fitted",2021-06-14
2021-06-15,59633.6666666667,"actual",2021-06-14
2021-06-15,85263.4876624297,"counterfactual",2021-06-14
2021-06-15,59142.3966592351,"fitted",2021-06-14
2021-06-16,64613.6111111111,"actual",2021-06-14
2021-06-16,130285.02439956,"counterfactual",2021-06-14
2021-06-16,60237.0812452412,"fitted",2021-06-14
2021-06-17,66331.3333333333,"actual",2021-06-14
2021-06-17,86078.3036315962,"counterfactual",2021-06-14
2021-06-17,65230.8003291217,"fitted",2021-06-14
2021-06-18,85814.1666666667,"actual",2021-06-14
2021-06-18,47235.0391131862,"counterfactual",2021-06-14
2021-06-18,94152.903800971,"fitted",2021-06-14
2021-06-19,147576.777777778,"actual",2021-06-14
2021-06-19,59142.3966592357,"counterfactual",2021-06-14
2021-06-19,140673.519434857,"fitted",2021-06-14
2021-06-20,133185.388888889,"actual",2021-06-14
2021-06-20,60237.0812452418,"counterfactual",2021-06-14
2021-06-20,107391.770883413,"fitted",2021-06-14
2021-06-21,72305.0555555556,"actual",2021-06-21
2021-06-21,65230.8003291225,"counterfactual",2021-06-21
2021-06-21,52379.5333436823,"fitted",2021-06-21
2021-06-22,58447.3333333333,"actual",2021-06-21
2021-06-22,94152.9038009722,"counterfactual",2021-06-21
2021-06-22,61949.1890176438,"fitted",2021-06-21
2021-06-23,84125.3888888889,"actual",2021-06-21
2021-06-23,140673.519434858,"counterfactual",2021-06-21
2021-06-23,70134.3723029613,"fitted",2021-06-21
2021-06-24,68463.6666666667,"actual",2021-06-21
2021-06-24,107391.770883414,"counterfactual",2021-06-21
2021-06-24,67228.520073449,"fitted",2021-06-21
2021-06-25,100802.333333333,"actual",2021-06-21
2021-06-25,52379.5333436829,"counterfactual",2021-06-21
2021-06-25,109071.283821358,"fitted",2021-06-21
2021-06-26,169470.388888889,"actual",2021-06-21
2021-06-26,61949.1890176446,"counterfactual",2021-06-21
2021-06-26,158324.408102734,"fitted",2021-06-21
2021-06-27,118321.111111111,"actual",2021-06-21
2021-06-27,70134.3723029622,"counterfactual",2021-06-21
2021-06-27,94242.3443706687,"fitted",2021-06-21
2021-06-28,65776.2777777778,"actual",2021-06-28
2021-06-28,67228.5200734498,"counterfactual",2021-06-28
2021-06-28,51750.7553732809,"fitted",2021-06-28
2021-06-29,62129.2777777778,"actual",2021-06-28
2021-06-29,109071.283821359,"counterfactual",2021-06-28
2021-06-29,63272.7508138294,"fitted",2021-06-28
2021-06-30,79071.4444444444,"actual",2021-06-28
2021-06-30,158324.408102735,"counterfactual",2021-06-28
2021-06-30,72758.9177914271,"fitted",2021-06-28
