"date","pref","Sales","customers","Rt","Ymns","Rt.lag7","Rt.lag14"
2021-06-11,"京都府",6984887,3281,0.84,0,0.61,0.7
2021-06-11,"大阪府",25725902,14243,0.82,0,0.75,1.06
2021-06-11,"兵庫県",11168971,7763,0.75,0,0.7,0.68
2021-06-11,"奈良県",4945392,2095,0.64,0,1.01,1.29
2021-06-11,"和歌山県",3336376,1185,0.51,0,0.64,1.57
2021-06-11,"鳥取県",1871545,611,0,0,NA,NA
2021-06-11,"島根県",1219705,395,0.3,0,1,0
2021-06-11,"岡山県",1687931,995,0.56,0,0.54,0.46
2021-06-11,"広島県",5902003,2877,0.6,0,0.79,0.78
2021-06-11,"山口県",5515194,1605,0.83,0,0.59,0.86
2021-06-11,"徳島県",981973,426,1.14,0,1.54,0.49
2021-06-11,"香川県",2755017,1592,0.85,0,0.67,0.57
2021-06-11,"愛媛県",4335683,2233,0.65,0,0.89,0.57
2021-06-11,"高知県",1040328,655,0.69,0,0.74,1.14
2021-06-11,"福岡県",7998191,4244,0.63,0,0.7,0.97
2021-06-11,"佐賀県",1580723,674,0.43,0,0.48,1.64
2021-06-11,"長崎県",2112090,887,1.02,0,0.75,0.77
2021-06-11,"熊本県",2379610,1190,0.51,0,0.76,0.77
2021-06-11,"大分県",3094956,1479,0.44,0,0.54,1.05
2021-06-11,"宮崎県",1995504,695,0.49,0,1.07,0.87
2021-06-11,"鹿児島県",3655929,1604,0.75,0,0.73,0.34
2021-06-11,"沖縄県",5280811,2601,0.76,0,0.7,0.78
2021-06-12,"北海道",14789388,7372,0.66,0,0.62,0.6
2021-06-12,"青森県",2928091,1131,0.54,0,0.3,2.61
2021-06-12,"岩手県",3424308,1461,1.29,0,0.68,0.63
2021-06-12,"宮城県",12326731,3620,0.59,0,0.77,0.98
2021-06-12,"秋田県",1235664,438,0.52,0,1.34,8.5
2021-06-12,"山形県",2923509,949,0.52,0,0.83,0
2021-06-12,"福島県",5304238,2053,0.95,0,0.94,1.14
2021-06-12,"茨城県",12456347,4538,1.07,0,0.74,1.21
2021-06-12,"栃木県",9751801,4338,1.07,0,0.7,1.3
2021-06-12,"群馬県",6020797,2179,0.65,0,0.48,1
2021-06-12,"埼玉県",18783956,8128,0.84,0,0.85,1.22
2021-06-12,"千葉県",18369055,7218,0.91,0,1.16,0.99
2021-06-12,"東京都",127652904,43735,0.92,0,0.98,1.18
2021-06-12,"神奈川県",33706389,15575,1.02,0,0.91,1.02
2021-06-12,"新潟県",6803208,2483,0.71,0,0.52,0.59
2021-06-12,"山梨県",2745824,1092,2.56,1,0.62,1.47
2021-06-12,"長野県",8611240,4267,0.77,0,0.58,1.64
2021-06-12,"富山県",3529010,1603,0.73,0,1.25,0.68
2021-06-12,"石川県",3465800,1352,0.52,0,0.95,0.5
2021-06-12,"福井県",2595337,883,0.66,0,2.58,2.8
2021-06-12,"岐阜県",4839536,2515,0.55,0,0.68,0.79
2021-06-12,"静岡県",14408538,6381,0.88,0,0.85,1.02
2021-06-12,"愛知県",28184533,13012,0.72,0,0.66,0.85
2021-06-12,"三重県",5173570,3001,0.68,0,0.69,1.09
2021-06-12,"滋賀県",12312656,4027,0.59,0,0.81,0.69
2021-06-12,"京都府",11672424,4961,0.8,0,0.58,0.8
2021-06-12,"大阪府",35845359,18397,0.81,0,0.76,1.05
2021-06-12,"兵庫県",20141418,12392,0.7,0,0.71,0.78
2021-06-12,"奈良県",8528325,3485,0.59,0,1.09,1.36
2021-06-12,"和歌山県",5668709,2117,0.77,0,0.5,1.92
2021-06-12,"鳥取県",2872362,869,0,0,NA,NA
2021-06-12,"島根県",1350263,489,0.52,0,0.61,0.61
2021-06-12,"岡山県",2923310,1676,0.58,0,0.53,0.43
2021-06-12,"広島県",7553077,3454,0.59,0,0.85,0.72
2021-06-12,"山口県",8111483,2512,0.88,0,0.6,0.86
2021-06-12,"徳島県",1316023,569,0.88,0,1.52,0.66
2021-06-12,"香川県",4042112,2328,0.8,0,0.75,0.52
2021-06-12,"愛媛県",6249690,3117,0.61,0,1.21,0.35
2021-06-12,"高知県",1676465,1009,0.64,0,0.84,1.11
2021-06-12,"福岡県",12215599,5871,0.65,0,0.75,0.94
2021-06-12,"佐賀県",2925381,1193,0.42,0,0.85,1
2021-06-12,"長崎県",2603111,1217,0.77,0,0.82,0.89
2021-06-12,"熊本県",4209556,2007,0.56,0,0.69,0.87
2021-06-12,"大分県",4352870,2039,0.48,0,0.49,0.89
2021-06-12,"宮崎県",2900194,1030,0.49,0,1.07,0.87
2021-06-12,"鹿児島県",4982768,2236,0.56,0,0.79,0.46
2021-06-12,"沖縄県",6850259,3195,0.73,0,0.7,0.8
2021-06-13,"北海道",12349511,6862,0.64,0,0.64,0.59
2021-06-13,"青森県",1461173,751,0.53,0,0.27,3.07
2021-06-13,"岩手県",1897570,1053,1.23,0,0.6,0.85
2021-06-13,"宮城県",7276700,2589,0.56,0,0.74,1.12
2021-06-13,"秋田県",615275,373,0.69,0,1.64,5.54
2021-06-13,"山形県",1580283,625,0.38,0,1,0
2021-06-13,"福島県",2610363,1546,0.98,0,0.9,1.17
2021-06-13,"茨城県",8586245,3534,1.01,0,0.73,1.35
2021-06-13,"栃木県",6781691,3591,1.11,0,0.74,1.27
2021-06-13,"群馬県",3861293,1931,0.7,0,0.49,1
2021-06-13,"埼玉県",15509681,7679,0.86,0,0.87,1.23
2021-06-13,"千葉県",15867586,6688,0.96,0,1.12,0.99
2021-06-13,"東京都",97719649,37941,0.93,0,1.01,1.16
2021-06-13,"神奈川県",28522427,14015,0.97,0,0.94,1.04
2021-06-13,"新潟県",4167202,1919,0.74,0,0.46,0.69
2021-06-13,"山梨県",1893919,917,2.56,1,0.62,1.47
2021-06-13,"長野県",5856307,3422,0.7,0,0.72,1.34
2021-06-13,"富山県",2569699,1435,0.72,0,1.24,0.66
2021-06-13,"石川県",3262037,1410,0.44,0,1.02,0.55
2021-06-13,"福井県",2183602,901,0.63,0,3.64,1.88
2021-06-13,"岐阜県",4856555,2376,0.55,0,0.71,0.74
2021-06-13,"静岡県",8310435,4734,0.85,0,0.81,1.18
2021-06-13,"愛知県",21648710,11654,0.71,0,0.67,0.83
2021-06-13,"三重県",5060931,2962,0.72,0,0.54,1.31
2021-06-13,"滋賀県",8478495,2854,0.61,0,0.87,0.62
2021-06-13,"京都府",8981461,4240,0.75,0,0.59,0.82
2021-06-13,"大阪府",31969867,16942,0.8,0,0.8,1.03
2021-06-13,"兵庫県",19249620,12276,0.68,0,0.76,0.78
2021-06-13,"奈良県",6970391,2826,0.62,0,1.14,1.33
2021-06-13,"和歌山県",3589311,1497,0.81,0,0.64,1.41
2021-06-13,"鳥取県",1722738,755,0,0,NA,0
2021-06-13,"島根県",782141,341,1,0,0.32,1
2021-06-13,"岡山県",2766971,1811,0.58,0,0.51,0.43
2021-06-13,"広島県",6235653,3185,0.52,0,0.88,0.65
2021-06-13,"山口県",5554381,2023,0.9,0,0.68,0.67
2021-06-13,"徳島県",975485,554,1.64,0,0.52,1.17
2021-06-13,"香川県",3689824,2435,0.78,0,0.73,0.66
2021-06-13,"愛媛県",4766342,3022,0.79,0,1.21,0.35
2021-06-13,"高知県",1210402,859,0.52,0,1.03,1.09
2021-06-13,"福岡県",11379824,5868,0.65,0,0.81,0.91
2021-06-13,"佐賀県",1812737,944,0.51,0,0.72,1.1
2021-06-13,"長崎県",2417899,1379,0.76,0,0.74,1.06
2021-06-13,"熊本県",4545941,2353,0.6,0,0.6,1.05
2021-06-13,"大分県",3496118,1881,0.46,0,0.61,0.79
2021-06-13,"宮崎県",2093602,863,0.49,0,1.07,0.87
2021-06-13,"鹿児島県",3940604,2010,0.59,0,0.68,0.63
2021-06-13,"沖縄県",6019751,3223,0.72,0,0.7,0.84
2021-06-14,"北海道",7367050,4029,0.64,0,0.64,0.6
2021-06-14,"青森県",909307,438,0.42,0,0.35,3.25
2021-06-14,"岩手県",1670002,821,1.21,0,0.5,1
2021-06-14,"宮城県",5351364,2073,0.59,0,0.65,1.28
2021-06-14,"秋田県",385390,169,0.69,0,2.85,3.4
2021-06-14,"山形県",828154,293,0.44,0,0.81,0
2021-06-14,"福島県",1904211,923,0.92,0,0.99,1.16
2021-06-14,"茨城県",4962372,1956,0.94,0,0.74,1.44
2021-06-14,"栃木県",2141126,1230,1.05,0,0.74,1.3
2021-06-14,"群馬県",3476182,872,0.63,0,0.5,1.13
2021-06-14,"埼玉県",7361437,3686,0.87,0,0.89,1.23
2021-06-14,"千葉県",7089158,3144,1.01,0,1.09,1.03
2021-06-14,"東京都",65277349,28223,0.93,0,1.02,1.17
2021-06-14,"神奈川県",13137692,6671,0.94,0,0.96,1.08
2021-06-14,"新潟県",2007393,974,0.77,0,0.43,0.78
2021-06-14,"山梨県",941809,512,1.21,1,0.87,0.82
2021-06-14,"長野県",3625267,2075,0.74,0,0.79,1.13
2021-06-14,"富山県",1415688,799,0.75,0,1.27,0.5
2021-06-14,"石川県",2403234,846,0.53,0,0.94,0.56
2021-06-14,"福井県",652616,353,0.75,0,4.14,1.43
2021-06-14,"岐阜県",1733348,947,0.53,0,0.73,0.76
2021-06-14,"静岡県",4487140,2045,0.79,0,0.91,1.12
2021-06-14,"愛知県",13862915,6909,0.72,0,0.69,0.8
2021-06-14,"三重県",2494154,1491,0.74,0,0.57,1.26
2021-06-14,"滋賀県",3448970,1315,0.62,0,0.82,0.67
2021-06-14,"京都府",4756957,2407,0.84,0,0.56,0.89
2021-06-14,"大阪府",19837079,12182,0.81,0,0.79,1.04
2021-06-14,"兵庫県",7741187,6371,0.68,0,0.74,0.76
2021-06-14,"奈良県",2920162,1465,0.64,0,1.18,1.38
2021-06-14,"和歌山県",1713612,719,0.78,0,0.67,1.64
2021-06-14,"鳥取県",646499,287,0,0,NA,0
2021-06-14,"島根県",502000,203,0.55,0,0.46,1
2021-06-14,"岡山県",1051051,704,0.54,0,0.57,0.4
2021-06-14,"広島県",4120790,2325,0.67,0,0.78,0.66
2021-06-14,"山口県",2719369,919,0.93,0,0.7,0.63
2021-06-14,"徳島県",369321,252,1.64,0,0.69,0.61
2021-06-14,"香川県",2382804,1521,0.84,0,0.67,0.71
2021-06-14,"愛媛県",2083732,1432,0.64,0,1.41,0.35
2021-06-14,"高知県",691208,501,0.52,0,1.11,1.12
2021-06-14,"福岡県",5739424,3357,0.67,0,0.81,0.93
2021-06-14,"佐賀県",792702,419,0.56,0,0.72,1.1
2021-06-14,"長崎県",1199261,668,0.71,0,0.78,1.06
2021-06-14,"熊本県",2396935,1181,0.61,0,0.74,1.02
2021-06-14,"大分県",2036555,1117,0.53,0,0.71,0.4
2021-06-14,"宮崎県",1215188,507,0.79,0,1.07,0.87
2021-06-14,"鹿児島県",2252098,1142,0.61,0,0.59,0.77
2021-06-14,"沖縄県",3761902,1879,0.71,0,0.71,0.85
2021-06-15,"北海道",8544144,4490,0.67,0,0.6,0.65
2021-06-15,"青森県",1578401,587,0.34,0,0.24,8.04
2021-06-15,"岩手県",1892815,865,1.22,0,0.48,1
2021-06-15,"宮城県",6960502,2234,0.64,0,0.59,1.37
2021-06-15,"秋田県",772628,272,1.64,0,3.27,2.53
2021-06-15,"山形県",1282640,477,0.46,0,0.75,0
2021-06-15,"福島県",2303173,909,0.85,0,1.13,1.07
2021-06-15,"茨城県",5537712,2272,0.98,0,0.75,1.44
2021-06-15,"栃木県",3885926,1901,1.06,0,0.77,1.22
2021-06-15,"群馬県",4490325,1324,0.67,0,0.5,1.03
2021-06-15,"埼玉県",9044594,4237,0.89,0,0.94,1.17
2021-06-15,"千葉県",8414860,3818,0.99,0,1.07,1.06
2021-06-15,"東京都",75152817,31777,0.94,0,1.06,1.15
2021-06-15,"神奈川県",15682661,8128,0.92,0,0.97,1.08
2021-06-15,"新潟県",2690329,1195,0.9,0,0.36,0.77
2021-06-15,"山梨県",1073406,528,1.16,1,0.97,0.66
2021-06-15,"長野県",3797404,2185,0.76,0,0.88,1.02
2021-06-15,"富山県",1554409,717,0.71,0,1.33,0.56
2021-06-15,"石川県",2590063,1072,0.52,0,1.11,0.39
2021-06-15,"福井県",511951,208,0.95,0,3.66,1.24
2021-06-15,"岐阜県",1972641,1017,0.57,0,0.79,0.62
2021-06-15,"静岡県",5535551,2327,0.85,0,0.87,1.17
2021-06-15,"愛知県",14894544,7713,0.71,0,0.71,0.79
2021-06-15,"三重県",2586759,1410,0.69,0,0.6,1.34
2021-06-15,"滋賀県",3928615,1519,0.64,0,0.83,0.64
2021-06-15,"京都府",4949101,2194,0.8,0,0.58,0.95
2021-06-15,"大阪府",21552680,12630,0.76,0,0.85,1.04
2021-06-15,"兵庫県",8714967,6979,0.69,0,0.74,0.8
2021-06-15,"奈良県",2881969,1282,0.74,0,1.14,1.33
2021-06-15,"和歌山県",2290697,1043,0.8,0,0.73,1.58
2021-06-15,"鳥取県",959689,341,NA,0,NA,0
2021-06-15,"島根県",735396,220,0.85,0,0,0
2021-06-15,"岡山県",986773,744,0.56,0,0.54,0.4
2021-06-15,"広島県",4555269,2536,0.69,0,0.78,0.65
2021-06-15,"山口県",2891420,1073,0.86,0,0.6,0.64
2021-06-15,"徳島県",563070,334,1.76,0,0.65,0.61
2021-06-15,"香川県",2668070,1588,1.05,0,0.44,1.07
2021-06-15,"愛媛県",2592006,1606,0.55,0,1.54,0.57
2021-06-15,"高知県",797249,567,0.64,0,1,1.05
2021-06-15,"福岡県",5898026,3259,0.66,0,0.85,0.89
2021-06-15,"佐賀県",1363650,574,0.38,0,1.12,1.2
2021-06-15,"長崎県",1363989,735,0.64,0,0.87,1.2
2021-06-15,"熊本県",2797759,1224,0.59,0,0.94,0.7
2021-06-15,"大分県",2584597,1195,0.57,0,0.74,0.42
2021-06-15,"宮崎県",1423168,461,0.67,0,1.41,0.64
2021-06-15,"鹿児島県",2784518,1388,0.63,0,0.53,0.88
2021-06-15,"沖縄県",3547066,1966,0.7,0,0.71,0.9
2021-06-16,"北海道",8953295,4645,0.66,0,0.61,0.67
2021-06-16,"青森県",1769672,655,0.33,0,0.37,6.92
2021-06-16,"岩手県",1929054,890,1.13,0,0.45,1.23
2021-06-16,"宮城県",7669185,2529,0.65,0,0.72,1.12
2021-06-16,"秋田県",618115,258,1,0,4.28,2.61
2021-06-16,"山形県",1239861,449,0.68,0,0.29,0
2021-06-16,"福島県",2841979,1233,0.8,0,1.2,1.08
2021-06-16,"茨城県",5814619,2368,1.03,0,0.74,1.5
2021-06-16,"栃木県",3765294,1854,0.95,0,0.87,1.21
2021-06-16,"群馬県",4449386,1401,0.58,0,0.59,1.1
2021-06-16,"埼玉県",9062489,4323,0.86,0,1.01,1.13
2021-06-16,"千葉県",7764825,3334,1,0,1.08,1.06
2021-06-16,"東京都",77276771,31981,0.97,0,1.07,1.14
2021-06-16,"神奈川県",15136604,7566,0.93,0,0.96,1.1
2021-06-16,"新潟県",2456616,1064,0.93,0,0.35,0.84
2021-06-16,"山梨県",1163045,516,0.85,1,1.11,0.61
2021-06-16,"長野県",3835979,2091,0.65,0,1.24,0.68
2021-06-16,"富山県",1654916,734,0.71,0,1.45,0.41
2021-06-16,"石川県",3186062,1166,0.6,0,1.07,0.38
2021-06-16,"福井県",1049119,452,1.19,0,4.3,1
2021-06-16,"岐阜県",2528174,1243,0.62,0,0.82,0.54
2021-06-16,"静岡県",5600301,2650,0.81,0,0.96,1.15
2021-06-16,"愛知県",15629350,8060,0.71,0,0.74,0.73
2021-06-16,"三重県",2250631,1428,0.72,0,0.69,1.08
2021-06-16,"滋賀県",4926950,1852,0.6,0,0.81,0.64
2021-06-16,"京都府",4661655,2329,0.68,0,0.67,1.01
2021-06-16,"大阪府",22122107,12691,0.76,0,0.9,1
2021-06-16,"兵庫県",9081711,6738,0.68,0,0.76,0.86
2021-06-16,"奈良県",3806824,1836,0.76,0,1.28,1.21
2021-06-16,"和歌山県",2295086,960,1.06,0,0.94,1.28
2021-06-16,"鳥取県",1221805,432,NA,0,NA,0
2021-06-16,"島根県",632034,263,0.69,0,0,0
2021-06-16,"岡山県",1275535,775,0.6,0,0.45,0.46
2021-06-16,"広島県",4781415,2519,0.7,0,0.81,0.58
2021-06-16,"山口県",4075923,1365,0.79,0,0.59,0.92
2021-06-16,"徳島県",595176,312,2.45,0,0.33,1
2021-06-16,"香川県",2419128,1552,1.02,0,0.35,1.47
2021-06-16,"愛媛県",3292836,1881,0.61,0,1.44,0.52
2021-06-16,"高知県",897582,564,0.69,0,1.12,0.87
2021-06-16,"福岡県",6226358,3527,0.67,0,0.88,0.95
2021-06-16,"佐賀県",1040121,561,0.5,0,0.91,0.9
2021-06-16,"長崎県",1427196,676,0.69,0,0.83,1.24
2021-06-16,"熊本県",3094587,1416,0.7,0,0.8,0.78
2021-06-16,"大分県",1903057,768,0.68,0,0.68,0.41
2021-06-16,"宮崎県",1453770,498,0.68,0,1.64,1.29
2021-06-16,"鹿児島県",2789864,1263,0.65,0,0.42,1.17
2021-06-16,"沖縄県",4220195,2109,0.71,0,0.73,0.88
2021-06-17,"北海道",8938875,5037,0.63,0,0.62,NA
2021-06-17,"青森県",1885646,712,0.32,0,1.07,NA
2021-06-17,"岩手県",2038573,888,0.96,0,0.57,NA
2021-06-17,"宮城県",7523227,2479,0.71,0,0.73,NA
2021-06-17,"秋田県",635117,238,2.19,0,4.93,NA
2021-06-17,"山形県",1135932,439,0.66,0,0.33,NA
2021-06-17,"福島県",2723459,1235,0.76,0,1.27,NA
2021-06-17,"茨城県",6518684,2329,0.98,0,0.86,NA
2021-06-17,"栃木県",4192601,2001,0.83,0,1.01,NA
2021-06-17,"群馬県",4756218,1530,0.55,0,0.65,NA
2021-06-17,"埼玉県",9331308,4549,0.83,0,1.1,NA
2021-06-17,"千葉県",7797643,3373,1.02,0,1.07,NA
2021-06-17,"東京都",79214006,32844,0.99,0,1.1,NA
2021-06-17,"神奈川県",16792360,8508,0.94,0,0.96,NA
2021-06-17,"新潟県",2717362,1241,0.84,0,0.31,NA
2021-06-17,"山梨県",1193964,570,0.77,1,1.25,NA
2021-06-17,"長野県",3862293,2232,0.59,0,1.43,NA
2021-06-17,"富山県",1624994,825,0.83,0,1.13,NA
2021-06-17,"石川県",2497823,935,0.64,0,0.98,NA
2021-06-17,"福井県",973771,432,1.85,0,3.91,NA
2021-06-17,"岐阜県",1801279,1138,0.68,0,0.88,NA
2021-06-17,"静岡県",6547800,2950,0.82,0,0.93,NA
2021-06-17,"愛知県",16461600,7754,0.65,0,0.8,NA
2021-06-17,"三重県",2539131,1401,0.66,0,0.87,NA
2021-06-17,"滋賀県",4803443,1750,0.68,0,0.66,NA
2021-06-17,"京都府",5169824,2544,0.62,0,0.7,NA
2021-06-17,"大阪府",23610407,14214,0.76,0,0.97,NA
2021-06-17,"兵庫県",10295147,7400,0.68,0,0.72,NA
2021-06-17,"奈良県",3717579,1782,0.92,0,1.23,NA
2021-06-17,"和歌山県",2795598,1135,0.67,0,1.64,NA
2021-06-17,"鳥取県",1144113,511,NA,0,NA,NA
2021-06-17,"島根県",590418,266,0.69,0,0,NA
2021-06-17,"岡山県",1348984,836,0.61,0,0.46,NA
2021-06-17,"広島県",5249612,3021,0.78,0,0.76,NA
2021-06-17,"山口県",4210585,1292,0.68,0,0.73,NA
2021-06-17,"徳島県",528473,285,2.45,0,0.41,NA
2021-06-17,"香川県",2625984,1571,0.72,0,0.41,NA
2021-06-17,"愛媛県",3402407,1925,0.83,0,0.61,NA
2021-06-17,"高知県",842949,559,0.72,0,1.08,NA
2021-06-17,"福岡県",6839779,3791,0.73,0,0.87,NA
2021-06-17,"佐賀県",1365215,634,0.61,0,1.17,NA
2021-06-17,"長崎県",1630550,843,0.69,0,0.82,NA
2021-06-17,"熊本県",3155843,1519,0.7,0,0.86,NA
2021-06-17,"大分県",2601628,1373,0.75,0,0.72,NA
2021-06-17,"宮崎県",1450942,554,1.15,0,0.93,NA
2021-06-17,"鹿児島県",2793954,1273,0.65,0,0.44,NA
2021-06-17,"沖縄県",4384760,2223,0.7,0,0.74,NA
2021-06-18,"北海道",11917158,5821,0.6,0,0.6,NA
2021-06-18,"青森県",2567480,862,0.33,0,1.41,NA
2021-06-18,"岩手県",2725039,1175,0.8,0,0.63,NA
2021-06-18,"宮城県",11487288,3620,0.84,0,0.83,NA
2021-06-18,"秋田県",1033363,376,2.19,0,6.36,NA
2021-06-18,"山形県",2070447,741,0.71,0,0.35,NA
2021-06-18,"福島県",3793113,1410,0.99,0,1.03,NA
2021-06-18,"茨城県",9525115,3423,1.13,0,0.98,NA
2021-06-18,"栃木県",5945333,2521,0.81,0,1.04,NA
2021-06-18,"群馬県",6926357,1772,0.5,0,0.86,NA
2021-06-18,"埼玉県",11943132,5397,0.82,0,1.19,NA
2021-06-18,"千葉県",10949940,4366,1.05,0,1.03,NA
2021-06-18,"東京都",102773645,38571,1,0,1.12,NA
2021-06-18,"神奈川県",22976636,10567,0.95,0,0.95,NA
2021-06-18,"新潟県",4894664,1868,0.75,0,0.38,NA
2021-06-18,"山梨県",1544655,669,0.62,1,1.47,NA
2021-06-18,"長野県",5851878,2794,0.59,0,1.46,NA
2021-06-18,"富山県",2610485,1154,1.15,0,0.75,NA
2021-06-18,"石川県",4153016,1420,0.84,0,0.74,NA
2021-06-18,"福井県",1618115,581,1.98,0,3.23,NA
2021-06-18,"岐阜県",2357826,1173,0.71,0,0.78,NA
2021-06-18,"静岡県",10010254,3842,0.86,0,0.94,NA
2021-06-18,"愛知県",21136455,9479,0.65,0,0.85,NA
2021-06-18,"三重県",3210494,1788,0.7,0,0.98,NA
2021-06-18,"滋賀県",8590801,2669,0.73,0,0.76,NA
2021-06-18,"京都府",6735226,3138,0.61,0,0.7,NA
2021-06-18,"大阪府",26622984,14373,0.75,0,1.06,NA
2021-06-18,"兵庫県",11386404,7619,0.7,0,0.68,NA
2021-06-18,"奈良県",5314392,2091,1.01,0,1.29,NA
2021-06-18,"和歌山県",3645078,1295,0.64,0,1.57,NA
2021-06-18,"鳥取県",1657994,549,NA,0,NA,NA
2021-06-18,"島根県",1027457,343,1,0,0,NA
2021-06-18,"岡山県",1798821,1024,0.54,0,0.46,NA
2021-06-18,"広島県",6079211,2956,0.79,0,0.78,NA
2021-06-18,"山口県",5685050,1673,0.59,0,0.86,NA
2021-06-18,"徳島県",1148062,487,1.54,0,0.49,NA
2021-06-18,"香川県",3522162,2820,0.67,0,0.57,NA
2021-06-18,"愛媛県",4415001,2341,0.89,0,0.57,NA
2021-06-18,"高知県",1017775,578,0.74,0,1.14,NA
2021-06-18,"福岡県",8456077,4186,0.7,0,0.97,NA
2021-06-18,"佐賀県",1797479,699,0.48,0,1.64,NA
2021-06-18,"長崎県",1804955,846,0.75,0,0.77,NA
2021-06-18,"熊本県",4243694,1715,0.76,0,0.77,NA
2021-06-18,"大分県",4104151,1835,0.54,0,1.05,NA
2021-06-18,"宮崎県",2185707,788,1.07,0,0.87,NA
2021-06-18,"鹿児島県",4005864,1658,0.73,0,0.34,NA
2021-06-18,"沖縄県",5272526,2603,0.7,0,0.78,NA
2021-06-19,"北海道",16446805,8282,0.62,0,0.6,NA
2021-06-19,"青森県",3545736,1259,0.3,0,2.61,NA
2021-06-19,"岩手県",3595764,1492,0.68,0,0.63,NA
2021-06-19,"宮城県",12472300,3678,0.77,0,0.98,NA
2021-06-19,"秋田県",1408095,525,1.34,0,8.5,NA
2021-06-19,"山形県",2982395,977,0.83,0,0,NA
2021-06-19,"福島県",5038653,1915,0.94,0,1.14,NA
2021-06-19,"茨城県",13641103,4920,0.74,0,1.21,NA
2021-06-19,"栃木県",9175296,3966,0.7,0,1.3,NA
2021-06-19,"群馬県",10779955,2895,0.48,0,1,NA
2021-06-19,"埼玉県",18624468,7659,0.85,0,1.22,NA
2021-06-19,"千葉県",17720223,6740,1.16,0,0.99,NA
2021-06-19,"東京都",126085342,41122,0.98,0,1.18,NA
2021-06-19,"神奈川県",32022434,14038,0.91,0,1.02,NA
2021-06-19,"新潟県",7014901,2585,0.52,0,0.59,NA
2021-06-19,"山梨県",2656382,1076,0.62,1,1.47,NA
2021-06-19,"長野県",8542797,4305,0.58,0,1.64,NA
2021-06-19,"富山県",3882771,1582,1.25,0,0.68,NA
2021-06-19,"石川県",6600760,2125,0.95,0,0.5,NA
2021-06-19,"福井県",2868410,982,2.58,0,2.8,NA
2021-06-19,"岐阜県",3911874,1833,0.68,0,0.79,NA
2021-06-19,"静岡県",12894895,5681,0.85,0,1.02,NA
2021-06-19,"愛知県",27945225,12141,0.66,0,0.85,NA
2021-06-19,"三重県",5546405,2667,0.69,0,1.09,NA
2021-06-19,"滋賀県",11640071,3699,0.81,0,0.69,NA
2021-06-19,"京都府",11035790,4839,0.58,0,0.8,NA
2021-06-19,"大阪府",34816619,17364,0.76,0,1.05,NA
2021-06-19,"兵庫県",20350580,11944,0.71,0,0.78,NA
2021-06-19,"奈良県",7435831,3066,1.09,0,1.36,NA
2021-06-19,"和歌山県",5517738,2015,0.5,0,1.92,NA
2021-06-19,"鳥取県",2875277,958,NA,0,NA,NA
2021-06-19,"島根県",1573754,507,0.61,0,0.61,NA
2021-06-19,"岡山県",3764293,2038,0.53,0,0.43,NA
2021-06-19,"広島県",7698179,3477,0.85,0,0.72,NA
2021-06-19,"山口県",10052997,2931,0.6,0,0.86,NA
2021-06-19,"徳島県",1359172,548,1.52,0,0.66,NA
2021-06-19,"香川県",5289862,2653,0.75,0,0.52,NA
2021-06-19,"愛媛県",7206985,3546,1.21,0,0.35,NA
2021-06-19,"高知県",1999407,1081,0.84,0,1.11,NA
2021-06-19,"福岡県",13220749,6421,0.75,0,0.94,NA
2021-06-19,"佐賀県",2694245,1202,0.85,0,1,NA
2021-06-19,"長崎県",3401527,1487,0.82,0,0.89,NA
2021-06-19,"熊本県",6760118,2816,0.69,0,0.87,NA
2021-06-19,"大分県",5744128,2592,0.49,0,0.89,NA
2021-06-19,"宮崎県",2838192,1071,1.07,0,0.87,NA
2021-06-19,"鹿児島県",5828993,2491,0.79,0,0.46,NA
2021-06-19,"沖縄県",7712137,3539,0.7,0,0.8,NA
2021-06-20,"北海道",15172632,8608,0.64,0,0.59,NA
2021-06-20,"青森県",1596748,721,0.27,0,3.07,NA
2021-06-20,"岩手県",2082598,1054,0.6,0,0.85,NA
2021-06-20,"宮城県",8255562,2683,0.74,0,1.12,NA
2021-06-20,"秋田県",683990,371,1.64,0,5.54,NA
2021-06-20,"山形県",1548041,671,1,0,0,NA
2021-06-20,"福島県",3247109,1552,0.9,0,1.17,NA
2021-06-20,"茨城県",9374929,3643,0.73,0,1.35,NA
2021-06-20,"栃木県",8019910,3845,0.74,0,1.27,NA
2021-06-20,"群馬県",7229673,2539,0.49,0,1,NA
2021-06-20,"埼玉県",18232245,8253,0.87,0,1.23,NA
2021-06-20,"千葉県",17928837,7236,1.12,0,0.99,NA
2021-06-20,"東京都",107055390,40671,1.01,0,1.16,NA
2021-06-20,"神奈川県",31413573,15226,0.94,0,1.04,NA
2021-06-20,"新潟県",4610147,2102,0.46,0,0.69,NA
2021-06-20,"山梨県",2397337,1081,0.62,1,1.47,NA
2021-06-20,"長野県",6603882,3793,0.72,0,1.34,NA
2021-06-20,"富山県",3443847,1679,1.24,0,0.66,NA
2021-06-20,"石川県",5383601,1977,1.02,0,0.55,NA
2021-06-20,"福井県",2784953,1182,3.64,0,1.88,NA
2021-06-20,"岐阜県",4589763,2542,0.71,0,0.74,NA
2021-06-20,"静岡県",9081599,4981,0.81,0,1.18,NA
2021-06-20,"愛知県",26067062,13018,0.67,0,0.83,NA
2021-06-20,"三重県",6461844,3609,0.54,0,1.31,NA
2021-06-20,"滋賀県",10050826,3460,0.87,0,0.62,NA
2021-06-20,"京都府",10434607,4866,0.59,0,0.82,NA
