date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency
2020-12-13,08,Ibaraki,14,1987,2,28,-4,4,4,-27,-6,4,0
2020-12-14,08,Ibaraki,25,2012,3,31,-5,-5,-19,-18,-5,4,0
2020-12-15,08,Ibaraki,18,2030,1,32,3,3,-14,-21,-4,3,0
2020-12-16,08,Ibaraki,23,2053,0,32,-1,1,-7,-17,-3,4,0
2020-12-17,08,Ibaraki,28,2081,2,34,0,1,-21,-19,-4,4,0
2020-12-18,08,Ibaraki,17,2098,0,34,-6,0,-12,-21,-5,5,0
2020-12-19,08,Ibaraki,19,2117,0,34,-2,1,-22,-28,-2,4,0
2020-12-20,08,Ibaraki,16,2133,0,34,-2,6,-14,-30,-4,4,0
2020-12-21,08,Ibaraki,16,2149,0,34,-1,-1,-17,-18,-5,3,0
2020-12-22,08,Ibaraki,19,2168,0,34,2,0,-12,-21,-4,3,0
2020-12-23,08,Ibaraki,19,2187,1,35,2,2,-5,-19,-3,3,0
2020-12-24,08,Ibaraki,39,2226,0,35,7,10,-19,-23,-6,5,0
2020-12-25,08,Ibaraki,27,2253,0,35,-1,4,-12,-25,-7,6,0
2020-12-26,08,Ibaraki,27,2280,0,35,-8,0,-21,-31,-1,5,0
2020-12-27,08,Ibaraki,27,2307,0,35,-7,4,-13,-30,-3,5,0
2020-12-28,08,Ibaraki,31,2338,1,36,20,6,-10,-27,-27,10,0
2020-12-29,08,Ibaraki,43,2381,0,36,31,14,-3,-34,-49,16,0
2020-12-30,08,Ibaraki,37,2418,0,36,26,16,-26,-39,-64,21,0
2020-12-31,08,Ibaraki,28,2446,0,36,12,18,-19,-51,-74,27,0
2021-01-01,08,Ibaraki,42,2488,2,38,-33,-31,36,-57,-82,33,0
2021-01-02,08,Ibaraki,20,2508,0,38,-19,-12,-8,-38,-56,14,0
2021-01-03,08,Ibaraki,52,2560,0,38,-16,-7,-1,-31,-27,8,0
2021-01-04,08,Ibaraki,32,2592,0,38,16,-1,5,-33,-42,16,0
2021-01-05,08,Ibaraki,67,2659,0,38,2,-2,-12,-33,-17,10,0
2021-01-06,08,Ibaraki,71,2730,1,39,-8,-3,-12,-29,-8,7,0
2021-01-07,08,Ibaraki,90,2820,0,39,-9,-2,-17,-29,-8,7,0
2021-01-08,08,Ibaraki,127,2947,0,39,-17,-4,-16,-32,-6,8,0
2021-01-09,08,Ibaraki,109,3056,1,40,-19,-6,-26,-46,-5,8,0
2021-01-10,08,Ibaraki,84,3140,0,40,-13,-1,-4,-44,-8,7,0
2021-01-11,08,Ibaraki,67,3207,0,40,10,-4,-4,-53,-59,22,0
2021-01-12,08,Ibaraki,70,3277,0,40,-18,-9,-39,-32,-7,8,0
2021-01-13,08,Ibaraki,77,3354,1,41,-15,-4,-7,-28,-5,6,0
2021-01-14,08,Ibaraki,104,3458,0,41,-15,-4,-12,-32,-8,6,0
2021-01-15,08,Ibaraki,159,3617,0,41,-23,-7,-30,-37,-9,8,0
2021-01-16,08,Ibaraki,106,3723,1,42,-21,-8,-7,-45,-7,7,0
2021-01-17,08,Ibaraki,89,3812,2,44,-22,-7,-26,-49,-12,8,0
2021-01-18,08,Ibaraki,63,3875,1,45,-19,-11,-21,-31,-9,6,0
2021-01-19,08,Ibaraki,66,3941,0,45,-18,-9,-25,-36,-10,7,0
2021-01-20,08,Ibaraki,83,4024,0,45,-16,-4,-8,-31,-9,6,0
2021-01-21,08,Ibaraki,82,4106,2,47,-17,-5,-17,-32,-9,7,0
2021-01-22,08,Ibaraki,78,4184,1,48,-22,-7,-14,-35,-9,8,0
2021-01-23,08,Ibaraki,132,4316,3,51,-24,-11,-57,-51,-13,10,0
2021-01-24,08,Ibaraki,46,4362,2,53,-28,-15,-58,-56,-16,11,0
2021-01-25,08,Ibaraki,45,4407,0,53,-15,-6,-12,-29,-9,6,0
2021-01-26,08,Ibaraki,49,4456,2,55,-14,-4,-17,-32,-8,6,0
2021-01-27,08,Ibaraki,84,4540,1,56,-16,-6,-15,-32,-9,7,0
2021-01-28,08,Ibaraki,60,4600,4,60,-19,-8,-37,-33,-9,8,0
2021-01-29,08,Ibaraki,86,4686,2,62,-21,-6,-25,-35,-8,8,0
2021-01-30,08,Ibaraki,69,4755,0,62,-16,-5,-28,-43,-9,8,0
2021-01-31,08,Ibaraki,63,4818,0,62,-15,0,-3,-40,-9,7,0
2021-02-01,08,Ibaraki,28,4846,4,66,-17,-6,-25,-31,-7,6,0
2021-02-02,08,Ibaraki,29,4875,2,68,-15,2,-26,-33,-8,6,0
2021-02-03,08,Ibaraki,39,4914,0,68,-19,-7,-8,-30,-8,6,0
2021-02-04,08,Ibaraki,64,4978,3,71,-17,-6,-22,-32,-9,7,0
2021-02-05,08,Ibaraki,56,5034,1,72,-21,-6,-15,-34,-8,7,0
2021-02-06,08,Ibaraki,58,5092,3,75,-16,-4,-7,-41,-9,7,0
2021-02-07,08,Ibaraki,50,5142,3,78,-15,-1,11,-39,-11,6,0
2021-02-08,08,Ibaraki,31,5173,2,80,-17,-9,-17,-29,-8,6,0
2021-02-09,08,Ibaraki,40,5213,1,81,-14,-5,-20,-30,-8,6,0
2021-02-10,08,Ibaraki,33,5246,5,86,-11,-1,-2,-26,-6,4,0
2021-02-11,08,Ibaraki,46,5292,1,87,12,2,15,-44,-54,19,0
2021-02-12,08,Ibaraki,21,5313,1,88,-17,-3,-11,-33,-12,8,0
2021-02-13,08,Ibaraki,19,5332,3,91,-16,-3,-1,-37,-9,7,0
2021-02-14,08,Ibaraki,38,5370,3,94,-16,1,10,-35,-6,6,0
2021-02-15,08,Ibaraki,19,5389,4,98,-23,-15,-45,-29,-9,7,0
2021-02-16,08,Ibaraki,21,5410,1,99,-10,0,-17,-28,-8,5,0
2021-02-17,08,Ibaraki,26,5436,1,100,-15,-4,-9,-26,-8,5,0
2021-02-18,08,Ibaraki,39,5475,0,100,-13,-2,-21,-28,-8,6,0
2021-02-19,08,Ibaraki,22,5497,2,102,-19,-4,-13,-29,-7,6,0
2021-02-20,08,Ibaraki,38,5535,0,102,-12,1,1,-32,-7,5,0
2021-02-21,08,Ibaraki,46,5581,1,103,-12,3,31,-27,-8,5,0
2021-02-22,08,Ibaraki,14,5595,0,103,-4,-2,2,-23,-12,5,0
2021-02-23,08,Ibaraki,16,5611,0,103,14,2,18,-41,-54,19,0
2021-02-24,08,Ibaraki,58,5669,2,105,-14,-2,-7,-24,-5,4,0
2021-02-25,08,Ibaraki,13,5682,1,106,-9,2,-14,-24,-7,4,0
2021-02-26,08,Ibaraki,28,5710,0,106,-16,-3,-19,-28,-6,6,0
2021-02-27,08,Ibaraki,30,5740,0,106,-11,-1,-21,-35,-5,5,0
2021-02-28,08,Ibaraki,15,5755,3,109,-8,5,14,-29,-4,4,0
2021-03-01,08,Ibaraki,53,5808,1,110,-9,-2,-8,-25,-7,4,0
2021-03-02,08,Ibaraki,18,5826,4,114,-16,-11,-41,-32,-8,7,0
2021-03-03,08,Ibaraki,34,5860,1,115,-6,2,0,-26,-8,4,0
2021-03-04,08,Ibaraki,37,5897,1,116,-9,-3,-9,-27,-8,5,0
2021-03-05,08,Ibaraki,44,5941,0,116,-14,-5,-9,-28,-8,6,0
2021-03-06,08,Ibaraki,28,5969,0,116,-7,-1,1,-31,-6,5,0
2021-03-07,08,Ibaraki,21,5990,0,116,-8,2,5,-30,-6,4,0
2021-03-08,08,Ibaraki,22,6012,2,118,-10,-8,-30,-24,-8,5,0
2021-03-09,08,Ibaraki,26,6038,0,118,-7,-2,-7,-26,-7,4,0
2021-03-10,08,Ibaraki,33,6071,2,120,-6,0,9,-22,-7,4,0
2021-03-11,08,Ibaraki,35,6106,0,120,-1,1,-2,-23,-10,5,0
2021-03-12,08,Ibaraki,43,6149,1,121,-9,-1,-4,-24,-8,5,0
2021-03-13,08,Ibaraki,17,6166,0,121,-20,-17,-60,-43,-14,9,0
2021-03-14,08,Ibaraki,18,6184,0,121,-1,8,18,-19,-5,3,0
2021-03-15,08,Ibaraki,10,6194,0,121,-3,0,0,-20,-7,3,0
2021-03-16,08,Ibaraki,25,6219,1,122,-3,1,1,-23,-6,3,0
2021-03-17,08,Ibaraki,40,6259,1,123,-4,1,15,-20,-6,3,0
2021-03-18,08,Ibaraki,47,6306,0,123,-1,1,2,-20,-8,4,0
2021-03-19,08,Ibaraki,38,6344,0,123,-3,2,2,-23,-12,5,0
2021-03-20,08,Ibaraki,33,6377,0,123,1,7,10,-18,-25,5,0
2021-03-21,08,Ibaraki,22,6399,0,123,-21,-14,-57,-37,-11,7,0
2021-03-22,08,Ibaraki,19,6418,1,124,-4,-3,-12,-19,-8,4,0
2021-03-23,08,Ibaraki,33,6451,0,124,0,0,10,-21,-8,3,0
2021-03-24,08,Ibaraki,45,6496,1,125,-2,-1,27,-19,-8,4,0
2021-03-25,08,Ibaraki,36,6532,0,125,1,3,2,-19,-10,4,0
2021-03-26,08,Ibaraki,35,6567,1,126,-5,0,21,-20,-10,5,0
2021-03-27,08,Ibaraki,33,6600,0,126,-1,5,45,-14,-8,2,0
2021-03-28,08,Ibaraki,51,6651,0,126,-7,1,-8,-23,-6,4,0
2021-03-29,08,Ibaraki,23,6674,0,126,2,-2,24,-17,-11,4,0
2021-03-30,08,Ibaraki,29,6703,1,127,5,2,26,-19,-10,4,0
2021-03-31,08,Ibaraki,37,6740,0,127,3,3,41,-18,-8,3,0
2021-04-01,08,Ibaraki,25,6765,0,127,-2,3,15,-20,-9,3,0
2021-04-02,08,Ibaraki,35,6800,0,127,-9,-2,17,-22,-10,5,0
2021-04-03,08,Ibaraki,31,6831,0,127,-4,3,26,-19,-9,3,0
2021-04-04,08,Ibaraki,45,6876,0,127,-7,2,4,-22,-8,4,0
2021-04-05,08,Ibaraki,16,6892,0,127,-8,-7,-39,-23,-13,6,0
2021-04-06,08,Ibaraki,16,6908,0,127,-3,0,-6,-21,-10,4,0
2021-04-07,08,Ibaraki,46,6954,0,127,-2,0,13,-18,-13,4,0
2021-04-08,08,Ibaraki,39,6993,1,128,-7,-1,-8,-19,-10,4,0
2021-04-09,08,Ibaraki,38,7031,0,128,-13,-2,-3,-21,-9,5,0
2021-04-10,08,Ibaraki,39,7070,0,128,-5,3,9,-23,-12,4,0
2021-04-11,08,Ibaraki,43,7113,0,128,-6,6,34,-19,-8,3,0
2021-04-12,08,Ibaraki,17,7130,0,128,-8,-4,-1,-16,-9,3,0
2021-04-13,08,Ibaraki,30,7160,1,129,-9,-3,-16,-20,-9,4,0
2021-04-14,08,Ibaraki,51,7211,0,129,-16,-10,-36,-20,-10,6,0
2021-04-15,08,Ibaraki,59,7270,0,129,-1,8,-1,-15,-8,3,0
2021-04-16,08,Ibaraki,51,7321,0,129,-10,1,1,-19,-8,4,0
2021-04-17,08,Ibaraki,64,7385,0,129,-8,-1,-22,-33,-10,6,0
2021-04-18,08,Ibaraki,47,7432,0,129,-5,5,20,-19,-7,4,0
2021-04-19,08,Ibaraki,52,7484,1,130,-6,-3,3,-13,-9,3,0
2021-04-20,08,Ibaraki,33,7517,0,130,-3,4,9,-15,-8,3,0
2021-04-21,08,Ibaraki,62,7579,0,130,-5,1,18,-13,-8,3,0
2021-04-22,08,Ibaraki,87,7666,0,130,-6,1,-2,-15,-8,4,0
2021-04-23,08,Ibaraki,63,7729,1,131,-10,1,2,-17,-8,4,0
2021-04-24,08,Ibaraki,82,7811,0,131,-5,3,14,-21,-8,4,0
2021-04-25,08,Ibaraki,76,7887,1,132,-8,4,19,-26,-6,4,0
2021-04-26,08,Ibaraki,35,7922,1,133,-7,-2,-4,-15,-7,3,0
2021-04-27,08,Ibaraki,48,7970,0,133,-5,1,1,-18,-7,3,0
2021-04-28,08,Ibaraki,70,8040,0,133,-1,5,14,-13,-7,2,0
2021-04-29,08,Ibaraki,58,8098,0,133,7,-6,-45,-46,-57,22,0
2021-04-30,08,Ibaraki,45,8143,0,133,-1,9,16,-25,-22,9,0
2020-01-16,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-17,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-18,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-19,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-20,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-21,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-22,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-23,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-24,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-25,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-26,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-27,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-28,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-29,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-30,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-01-31,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-01,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-02,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-03,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-04,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-05,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-06,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-07,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-08,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-09,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-10,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-11,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-12,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-13,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-14,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0
2020-02-15,09,Tochigi,0,0,0,0,-2,2,2,-4,3,0,0
2020-02-16,09,Tochigi,0,0,0,0,-6,-3,-39,-10,0,2,0
2020-02-17,09,Tochigi,0,0,0,0,-2,-2,-11,2,0,1,0
2020-02-18,09,Tochigi,0,0,0,0,2,2,1,1,0,1,0
2020-02-19,09,Tochigi,0,0,0,0,2,2,10,-1,0,0,0
2020-02-20,09,Tochigi,0,0,0,0,3,3,0,-1,1,1,0
2020-02-21,09,Tochigi,0,0,0,0,-3,0,7,1,0,1,0
2020-02-22,09,Tochigi,1,1,0,0,-2,4,-1,2,1,1,0
2020-02-23,09,Tochigi,0,1,0,0,1,6,-1,14,1,0,0
2020-02-24,09,Tochigi,0,1,0,0,31,3,58,8,-49,13,0
2020-02-25,09,Tochigi,0,1,0,0,-2,6,-9,1,0,1,0
2020-02-26,09,Tochigi,0,1,0,0,-3,5,-5,-4,0,1,0
2020-02-27,09,Tochigi,0,1,0,0,0,7,-3,-6,1,1,0
2020-02-28,09,Tochigi,0,1,0,0,1,18,0,-13,1,2,0
2020-02-29,09,Tochigi,0,1,0,0,-8,12,-17,-27,5,3,0
2020-03-01,09,Tochigi,0,1,0,0,-10,10,0,-22,3,3,0
2020-03-02,09,Tochigi,0,1,0,0,-7,-1,-31,-21,-2,4,0
2020-03-03,09,Tochigi,0,1,0,0,-2,7,12,-16,-1,2,0
2020-03-04,09,Tochigi,0,1,0,0,-7,0,-15,-23,-2,4,0
2020-03-05,09,Tochigi,1,2,0,0,-3,2,-4,-20,-2,4,0
2020-03-06,09,Tochigi,0,2,0,0,-9,0,8,-21,-2,4,0
2020-03-07,09,Tochigi,0,2,0,0,-12,2,-9,-27,-1,5,0
2020-03-08,09,Tochigi,0,2,0,0,-14,-2,-36,-29,-3,6,0
2020-03-09,09,Tochigi,0,2,0,0,-6,1,15,-19,-2,3,0
2020-03-10,09,Tochigi,0,2,0,0,-9,-4,-33,-23,-5,5,0
2020-03-11,09,Tochigi,0,2,0,0,1,5,23,-16,-3,3,0
2020-03-12,09,Tochigi,0,2,0,0,1,6,23,-16,-2,3,0
2020-03-13,09,Tochigi,0,2,0,0,-3,3,17,-19,-3,4,0
2020-03-14,09,Tochigi,0,2,0,0,-14,-5,-54,-34,-6,7,0
2020-03-15,09,Tochigi,0,2,0,0,-6,6,13,-16,0,3,0
2020-03-16,09,Tochigi,0,2,0,0,-3,-1,2,-15,-2,3,0
2020-03-17,09,Tochigi,0,2,0,0,0,4,18,-13,-2,3,0
2020-03-18,09,Tochigi,1,3,0,0,1,3,28,-12,-2,2,0
2020-03-19,09,Tochigi,0,3,0,0,10,8,24,-4,-3,2,0
2020-03-20,09,Tochigi,1,4,0,0,19,7,40,-3,-48,16,0
2020-03-21,09,Tochigi,0,4,0,0,-2,7,40,-5,-6,3,0
2020-03-22,09,Tochigi,0,4,0,0,-5,5,29,1,-1,2,0
2020-03-23,09,Tochigi,0,4,0,0,-1,-1,19,-12,-2,3,0
2020-03-24,09,Tochigi,2,6,0,0,1,2,9,-10,-3,3,0
2020-03-25,09,Tochigi,4,10,0,0,5,7,40,-9,-4,2,0
2020-03-26,09,Tochigi,1,11,0,0,5,12,42,-10,-4,3,0
2020-03-27,09,Tochigi,0,11,0,0,-2,8,35,-16,-5,4,0
2020-03-28,09,Tochigi,0,11,0,0,-13,2,-11,-31,-4,6,0
2020-03-29,09,Tochigi,1,12,0,0,-33,-16,-61,-46,-9,10,0
2020-03-30,09,Tochigi,0,12,0,0,0,1,14,-20,-6,5,0
2020-03-31,09,Tochigi,2,14,0,0,-1,6,12,-20,-5,4,0
2020-04-01,09,Tochigi,3,17,0,0,-14,-1,-20,-29,-7,6,0
2020-04-02,09,Tochigi,0,17,0,0,-6,4,21,-24,-7,5,0
2020-04-03,09,Tochigi,0,17,0,0,-10,3,45,-28,-7,5,0
2020-04-04,09,Tochigi,0,17,0,0,-15,5,34,-36,-8,6,0
2020-04-05,09,Tochigi,0,17,0,0,-21,1,-11,-40,-8,7,0
2020-04-06,09,Tochigi,0,17,0,0,-8,2,20,-25,-7,5,0
2020-04-07,09,Tochigi,3,20,0,0,-6,6,26,-24,-9,5,0
2020-04-08,09,Tochigi,6,26,0,0,-13,2,25,-30,-9,6,0
2020-04-09,09,Tochigi,5,31,0,0,-14,-1,10,-35,-11,8,0
2020-04-10,09,Tochigi,1,32,0,0,-17,3,8,-40,-11,9,0
2020-04-11,09,Tochigi,3,35,0,0,-26,1,0,-50,-16,10,0
2020-04-12,09,Tochigi,0,35,0,0,-33,-4,-23,-54,-13,10,0
2020-04-13,09,Tochigi,1,36,0,0,-33,-17,-47,-48,-13,11,0
2020-04-14,09,Tochigi,1,37,0,0,-16,4,3,-39,-11,8,0
2020-04-15,09,Tochigi,3,40,0,0,-15,7,26,-39,-12,8,0
2020-04-16,09,Tochigi,2,42,0,0,-17,5,7,-41,-13,9,1
2020-04-17,09,Tochigi,2,44,0,0,-22,4,4,-46,-14,11,1
2020-04-18,09,Tochigi,0,44,0,0,-52,-26,-71,-70,-22,17,1
2020-04-19,09,Tochigi,2,46,0,0,-33,1,0,-52,-15,10,1
2020-04-20,09,Tochigi,3,49,0,0,-29,-8,-37,-50,-15,12,1
2020-04-21,09,Tochigi,2,51,0,0,-24,-1,11,-44,-16,10,1
2020-04-22,09,Tochigi,1,52,0,0,-28,-4,3,-47,-17,11,1
2020-04-23,09,Tochigi,0,52,0,0,-25,-2,11,-46,-17,12,1
2020-04-24,09,Tochigi,0,52,0,0,-31,-3,-5,-51,-18,14,1
2020-04-25,09,Tochigi,0,52,0,0,-36,-3,-12,-59,-21,13,1
2020-04-26,09,Tochigi,2,54,0,0,-40,-7,-10,-59,-20,12,1
2020-04-27,09,Tochigi,0,54,0,0,-27,-5,-9,-49,-18,12,1
2020-04-28,09,Tochigi,0,54,0,0,-22,-1,-3,-47,-20,11,1
2020-04-29,09,Tochigi,0,54,0,0,-20,-6,34,-59,-57,20,1
2020-04-30,09,Tochigi,0,54,0,0,-19,2,14,-50,-26,15,1
2020-05-01,09,Tochigi,0,54,0,0,-25,0,17,-54,-31,18,1
2020-05-02,09,Tochigi,0,54,0,0,-40,-7,-19,-63,-28,14,1
2020-05-03,09,Tochigi,0,54,0,0,-41,-10,-14,-62,-26,11,1
2020-05-04,09,Tochigi,0,54,0,0,-11,-7,8,-64,-73,29,1
2020-05-05,09,Tochigi,0,54,0,0,-9,-1,30,-60,-73,29,1
2020-05-06,09,Tochigi,0,54,0,0,-25,-14,-27,-67,-71,31,1
2020-05-07,09,Tochigi,1,55,0,0,-18,3,10,-47,-24,14,1
2020-05-08,09,Tochigi,1,56,0,0,-24,-1,16,-49,-24,15,1
2020-05-09,09,Tochigi,0,56,0,0,-34,-7,-18,-58,-15,12,1
2020-05-10,09,Tochigi,0,56,0,0,-32,-6,-30,-58,-17,11,1
2020-05-11,09,Tochigi,0,56,0,0,-23,-5,4,-44,-14,10,1
2020-05-12,09,Tochigi,1,57,0,0,-21,-1,7,-42,-15,10,1
2020-05-13,09,Tochigi,0,57,0,0,-20,-1,9,-42,-15,10,1
2020-05-14,09,Tochigi,1,58,0,0,-17,-1,12,-40,-15,10,1
2020-05-15,09,Tochigi,2,60,0,0,-21,0,9,-44,-15,12,0
2020-05-16,09,Tochigi,0,60,0,0,-29,-8,-45,-56,-16,12,0
2020-05-17,09,Tochigi,0,60,0,0,-25,-1,6,-43,-13,9,0
2020-05-18,09,Tochigi,1,61,0,0,-20,-5,-9,-40,-13,10,0
2020-05-19,09,Tochigi,1,62,0,0,-21,-7,-31,-43,-15,11,0
2020-05-20,09,Tochigi,2,64,0,0,-19,-1,-17,-43,-14,10,0
2020-05-21,09,Tochigi,0,64,0,0,-19,-2,-6,-40,-13,10,0
2020-05-22,09,Tochigi,0,64,0,0,-21,-2,5,-42,-14,11,0
2020-05-23,09,Tochigi,0,64,0,0,-23,-4,-21,-49,-16,11,0
2020-05-24,09,Tochigi,0,64,0,0,-22,-3,11,-39,-12,8,0
2020-05-25,09,Tochigi,1,65,0,0,-13,0,9,-35,-12,8,0
2020-05-26,09,Tochigi,0,65,0,0,-15,-2,1,-35,-12,9,0
2020-05-27,09,Tochigi,0,65,0,0,-12,2,13,-35,-12,8,0
2020-05-28,09,Tochigi,0,65,0,0,-11,-1,9,-32,-12,9,0
2020-05-29,09,Tochigi,0,65,0,0,-14,2,15,-34,-13,9,0
2020-05-30,09,Tochigi,0,65,0,0,-15,2,2,-35,-12,7,0
2020-05-31,09,Tochigi,0,65,0,0,-17,0,-8,-31,-10,7,0
2020-06-01,09,Tochigi,0,65,0,0,-16,-4,-17,-28,-7,7,0
2020-06-02,09,Tochigi,1,66,0,0,-12,0,6,-24,-8,6,0
2020-06-03,09,Tochigi,0,66,0,0,-12,1,14,-25,-9,6,0
2020-06-04,09,Tochigi,0,66,0,0,-11,1,8,-24,-8,7,0
2020-06-05,09,Tochigi,0,66,0,0,-13,0,9,-28,-11,8,0
2020-06-06,09,Tochigi,0,66,0,0,-14,-2,-11,-36,-12,7,0
2020-06-07,09,Tochigi,0,66,0,0,-11,1,7,-27,-10,5,0
2020-06-08,09,Tochigi,0,66,0,0,-10,-3,9,-24,-7,6,0
2020-06-09,09,Tochigi,0,66,0,0,-7,2,14,-22,-8,6,0
2020-06-10,09,Tochigi,0,66,0,0,-7,4,16,-21,-9,6,0
2020-06-11,09,Tochigi,0,66,0,0,-12,-7,-15,-26,-9,7,0
2020-06-12,09,Tochigi,0,66,0,0,-9,1,2,-28,-11,8,0
2020-06-13,09,Tochigi,0,66,0,0,-14,-8,-51,-43,-19,9,0
2020-06-14,09,Tochigi,0,66,0,0,-8,-1,-23,-33,-11,6,0
2020-06-15,09,Tochigi,0,66,0,0,-5,-1,5,-22,-7,5,0
2020-06-16,09,Tochigi,0,66,0,0,-6,0,2,-20,-7,5,0
2020-06-17,09,Tochigi,0,66,0,0,-3,3,21,-20,-8,5,0
2020-06-18,09,Tochigi,0,66,0,0,-3,0,8,-20,-8,5,0
2020-06-19,09,Tochigi,0,66,0,0,-8,-6,-28,-26,-12,8,0
2020-06-20,09,Tochigi,0,66,0,0,-1,5,11,-19,-11,4,0
2020-06-21,09,Tochigi,0,66,0,0,-3,2,0,-15,-10,4,0
2020-06-22,09,Tochigi,0,66,0,0,-8,-5,-13,-19,-8,6,0
2020-06-23,09,Tochigi,0,66,0,0,-5,0,-2,-17,-8,5,0
2020-06-24,09,Tochigi,0,66,0,0,-5,1,11,-16,-7,5,0
2020-06-25,09,Tochigi,0,66,0,0,-3,2,-7,-16,-8,5,0
2020-06-26,09,Tochigi,0,66,0,0,-5,0,4,-18,-10,6,0
2020-06-27,09,Tochigi,3,69,0,0,-5,3,10,-17,-14,5,0
2020-06-28,09,Tochigi,5,74,0,0,-10,-4,-31,-27,-12,6,0
2020-06-29,09,Tochigi,2,76,0,0,-4,-4,14,-16,-7,5,0
2020-06-30,09,Tochigi,3,79,0,0,-4,-2,-15,-19,-6,6,0
2020-07-01,09,Tochigi,3,82,0,0,-7,0,-3,-22,-7,5,0
2020-07-02,09,Tochigi,2,84,0,0,-5,0,9,-18,-7,5,0
2020-07-03,09,Tochigi,2,86,0,0,-8,-3,2,-22,-9,6,0
2020-07-04,09,Tochigi,0,86,0,0,-8,-3,-28,-33,-12,7,0
2020-07-05,09,Tochigi,1,87,0,0,-9,0,-6,-24,-9,5,0
2020-07-06,09,Tochigi,0,87,0,0,-12,-9,-29,-23,-8,6,0
2020-07-07,09,Tochigi,1,88,0,0,-4,1,-4,-18,-8,5,0
2020-07-08,09,Tochigi,2,90,0,0,-10,-4,-8,-22,-8,6,0
2020-07-09,09,Tochigi,0,90,0,0,-5,-1,-11,-20,-7,6,0
2020-07-10,09,Tochigi,3,93,0,0,-6,0,-2,-22,-10,6,0
2020-07-11,09,Tochigi,0,93,0,0,-8,-1,-23,-33,-15,6,0
2020-07-12,09,Tochigi,2,95,0,0,-8,0,0,-23,-9,4,0
2020-07-13,09,Tochigi,3,98,0,0,-7,-5,-2,-19,-7,5,0
2020-07-14,09,Tochigi,5,103,0,0,-6,-4,-14,-20,-9,6,0
2020-07-15,09,Tochigi,4,107,0,0,-6,-1,0,-19,-8,5,0
2020-07-16,09,Tochigi,5,112,0,0,-4,0,4,-17,-7,5,0
2020-07-17,09,Tochigi,6,118,0,0,-7,-2,-5,-22,-10,6,0
2020-07-18,09,Tochigi,6,124,0,0,-10,-2,-26,-31,-9,6,0
2020-07-19,09,Tochigi,9,133,0,0,-11,-2,6,-24,-9,5,0
2020-07-20,09,Tochigi,3,136,0,0,-7,-3,4,-19,-7,5,0
2020-07-21,09,Tochigi,3,139,0,0,-3,2,6,-16,-7,4,0
2020-07-22,09,Tochigi,3,142,0,0,1,4,3,-10,-7,3,0
2020-07-23,09,Tochigi,5,147,0,0,27,5,15,-7,-53,17,0
2020-07-24,09,Tochigi,4,151,0,0,19,4,84,-10,-60,20,0
2020-07-25,09,Tochigi,8,159,0,0,-8,-1,-12,-21,-21,7,0
2020-07-26,09,Tochigi,4,163,0,0,-15,-5,-21,-21,-12,6,0
