date,prefcode,pref,newcase_day,total_case,newdeath_day,total_death,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,emergency,GZnew,cumGZ,date14,newcaseday14,date1,newcaseday1,avg_temp,avg_rain,week,weeknum,treat
2020-02-10,10,Gunma,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-24,0,2020-02-11,0,37.58,0,2020-02-10,7,Neighboring_prefs
2020-02-10,19,Yamanashi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-24,0,2020-02-11,0,34.07,0,2020-02-10,7,Yamanashi
2020-02-10,20,Nagano,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-24,0,2020-02-11,0,29.39,1.25,2020-02-10,7,Neighboring_prefs
2020-02-10,22,Shizuoka,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-24,0,2020-02-11,0,43.16,0,2020-02-10,7,Neighboring_prefs
2020-02-11,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,39.32,0,2020-02-10,7,Neighboring_prefs
2020-02-11,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,38.84,0,2020-02-10,7,Neighboring_prefs
2020-02-11,10,Gunma,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,40.55,0,2020-02-10,7,Neighboring_prefs
2020-02-11,19,Yamanashi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,38.66,0,2020-02-10,7,Yamanashi
2020-02-11,20,Nagano,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,32.99,0.125,2020-02-10,7,Neighboring_prefs
2020-02-11,22,Shizuoka,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-25,0,2020-02-12,0,45.2,0,2020-02-10,7,Neighboring_prefs
2020-02-12,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,42.92,0,2020-02-10,7,Neighboring_prefs
2020-02-12,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,41.09,0,2020-02-10,7,Neighboring_prefs
2020-02-12,10,Gunma,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,41.99,0,2020-02-10,7,Neighboring_prefs
2020-02-12,19,Yamanashi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,41.18,0,2020-02-10,7,Yamanashi
2020-02-12,20,Nagano,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,37.894999999999996,0,2020-02-10,7,Neighboring_prefs
2020-02-12,22,Shizuoka,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-26,0,2020-02-13,0,49.760000000000005,0.3333333333333333,2020-02-10,7,Neighboring_prefs
2020-02-13,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,49.1,0.8333333333333334,2020-02-10,7,Neighboring_prefs
2020-02-13,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,50.81,0,2020-02-10,7,Neighboring_prefs
2020-02-13,10,Gunma,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,54.05,0.5,2020-02-10,7,Neighboring_prefs
2020-02-13,19,Yamanashi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,51.53,0.5,2020-02-10,7,Yamanashi
2020-02-13,20,Nagano,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,49.01,9.5,2020-02-10,7,Neighboring_prefs
2020-02-13,22,Shizuoka,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-27,0,2020-02-14,0,59.84,20.166666666666668,2020-02-10,7,Neighboring_prefs
2020-02-14,08,Ibaraki,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,51.38,0,2020-02-10,7,Neighboring_prefs
2020-02-14,09,Tochigi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,51.26,0,2020-02-10,7,Neighboring_prefs
2020-02-14,10,Gunma,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,53.6,0,2020-02-10,7,Neighboring_prefs
2020-02-14,19,Yamanashi,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,45.14,0,2020-02-10,7,Yamanashi
2020-02-14,20,Nagano,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,44.375,0,2020-02-10,7,Neighboring_prefs
2020-02-14,22,Shizuoka,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,2020-02-28,0,2020-02-15,0,53.78,1,2020-02-10,7,Neighboring_prefs
2020-02-15,08,Ibaraki,0,0,0,0,2,4,15,-2,5,0,0,0,0,2020-02-29,0,2020-02-16,0,51.980000000000004,0,2020-02-10,7,Neighboring_prefs
2020-02-15,09,Tochigi,0,0,0,0,-2,2,2,-4,3,0,0,0,0,2020-02-29,0,2020-02-16,0,50.45,0,2020-02-10,7,Neighboring_prefs
2020-02-15,10,Gunma,0,0,0,0,-2,2,11,-2,5,0,0,0,0,2020-02-29,0,2020-02-16,0,51.980000000000004,0,2020-02-10,7,Neighboring_prefs
2020-02-15,19,Yamanashi,0,0,0,0,-1,0,5,-5,5,0,0,0,0,2020-02-29,0,2020-02-16,0,43.16,0,2020-02-10,7,Yamanashi
2020-02-15,20,Nagano,0,0,0,0,-2,3,6,-4,6,0,0,0,0,2020-02-29,0,2020-02-16,0,42.8,0,2020-02-10,7,Neighboring_prefs
2020-02-15,22,Shizuoka,0,0,0,0,-1,6,16,2,4,0,0,0,0,2020-02-29,0,2020-02-16,0,51.74000000000001,0,2020-02-10,7,Neighboring_prefs
2020-02-16,08,Ibaraki,0,0,0,0,-8,-4,-36,-13,-1,3,0,0,0,2020-03-01,0,2020-02-17,0,48.440000000000005,8.166666666666666,2020-02-10,7,Neighboring_prefs
2020-02-16,09,Tochigi,0,0,0,0,-6,-3,-39,-10,0,2,0,0,0,2020-03-01,0,2020-02-17,0,48.2,2.5,2020-02-10,7,Neighboring_prefs
2020-02-16,10,Gunma,0,0,0,0,-4,0,-22,-7,1,1,0,0,0,2020-03-01,0,2020-02-17,0,48.56,1,2020-02-10,7,Neighboring_prefs
2020-02-16,19,Yamanashi,0,0,0,0,-6,-3,-33,-13,-1,2,0,0,0,2020-03-01,0,2020-02-17,0,45.95,9.5,2020-02-10,7,Yamanashi
2020-02-16,20,Nagano,0,0,0,0,-5,-1,-31,-9,0,2,0,0,0,2020-03-01,0,2020-02-17,0,46.31,16.625,2020-02-10,7,Neighboring_prefs
2020-02-16,22,Shizuoka,0,0,0,0,-10,-8,-45,-11,-2,3,0,0,0,2020-03-01,0,2020-02-17,0,53.24,32.166666666666664,2020-02-10,7,Neighboring_prefs
2020-02-17,08,Ibaraki,0,0,0,0,-3,-1,-14,0,0,1,0,0,0,2020-03-02,0,2020-02-18,0,45.5,9.166666666666666,2020-02-17,8,Neighboring_prefs
2020-02-17,09,Tochigi,0,0,0,0,-2,-2,-11,2,0,1,0,0,0,2020-03-02,0,2020-02-18,0,45.5,11.75,2020-02-17,8,Neighboring_prefs
2020-02-17,10,Gunma,0,0,0,0,-1,-1,2,0,1,1,0,0,0,2020-03-02,0,2020-02-18,0,49.82,0.25,2020-02-17,8,Neighboring_prefs
2020-02-17,19,Yamanashi,0,0,0,0,-1,-2,4,2,0,1,0,0,0,2020-03-02,0,2020-02-18,0,48.92,0.25,2020-02-17,8,Yamanashi
2020-02-17,20,Nagano,0,0,0,0,1,1,3,1,0,0,0,0,0,2020-03-02,0,2020-02-18,0,43.79,1.125,2020-02-17,8,Neighboring_prefs
2020-02-17,22,Shizuoka,0,0,0,0,1,0,9,6,1,0,0,0,0,2020-03-02,0,2020-02-18,0,52.76,0.5,2020-02-17,8,Neighboring_prefs
2020-02-18,08,Ibaraki,0,0,0,0,3,2,3,-1,1,0,0,0,0,2020-03-03,0,2020-02-19,0,41.54,4.333333333333333,2020-02-17,8,Neighboring_prefs
2020-02-18,09,Tochigi,0,0,0,0,2,2,1,1,0,1,0,0,0,2020-03-03,0,2020-02-19,0,41.18,0,2020-02-17,8,Neighboring_prefs
2020-02-18,10,Gunma,0,0,0,0,1,2,4,0,1,1,0,0,0,2020-03-03,0,2020-02-19,0,42.980000000000004,0,2020-02-17,8,Neighboring_prefs
2020-02-18,19,Yamanashi,0,0,0,0,1,2,1,1,0,1,0,0,0,2020-03-03,0,2020-02-19,0,36.95,0,2020-02-17,8,Yamanashi
2020-02-18,20,Nagano,0,0,0,0,2,1,-5,-2,0,1,0,0,0,2020-03-03,0,2020-02-19,0,32.855,0.25,2020-02-17,8,Neighboring_prefs
2020-02-18,22,Shizuoka,0,0,0,0,5,3,13,3,1,1,0,0,0,2020-03-03,0,2020-02-19,0,44,0,2020-02-17,8,Neighboring_prefs
2020-02-19,08,Ibaraki,0,0,0,0,1,2,19,-1,1,0,0,0,0,2020-03-04,0,2020-02-20,0,42.26,0,2020-02-17,8,Neighboring_prefs
2020-02-19,09,Tochigi,0,0,0,0,2,2,10,-1,0,0,0,0,0,2020-03-04,0,2020-02-20,0,41,0,2020-02-17,8,Neighboring_prefs
2020-02-19,10,Gunma,0,0,0,0,1,2,9,-4,0,1,0,0,0,2020-03-04,0,2020-02-20,0,43.79,0,2020-02-17,8,Neighboring_prefs
2020-02-19,19,Yamanashi,0,0,0,0,0,2,9,5,0,0,0,0,0,2020-03-04,0,2020-02-20,0,36.68,0,2020-02-17,8,Yamanashi
2020-02-19,20,Nagano,0,0,0,0,2,2,5,-1,0,0,0,0,0,2020-03-04,0,2020-02-20,0,34.655,0,2020-02-17,8,Neighboring_prefs
2020-02-19,22,Shizuoka,0,0,0,0,0,1,14,2,1,0,0,0,0,2020-03-04,0,2020-02-20,0,45.44,0,2020-02-17,8,Neighboring_prefs
2020-02-20,08,Ibaraki,0,0,0,0,2,4,-2,-1,0,1,0,0,0,2020-03-05,0,2020-02-21,0,44.84,0,2020-02-17,8,Neighboring_prefs
2020-02-20,09,Tochigi,0,0,0,0,3,3,0,-1,1,1,0,0,0,2020-03-05,0,2020-02-21,0,44.6,0.75,2020-02-17,8,Neighboring_prefs
2020-02-20,10,Gunma,0,0,0,0,2,4,8,0,0,1,0,0,0,2020-03-05,0,2020-02-21,0,45.41,0,2020-02-17,8,Neighboring_prefs
2020-02-20,19,Yamanashi,0,0,0,0,2,6,0,2,1,0,0,0,0,2020-03-05,0,2020-02-21,0,40.19,0,2020-02-17,8,Yamanashi
2020-02-20,20,Nagano,0,0,0,0,3,4,0,1,0,0,0,0,0,2020-03-05,0,2020-02-21,0,37.175,0,2020-02-17,8,Neighboring_prefs
2020-02-20,22,Shizuoka,0,0,0,0,3,6,14,3,0,0,0,0,0,2020-03-05,0,2020-02-21,0,47.72,0,2020-02-17,8,Neighboring_prefs
2020-02-21,08,Ibaraki,0,0,0,0,-2,3,11,-1,0,1,0,0,0,2020-03-06,0,2020-02-22,0,46.1,0,2020-02-17,8,Neighboring_prefs
2020-02-21,09,Tochigi,0,0,0,0,-3,0,7,1,0,1,0,0,0,2020-03-06,1,2020-02-22,1,46.129999999999995,0.25,2020-02-17,8,Neighboring_prefs
2020-02-21,10,Gunma,0,0,0,0,-2,2,13,0,0,1,0,0,0,2020-03-06,0,2020-02-22,0,47.93,0,2020-02-17,8,Neighboring_prefs
2020-02-21,19,Yamanashi,0,0,0,0,-2,-2,7,3,0,1,0,0,0,2020-03-06,0,2020-02-22,0,42.26,0,2020-02-17,8,Yamanashi
2020-02-21,20,Nagano,0,0,0,0,-1,2,5,1,1,1,0,0,0,2020-03-06,0,2020-02-22,0,40.235,0,2020-02-17,8,Neighboring_prefs
2020-02-21,22,Shizuoka,0,0,0,0,0,2,21,4,1,0,0,0,0,2020-03-06,0,2020-02-22,0,50.18,0,2020-02-17,8,Neighboring_prefs
2020-02-22,08,Ibaraki,0,0,0,0,-1,3,-4,-2,1,1,0,0,0,2020-03-07,0,2020-02-23,0,52.64,4.166666666666667,2020-02-17,8,Neighboring_prefs
2020-02-22,09,Tochigi,1,1,0,0,-2,4,-1,2,1,1,0,0,0,2020-03-07,0,2020-02-23,0,50,0,2020-02-17,8,Neighboring_prefs
2020-02-22,10,Gunma,0,0,0,0,-1,5,13,5,1,1,0,0,0,2020-03-07,0,2020-02-23,0,50.45,0,2020-02-17,8,Neighboring_prefs
2020-02-22,19,Yamanashi,0,0,0,0,-1,4,-8,3,-1,1,0,0,0,2020-03-07,0,2020-02-23,0,46.94,4.5,2020-02-17,8,Yamanashi
2020-02-22,20,Nagano,0,0,0,0,-2,5,-8,6,-2,1,0,0,0,2020-03-07,0,2020-02-23,0,45.275,4.375,2020-02-17,8,Neighboring_prefs
2020-02-22,22,Shizuoka,0,0,0,0,-5,1,-7,2,-2,2,0,0,0,2020-03-07,0,2020-02-23,0,53.540000000000006,18.5,2020-02-17,8,Neighboring_prefs
2020-02-23,08,Ibaraki,0,0,0,0,3,7,32,13,1,0,0,0,0,2020-03-08,0,2020-02-24,0,48.620000000000005,0,2020-02-17,8,Neighboring_prefs
2020-02-23,09,Tochigi,0,1,0,0,1,6,-1,14,1,0,0,0,0,2020-03-08,0,2020-02-24,0,46.76,0,2020-02-17,8,Neighboring_prefs
2020-02-23,10,Gunma,0,0,0,0,1,6,-1,16,0,0,0,0,0,2020-03-08,0,2020-02-24,0,47.12,0,2020-02-17,8,Neighboring_prefs
2020-02-23,19,Yamanashi,0,0,0,0,12,12,47,30,1,0,0,0,0,2020-03-08,0,2020-02-24,0,43.07,0,2020-02-17,8,Yamanashi
2020-02-23,20,Nagano,0,0,0,0,6,9,9,9,1,0,0,0,0,2020-03-08,0,2020-02-24,0,38.615,0.75,2020-02-17,8,Neighboring_prefs
2020-02-23,22,Shizuoka,0,0,0,0,7,10,48,21,-1,0,0,0,0,2020-03-08,0,2020-02-24,0,49.88,0,2020-02-17,8,Neighboring_prefs
2020-02-24,08,Ibaraki,0,0,0,0,33,5,76,-13,-54,14,0,0,0,2020-03-09,0,2020-02-25,0,45.68,0,2020-02-24,9,Neighboring_prefs
2020-02-24,09,Tochigi,0,1,0,0,31,3,58,8,-49,13,0,0,0,2020-03-09,0,2020-02-25,0,45.77,0,2020-02-24,9,Neighboring_prefs
2020-02-24,10,Gunma,0,0,0,0,30,5,64,14,-49,13,0,0,0,2020-03-09,0,2020-02-25,0,49.1,0,2020-02-24,9,Neighboring_prefs
2020-02-24,19,Yamanashi,0,0,0,0,28,8,87,33,-53,13,0,0,0,2020-03-09,0,2020-02-25,0,41.54,0,2020-02-24,9,Yamanashi
2020-02-24,20,Nagano,0,0,0,0,30,6,54,13,-51,13,0,0,0,2020-03-09,1,2020-02-25,1,39.515,0,2020-02-24,9,Neighboring_prefs
2020-02-24,22,Shizuoka,0,0,0,0,28,3,76,6,-44,12,0,0,0,2020-03-09,0,2020-02-25,0,48.68,0,2020-02-24,9,Neighboring_prefs
2020-02-25,08,Ibaraki,0,0,0,0,1,5,-6,0,1,0,0,0,0,2020-03-10,0,2020-02-26,0,46.82,5,2020-02-24,9,Neighboring_prefs
2020-02-25,09,Tochigi,0,1,0,0,-2,6,-9,1,0,1,0,0,0,2020-03-10,0,2020-02-26,0,46.4,3.75,2020-02-24,9,Neighboring_prefs
2020-02-25,10,Gunma,0,0,0,0,0,6,1,-2,1,1,0,0,0,2020-03-10,0,2020-02-26,0,47.75,3.25,2020-02-24,9,Neighboring_prefs
2020-02-25,19,Yamanashi,0,0,0,0,2,6,-9,-1,0,1,0,0,0,2020-03-10,0,2020-02-26,0,41.99,0.25,2020-02-24,9,Yamanashi
2020-02-25,20,Nagano,1,1,0,0,0,5,-8,-2,1,1,0,0,0,2020-03-10,1,2020-02-26,1,38.21,6.5,2020-02-24,9,Neighboring_prefs
2020-02-25,22,Shizuoka,0,0,0,0,4,8,7,2,2,1,0,0,0,2020-03-10,0,2020-02-26,0,51.68,0.6666666666666666,2020-02-24,9,Neighboring_prefs
2020-02-26,08,Ibaraki,0,0,0,0,-1,3,-4,-4,1,1,0,0,0,2020-03-11,0,2020-02-27,0,44.84,2.3333333333333335,2020-02-24,9,Neighboring_prefs
2020-02-26,09,Tochigi,0,1,0,0,-3,5,-5,-4,0,1,0,0,0,2020-03-11,0,2020-02-27,0,44.24,0.5,2020-02-24,9,Neighboring_prefs
2020-02-26,10,Gunma,0,0,0,0,-2,4,-6,-6,0,1,0,0,0,2020-03-11,0,2020-02-27,0,45.41,1.5,2020-02-24,9,Neighboring_prefs
2020-02-26,19,Yamanashi,0,0,0,0,-1,2,-14,-6,0,1,0,0,0,2020-03-11,0,2020-02-27,0,42.26,0.5,2020-02-24,9,Yamanashi
2020-02-26,20,Nagano,1,2,0,0,-3,5,-7,-7,1,1,0,0,0,2020-03-11,0,2020-02-27,0,38.975,1.625,2020-02-24,9,Neighboring_prefs
2020-02-26,22,Shizuoka,0,0,0,0,-3,2,-10,-4,1,1,0,0,0,2020-03-11,0,2020-02-27,0,50.3,4.166666666666667,2020-02-24,9,Neighboring_prefs
2020-02-27,08,Ibaraki,0,0,0,0,1,6,-4,-4,1,1,0,0,0,2020-03-12,0,2020-02-28,0,40.16,0,2020-02-24,9,Neighboring_prefs
2020-02-27,09,Tochigi,0,1,0,0,0,7,-3,-6,1,1,0,0,0,2020-03-12,0,2020-02-28,0,40.55,0,2020-02-24,9,Neighboring_prefs
2020-02-27,10,Gunma,0,0,0,0,-1,7,0,-8,1,1,0,0,0,2020-03-12,0,2020-02-28,0,40.730000000000004,0,2020-02-24,9,Neighboring_prefs
2020-02-27,19,Yamanashi,0,0,0,0,1,5,-4,-4,1,1,0,0,0,2020-03-12,0,2020-02-28,0,38.93,0,2020-02-24,9,Yamanashi
2020-02-27,20,Nagano,0,2,0,0,-3,5,-10,-8,0,2,0,0,0,2020-03-12,0,2020-02-28,0,33.935,0.125,2020-02-24,9,Neighboring_prefs
2020-02-27,22,Shizuoka,0,0,0,0,1,5,1,-4,1,1,0,0,0,2020-03-12,1,2020-02-28,1,46.76,0.16666666666666666,2020-02-24,9,Neighboring_prefs
2020-02-28,08,Ibaraki,0,0,0,0,3,20,4,-12,2,2,0,0,0,2020-03-13,0,2020-02-29,0,40.22,0,2020-02-24,9,Neighboring_prefs
2020-02-28,09,Tochigi,0,1,0,0,1,18,0,-13,1,2,0,0,0,2020-03-13,0,2020-02-29,0,39.47,0,2020-02-24,9,Neighboring_prefs
2020-02-28,10,Gunma,0,0,0,0,2,19,3,-12,1,2,0,0,0,2020-03-13,0,2020-02-29,0,42.08,0,2020-02-24,9,Neighboring_prefs
2020-02-28,19,Yamanashi,0,0,0,0,0,12,-3,-12,1,2,0,0,0,2020-03-13,0,2020-02-29,0,37.94,0,2020-02-24,9,Yamanashi
2020-02-28,20,Nagano,0,2,0,0,-1,15,-6,-14,1,2,0,0,0,2020-03-13,0,2020-02-29,0,34.7,0.25,2020-02-24,9,Neighboring_prefs
2020-02-28,22,Shizuoka,1,1,0,0,0,13,1,-13,1,1,0,0,0,2020-03-13,0,2020-02-29,0,45.26,0.16666666666666666,2020-02-24,9,Neighboring_prefs
2020-02-29,08,Ibaraki,0,0,0,0,-2,12,-9,-25,6,3,0,0,0,2020-03-14,0,2020-03-01,0,45.019999999999996,0.16666666666666666,2020-02-24,9,Neighboring_prefs
2020-02-29,09,Tochigi,0,1,0,0,-8,12,-17,-27,5,3,0,0,0,2020-03-14,0,2020-03-01,0,45.68,0,2020-02-24,9,Neighboring_prefs
2020-02-29,10,Gunma,0,0,0,0,-4,12,3,-20,6,3,0,0,0,2020-03-14,0,2020-03-01,0,46.4,0,2020-02-24,9,Neighboring_prefs
2020-02-29,19,Yamanashi,0,0,0,0,-4,10,-20,-25,5,3,0,0,0,2020-03-14,0,2020-03-01,0,43.16,0.25,2020-02-24,9,Yamanashi
2020-02-29,20,Nagano,0,2,0,0,-8,11,-15,-25,7,3,0,0,0,2020-03-14,0,2020-03-01,0,42.395,0.75,2020-02-24,9,Neighboring_prefs
2020-02-29,22,Shizuoka,0,1,0,0,-8,12,-24,-29,3,4,0,0,0,2020-03-14,0,2020-03-01,0,49.28,8.666666666666666,2020-02-24,9,Neighboring_prefs
2020-03-01,08,Ibaraki,0,0,0,0,-5,10,24,-21,4,3,0,0,0,2020-03-15,0,2020-03-02,0,49.82,0,2020-02-24,9,Neighboring_prefs
2020-03-01,09,Tochigi,0,1,0,0,-10,10,0,-22,3,3,0,0,0,2020-03-15,0,2020-03-02,0,50.36,0,2020-02-24,9,Neighboring_prefs
2020-03-01,10,Gunma,0,0,0,0,-7,7,7,-21,2,3,0,0,0,2020-03-15,0,2020-03-02,0,52.790000000000006,0,2020-02-24,9,Neighboring_prefs
2020-03-01,19,Yamanashi,0,0,0,0,-6,7,-5,-22,5,3,0,0,0,2020-03-15,0,2020-03-02,0,48.2,0,2020-02-24,9,Yamanashi
2020-03-01,20,Nagano,0,2,0,0,-9,7,-10,-26,2,4,0,0,0,2020-03-15,0,2020-03-02,0,43.97,0,2020-02-24,9,Neighboring_prefs
2020-03-01,22,Shizuoka,0,1,0,0,-7,9,-2,-27,1,4,0,0,0,2020-03-15,0,2020-03-02,0,52.7,0,2020-02-24,9,Neighboring_prefs
2020-03-02,08,Ibaraki,0,0,0,0,-8,0,-34,-20,-2,4,0,0,0,2020-03-16,0,2020-03-03,0,43.82,2.1666666666666665,2020-03-02,10,Neighboring_prefs
2020-03-02,09,Tochigi,0,1,0,0,-7,-1,-31,-21,-2,4,0,0,0,2020-03-16,0,2020-03-03,0,43.34,3.75,2020-03-02,10,Neighboring_prefs
2020-03-02,10,Gunma,0,0,0,0,-4,3,-17,-18,-1,3,0,0,0,2020-03-16,0,2020-03-03,0,46.67,0.5,2020-03-02,10,Neighboring_prefs
2020-03-02,19,Yamanashi,0,0,0,0,-7,0,-28,-25,-2,4,0,0,0,2020-03-16,0,2020-03-03,0,45.95,0.75,2020-03-02,10,Yamanashi
2020-03-02,20,Nagano,0,2,0,0,-6,3,-6,-21,0,3,0,0,0,2020-03-16,0,2020-03-03,0,46.715,0,2020-03-02,10,Neighboring_prefs
2020-03-02,22,Shizuoka,0,1,0,0,-5,2,-19,-19,-1,3,0,0,0,2020-03-16,0,2020-03-03,0,53.36,4.333333333333333,2020-03-02,10,Neighboring_prefs
2020-03-03,08,Ibaraki,0,0,0,0,1,7,13,-18,0,3,0,0,0,2020-03-17,0,2020-03-04,0,48.5,0,2020-03-02,10,Neighboring_prefs
2020-03-03,09,Tochigi,0,1,0,0,-2,7,12,-16,-1,2,0,0,0,2020-03-17,0,2020-03-04,0,49.19,0,2020-03-02,10,Neighboring_prefs
2020-03-03,10,Gunma,0,0,0,0,-2,7,19,-17,0,3,0,0,0,2020-03-17,0,2020-03-04,0,51.53,0,2020-03-02,10,Neighboring_prefs
2020-03-03,19,Yamanashi,0,0,0,0,-2,6,2,-16,0,3,0,0,0,2020-03-17,0,2020-03-04,0,46.4,0,2020-03-02,10,Yamanashi
2020-03-03,20,Nagano,0,2,0,0,-1,7,4,-19,-1,3,0,0,0,2020-03-17,0,2020-03-04,0,42.035,0,2020-03-02,10,Neighboring_prefs
2020-03-03,22,Shizuoka,0,1,0,0,0,8,9,-18,0,3,0,0,0,2020-03-17,0,2020-03-04,0,53.3,0,2020-03-02,10,Neighboring_prefs
2020-03-04,08,Ibaraki,0,0,0,0,-8,-2,-19,-22,-3,5,0,0,0,2020-03-18,0,2020-03-05,0,46.28,11.666666666666666,2020-03-02,10,Neighboring_prefs
2020-03-04,09,Tochigi,0,1,0,0,-7,0,-15,-23,-2,4,0,0,0,2020-03-18,1,2020-03-05,1,45.95,0.25,2020-03-02,10,Neighboring_prefs
2020-03-04,10,Gunma,0,0,0,0,-6,0,-13,-20,-1,4,0,0,0,2020-03-18,0,2020-03-05,0,46.22,0,2020-03-02,10,Neighboring_prefs
2020-03-04,19,Yamanashi,0,0,0,0,-7,1,-18,-23,-4,4,0,0,0,2020-03-18,0,2020-03-05,0,46.58,2,2020-03-02,10,Yamanashi
2020-03-04,20,Nagano,0,2,0,0,-6,2,-8,-22,-2,4,0,0,0,2020-03-18,0,2020-03-05,0,42.35,1.375,2020-03-02,10,Neighboring_prefs
2020-03-04,22,Shizuoka,0,1,0,0,-8,-3,-16,-21,-2,4,0,0,0,2020-03-18,0,2020-03-05,0,52.58,12.333333333333334,2020-03-02,10,Neighboring_prefs
2020-03-05,08,Ibaraki,0,0,0,0,-2,2,-7,-20,-2,4,0,0,0,2020-03-19,0,2020-03-06,0,46.22,5.666666666666667,2020-03-02,10,Neighboring_prefs
2020-03-05,09,Tochigi,1,2,0,0,-3,2,-4,-20,-2,4,0,0,0,2020-03-19,0,2020-03-06,0,45.32,0.5,2020-03-02,10,Neighboring_prefs
2020-03-05,10,Gunma,0,0,0,0,-5,2,-3,-19,-2,4,0,0,0,2020-03-19,0,2020-03-06,0,45.86,0,2020-03-02,10,Neighboring_prefs
2020-03-05,19,Yamanashi,0,0,0,0,-6,2,-12,-19,-2,3,0,0,0,2020-03-19,1,2020-03-06,1,42.44,0.25,2020-03-02,10,Yamanashi
2020-03-05,20,Nagano,0,2,0,0,-6,1,-12,-20,-2,4,0,0,0,2020-03-19,1,2020-03-06,1,37.535,0.625,2020-03-02,10,Neighboring_prefs
2020-03-05,22,Shizuoka,0,1,0,0,-2,4,0,-18,-3,3,0,0,0,2020-03-19,0,2020-03-06,0,49.64,0.3333333333333333,2020-03-02,10,Neighboring_prefs
2020-03-06,08,Ibaraki,0,0,0,0,-6,2,16,-20,-2,4,0,0,0,2020-03-20,0,2020-03-07,0,44.78,0,2020-03-02,10,Neighboring_prefs
2020-03-06,09,Tochigi,0,2,0,0,-9,0,8,-21,-2,4,0,0,0,2020-03-20,0,2020-03-07,0,44.6,0,2020-03-02,10,Neighboring_prefs
2020-03-06,10,Gunma,0,0,0,0,-6,0,6,-17,-2,4,0,0,0,2020-03-20,1,2020-03-07,1,44.24,0,2020-03-02,10,Neighboring_prefs
2020-03-06,19,Yamanashi,1,1,0,0,-7,-2,6,-15,-3,4,0,0,0,2020-03-20,1,2020-03-07,1,42.08,0,2020-03-02,10,Yamanashi
2020-03-06,20,Nagano,1,3,0,0,-8,1,1,-21,-1,4,0,0,0,2020-03-20,0,2020-03-07,0,36.725,0,2020-03-02,10,Neighboring_prefs
2020-03-06,22,Shizuoka,0,1,0,0,-5,3,14,-20,-2,4,0,0,0,2020-03-20,0,2020-03-07,0,47.839999999999996,0,2020-03-02,10,Neighboring_prefs
2020-03-07,08,Ibaraki,0,0,0,0,-5,2,-9,-26,-2,5,0,0,0,2020-03-21,0,2020-03-08,0,43.28,0,2020-03-02,10,Neighboring_prefs
2020-03-07,09,Tochigi,0,2,0,0,-12,2,-9,-27,-1,5,0,0,0,2020-03-21,0,2020-03-08,0,43.25,0,2020-03-02,10,Neighboring_prefs
2020-03-07,10,Gunma,1,1,0,0,-8,1,7,-20,-1,4,0,0,0,2020-03-21,0,2020-03-08,0,43.43,0,2020-03-02,10,Neighboring_prefs
