"city","week","infected","newGZ","avg_temp","avg_rainfall","週","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE"
"市川三郷町",2020-11-09,0,0,8.68571428571429,0,"202011_W2",13861,1.49,4,0.639,1.24,0.639,15604,0.888297872340426,15602.51,0
"忍野村",2020-11-09,0,1,4.95714285714286,0,"202011_W2",8535,1.321,4,0.066,0,0.066,9595,0.889525794684732,9593.679,0
"早川町",2020-11-09,0,0,8.68571428571429,0,"202011_W2",1484,0.039,1,0.042,0.08,0.042,1018,1.45776031434185,1017.961,0
"昭和町",2020-11-09,0.443,17,10.3428571428571,0,"202011_W2",26900,5.48,38,0.069,0.423,0.069,20452,1.31527478975161,20446.52,0
"甲州市",2020-11-09,0.558,4,9.27142857142857,0,"202011_W2",31419,6.553,15,0.038,0.431,0.038,30990,1.01384317521781,30983.447,0
"甲府市",2020-11-09,15.676,31,10.3428571428571,0,"202011_W2",201465,137.105,124,5.5,13.474,5.5,187171,1.07636866822318,187033.895,0
"甲斐市",2020-11-09,2.638,5,10.3428571428571,0,"202011_W2",66366,15.252,14,1.66,5.346,1.66,75522,0.878763803924684,75506.748,0
"笛吹市",2020-11-09,12.657,7,7.11428571428571,0,"202011_W2",72332,19.812,34,0.084,6.221,0.084,68924,1.04944576635134,68904.188,0
"西桂町",2020-11-09,0,1,6.77142857142857,0,"202011_W2",3042,0.58,1,0.029,0,0.029,4238,0.717791411042945,4237.42,0
"身延町",2020-11-09,0,1,8.68571428571429,0,"202011_W2",13888,1.467,3,0.463,0.899,0.463,11306,1.22837431452326,11304.533,0
"道志村",2020-11-09,0.063,2,8.42857142857143,0,"202011_W2",2840,0.251,2,0.011,0,0.011,1652,1.71912832929782,1651.749,0
"都留市",2020-11-09,1.134,2,8.42857142857143,0,"202011_W2",32891,5.09,9,0.205,0,0.205,29859,1.10154392310526,29853.91,0
"韮崎市",2020-11-09,0.632,5,8.54285714285714,0,"202011_W2",33743,4.996,7,7.376,1.118,7.376,29124,1.15859772009339,29119.004,0
"鳴沢村",2020-11-09,0,0,6.77142857142857,0,"202011_W2",3818,0.473,6,0.022,0,0.022,3133,1.21864028088094,3132.527,0
"上野原市",2020-11-16,0,3,12.7857142857143,0.0714285714285714,"202011_W3",24431,9.885,17,6.068,0.157,6.068,22799,1.07158208693364,22789.115,0
"中央市",2020-11-16,1.125,3,14.1285714285714,0,"202011_W3",31314,8.324,11,0.846,0.105,0.846,30978,1.01084640712764,30969.676,0
"丹波山村",2020-11-16,0,0,13.3714285714286,0,"202011_W3",841,0.085,0,0.144,0.004,0.144,540,1.55740740740741,539.915,0
"北杜市",2020-11-16,0.141,8,11.4571428571429,0.214285714285714,"202011_W3",50714,9.561,36,0.395,0.157,0.395,46421,1.092479696689,46411.439,0
"南アルプス市",2020-11-16,2.243,4,12.2428571428571,0,"202011_W3",65826,26.733,19,1.607,0.616,1.607,71370,0.922320302648172,71343.267,0
"南部町",2020-11-16,0.601,0,15.2142857142857,1.57142857142857,"202011_W3",7841,0.91,2,0.065,0.31,0.065,7569,1.03593605496103,7568.09,0
"大月市",2020-11-16,0,3,12.7857142857143,0.0714285714285714,"202011_W3",25173,3.561,21,6.259,0.162,6.259,23516,1.07046266371832,23512.439,0
"富士吉田市",2020-11-16,0,6,11.5285714285714,0.357142857142857,"202011_W3",49756,9.33,22,18.768,0.332,18.768,48331,1.02948418199499,48321.67,0
"富士川町",2020-11-16,1.18,3,13.1571428571429,0.428571428571429,"202011_W3",14917,2.583,10,0.126,0.686,0.126,14855,1.00417367889599,14852.417,0
"富士河口湖町",2020-11-16,0,7,11.5285714285714,0.357142857142857,"202011_W3",37005,4.349,48,10.315,0.182,10.315,26562,1.39315563587079,26557.651,0
"小菅村",2020-11-16,0,0,13.3714285714286,0,"202011_W3",1018,0.109,0,0.19,0.005,0.19,715,1.42377622377622,714.891,0
"山中湖村",2020-11-16,0,3,10.0714285714286,0.214285714285714,"202011_W3",11504,0.795,18,2.193,0.04,2.193,5789,1.98721713594749,5788.205,0
"山梨市",2020-11-16,1.478,4,13.3714285714286,0,"202011_W3",31488,7.648,16,0.694,1.042,0.694,34357,0.9164944552784,34349.352,0
"市川三郷町",2020-11-16,1.24,2,13.1571428571429,0.428571428571429,"202011_W3",13997,2.73,6,0.133,0.639,0.133,15604,0.897013586259933,15601.27,0
"忍野村",2020-11-16,0,0,10.0714285714286,0.214285714285714,"202011_W3",8848,1.321,4,3.635,0.066,3.635,9595,0.922146951537259,9593.679,0
"早川町",2020-11-16,0.08,1,13.1571428571429,0.428571428571429,"202011_W3",1318,0.119,2,0.009,0.042,0.009,1018,1.29469548133595,1017.881,0
"昭和町",2020-11-16,0.423,13,14.1285714285714,0,"202011_W3",26869,5.903,51,0.334,0.069,0.334,20452,1.31375904557012,20446.097,0
"甲州市",2020-11-16,0.431,5,13.3714285714286,0,"202011_W3",31282,6.984,20,1.326,0.038,1.326,30990,1.00942239432075,30983.016,0
"甲府市",2020-11-16,13.474,41,14.1285714285714,0,"202011_W3",200860,150.579,165,10.018,5.5,10.018,187171,1.07313632988016,187020.421,0
"甲斐市",2020-11-16,5.346,17,14.1285714285714,0,"202011_W3",65384,20.598,31,0.642,1.66,0.642,75522,0.865760970313286,75501.402,0
"笛吹市",2020-11-16,6.221,13,12.1571428571429,0.285714285714286,"202011_W3",73514,26.033,47,5.428,0.084,5.428,68924,1.06659509024433,68897.967,0
"西桂町",2020-11-16,0,0,11.5285714285714,0.357142857142857,"202011_W3",3253,0.58,1,1.606,0.029,1.606,4238,0.767579046720151,4237.42,0
"身延町",2020-11-16,0.899,2,13.1571428571429,0.428571428571429,"202011_W3",13920,2.366,5,0.096,0.463,0.096,11306,1.23120467008668,11303.634,0
"道志村",2020-11-16,0,0,12.7857142857143,0.0714285714285714,"202011_W3",2830,0.251,2,0.439,0.011,0.439,1652,1.71307506053269,1651.749,0
"都留市",2020-11-16,0,5,12.7857142857143,0.0714285714285714,"202011_W3",32937,5.09,14,8.231,0.205,8.231,29859,1.10308449713654,29853.91,0
"韮崎市",2020-11-16,1.118,3,12.2428571428571,0,"202011_W3",34032,6.114,10,0.248,7.376,0.248,29124,1.16852080758138,29117.886,0
"鳴沢村",2020-11-16,0,2,11.5285714285714,0.357142857142857,"202011_W3",4483,0.473,8,1.186,0.022,1.186,3133,1.43089690392595,3132.527,0
"上野原市",2020-11-23,0.157,10,9.65714285714286,0.0714285714285714,"202011_W4",24143,10.042,27,1.029,6.068,1.029,22799,1.05894995394535,22788.958,0
"中央市",2020-11-23,0.105,5,11.8,0,"202011_W4",30831,8.429,16,0.104,0.846,0.104,30978,0.995254696881658,30969.571,0
"丹波山村",2020-11-23,0.004,0,10.9571428571429,0,"202011_W4",714,0.089,0,0.025,0.144,0.025,540,1.32222222222222,539.911,0
"北杜市",2020-11-23,0.157,9,7.75714285714286,0,"202011_W4",50771,9.718,45,0.156,0.395,0.156,46421,1.09370758923763,46411.282,0
"南アルプス市",2020-11-23,0.616,3,10.0857142857143,0,"202011_W4",67411,27.349,22,0.24,1.607,0.24,71370,0.944528513380972,71342.651,0
"南部町",2020-11-23,0.31,2,12.3571428571429,0,"202011_W4",7538,1.22,4,0.012,0.065,0.012,7569,0.995904346677236,7567.78,0
"大月市",2020-11-23,0.162,1,9.65714285714286,0.0714285714285714,"202011_W4",24230,3.723,22,1.061,6.259,1.061,23516,1.03036230651471,23512.277,0
"富士吉田市",2020-11-23,0.332,10,7.87142857142857,0,"202011_W4",48996,9.662,32,2.416,18.768,2.416,48331,1.013759284931,48321.338,0
"富士川町",2020-11-23,0.686,1,10.6571428571429,0,"202011_W4",14791,3.269,11,0.023,0.126,0.023,14855,0.995691686300909,14851.731,0
"富士河口湖町",2020-11-23,0.182,10,7.87142857142857,0,"202011_W4",35027,4.531,58,1.328,10.315,1.328,26562,1.31868835178074,26557.469,0
"小菅村",2020-11-23,0.005,1,10.9571428571429,0,"202011_W4",949,0.114,1,0.032,0.19,0.032,715,1.32727272727273,714.886,0
"山中湖村",2020-11-23,0.04,2,6.48571428571429,0.785714285714286,"202011_W4",10348,0.835,20,0.288,2.193,0.288,5789,1.78752807047849,5788.165,0
"山梨市",2020-11-23,1.042,5,10.9571428571429,0,"202011_W4",32880,8.69,21,1.643,0.694,1.643,34357,0.957010216258695,34348.31,0
"市川三郷町",2020-11-23,0.639,0,10.6571428571429,0,"202011_W4",14198,3.369,6,0.025,0.133,0.025,15604,0.909894898743912,15600.631,0
"忍野村",2020-11-23,0.066,0,6.48571428571429,0.785714285714286,"202011_W4",8597,1.387,4,0.478,3.635,0.478,9595,0.895987493486191,9593.613,0
"早川町",2020-11-23,0.042,0,10.6571428571429,0,"202011_W4",1304,0.161,2,0.002,0.009,0.002,1018,1.28094302554027,1017.839,0
"昭和町",2020-11-23,0.069,7,11.8,0,"202011_W4",27143,5.972,58,0.069,0.334,0.069,20452,1.32715626833562,20446.028,0
"甲州市",2020-11-23,0.038,3,10.9571428571429,0,"202011_W4",31230,7.022,23,1.28,1.326,1.28,30990,1.00774443368829,30982.978,0
"甲府市",2020-11-23,5.5,43,11.8,0,"202011_W4",199296,156.079,208,11.335,10.018,11.335,187171,1.06478033456038,187014.921,0
"甲斐市",2020-11-23,1.66,10,11.8,0,"202011_W4",67148,22.258,41,2.254,0.642,2.254,75522,0.889118402584677,75499.742,0
"笛吹市",2020-11-23,0.084,4,8.98571428571429,0,"202011_W4",73178,26.117,51,1.289,5.428,1.289,68924,1.06172015553363,68897.883,0
"西桂町",2020-11-23,0.029,0,7.87142857142857,0,"202011_W4",2990,0.609,1,0.211,1.606,0.211,4238,0.705521472392638,4237.391,0
"身延町",2020-11-23,0.463,0,10.6571428571429,0,"202011_W4",12897,2.829,5,0.018,0.096,0.018,11306,1.14072174066867,11303.171,0
"道志村",2020-11-23,0.011,0,9.65714285714286,0.0714285714285714,"202011_W4",2531,0.262,2,0.075,0.439,0.075,1652,1.53208232445521,1651.738,0
"都留市",2020-11-23,0.205,3,9.65714285714286,0.0714285714285714,"202011_W4",33218,5.295,17,1.35,8.231,1.35,29859,1.11249539502328,29853.705,0
"韮崎市",2020-11-23,7.376,2,10.0857142857143,0,"202011_W4",32767,13.49,12,1.098,0.248,1.098,29124,1.12508583985716,29110.51,0
"鳴沢村",2020-11-23,0.022,1,7.87142857142857,0,"202011_W4",4304,0.495,9,0.157,1.186,0.157,3133,1.37376316629429,3132.505,0
"上野原市",2020-11-30,6.068,2,6.14285714285714,0,"202012_W1",23529,16.11,29,3.676,1.029,3.676,22799,1.03201894819948,22782.89,0
"中央市",2020-11-30,0.846,4,8.54285714285714,0,"202012_W1",31145,9.275,20,0,0.104,0,30978,1.00539092259023,30968.725,0
"丹波山村",2020-11-30,0.144,3,7.54285714285714,0,"202012_W1",670,0.233,3,0.088,0.025,0.088,540,1.24074074074074,539.767,0
"北杜市",2020-11-30,0.395,4,5.02857142857143,0,"202012_W1",46996,10.113,49,0,0.156,0,46421,1.012386635359,46410.887,0
"南アルプス市",2020-11-30,1.607,5,6.98571428571429,0,"202012_W1",65584,28.956,27,0.428,0.24,0.428,71370,0.918929522208211,71341.044,0
"南部町",2020-11-30,0.065,0,8.72857142857143,0,"202012_W1",7491,1.285,4,0,0.012,0,7569,0.98969480776853,7567.715,0
"大月市",2020-11-30,6.259,1,6.14285714285714,0,"202012_W1",24594,9.982,23,3.79,1.061,3.79,23516,1.04584112944378,23506.018,0
"富士吉田市",2020-11-30,18.768,9,3.68571428571429,0,"202012_W1",47934,28.43,41,7.664,2.416,7.664,48331,0.991785810349465,48302.57,0
"富士川町",2020-11-30,0.126,4,6.92857142857143,0,"202012_W1",14491,3.395,15,0,0.023,0,14855,0.975496465836419,14851.605,0
"富士河口湖町",2020-11-30,10.315,8,3.68571428571429,0,"202012_W1",31490,14.846,66,4.212,1.328,4.212,26562,1.18552819817785,26547.154,0
"小菅村",2020-11-30,0.19,0,7.54285714285714,0,"202012_W1",782,0.304,1,0.115,0.032,0.115,715,1.09370629370629,714.696,0
"山中湖村",2020-11-30,2.193,3,2.2,0,"202012_W1",10549,3.028,23,0.863,0.288,0.863,5789,1.82224909310762,5785.972,0
"山梨市",2020-11-30,0.694,1,7.54285714285714,0,"202012_W1",32352,9.384,22,0,1.643,0,34357,0.941642168990308,34347.616,0
"市川三郷町",2020-11-30,0.133,1,6.92857142857143,0,"202012_W1",14688,3.502,7,0,0.025,0,15604,0.941297103306844,15600.498,0
"忍野村",2020-11-30,3.635,3,2.2,0,"202012_W1",8003,5.022,7,1.43,0.478,1.43,9595,0.834080250130276,9589.978,0
"早川町",2020-11-30,0.009,1,6.92857142857143,0,"202012_W1",1390,0.17,3,0,0.002,0,1018,1.36542239685658,1017.83,0
"昭和町",2020-11-30,0.334,9,8.54285714285714,0,"202012_W1",27219,6.306,67,0,0.069,0,20452,1.33087228632897,20445.694,0
"甲州市",2020-11-30,1.326,5,7.54285714285714,0,"202012_W1",30259,8.348,28,0,1.28,0,30990,0.976411745724427,30981.652,0
"甲府市",2020-11-30,10.018,32,8.54285714285714,0,"202012_W1",203304,166.097,240,7.554,11.335,7.554,187171,1.08619390824433,187004.903,0
"甲斐市",2020-11-30,0.642,9,8.54285714285714,0,"202012_W1",65949,22.9,50,0.452,2.254,0.452,75522,0.873242234051005,75499.1,0
"笛吹市",2020-11-30,5.428,5,5.27142857142857,0,"202012_W1",71083,31.545,56,0.269,1.289,0.269,68924,1.03132435726307,68892.455,0
"西桂町",2020-11-30,1.606,0,3.68571428571429,0,"202012_W1",3724,2.215,1,0.631,0.211,0.631,4238,0.878716375648891,4235.785,0
"身延町",2020-11-30,0.096,0,6.92857142857143,0,"202012_W1",13111,2.925,5,0,0.018,0,11306,1.15964974349903,11303.075,0
"道志村",2020-11-30,0.439,1,6.14285714285714,0,"202012_W1",1797,0.701,3,0.267,0.075,0.267,1652,1.08777239709443,1651.299,0
"都留市",2020-11-30,8.231,1,6.14285714285714,0,"202012_W1",31927,13.526,18,5.097,1.35,5.097,29859,1.06925884992799,29845.474,0
"韮崎市",2020-11-30,0.248,4,6.98571428571429,0,"202012_W1",32959,13.738,16,0,1.098,0,29124,1.13167834088724,29110.262,0
"鳴沢村",2020-11-30,1.186,1,3.68571428571429,0,"202012_W1",3271,1.681,10,0.467,0.157,0.467,3133,1.04404723906799,3131.319,0
"上野原市",2020-12-07,1.029,0,6.01428571428571,0,"202012_W2",23342,17.139,29,0.865,3.676,0.865,22799,1.02381683407167,22781.861,0
"中央市",2020-12-07,0.104,2,8.08571428571429,0,"202012_W2",31314,9.379,22,0,0,0,30978,1.01084640712764,30968.621,0
"丹波山村",2020-12-07,0.025,2,7.25714285714286,0,"202012_W2",499,0.258,5,0.02,0.088,0.02,540,0.924074074074074,539.742,0
"北杜市",2020-12-07,0.156,4,5.55714285714286,0,"202012_W2",47177,10.269,53,0,0,0,46421,1.01628573275026,46410.731,0
"南アルプス市",2020-12-07,0.24,0,6.52857142857143,0,"202012_W2",64914,29.196,27,0.201,0.428,0.201,71370,0.909541824295923,71340.804,0
"南部町",2020-12-07,0.012,1,8.9,0,"202012_W2",8001,1.297,5,0,0,0,7569,1.05707491082045,7567.703,0
"大月市",2020-12-07,1.061,1,6.01428571428571,0,"202012_W2",24173,11.043,24,0.892,3.79,0.892,23516,1.02793842490219,23504.957,0
"富士吉田市",2020-12-07,2.416,1,4.28571428571429,0,"202012_W2",47899,30.846,42,10.037,7.664,10.037,48331,0.99106163745836,48300.154,0
"富士川町",2020-12-07,0.023,4,7.22857142857143,0,"202012_W2",14494,3.418,19,0,0,0,14855,0.975698418041064,14851.582,0
"富士河口湖町",2020-12-07,1.328,5,4.28571428571429,0,"202012_W2",31706,16.174,71,5.289,4.212,5.289,26562,1.19366011595512,26545.826,0
"小菅村",2020-12-07,0.032,0,7.25714285714286,0,"202012_W2",720,0.336,1,0.027,0.115,0.027,715,1.00699300699301,714.664,0
"山中湖村",2020-12-07,0.288,1,2.97142857142857,0,"202012_W2",8932,3.316,24,1.154,0.863,1.154,5789,1.54292623941959,5785.684,0
"山梨市",2020-12-07,1.643,1,7.25714285714286,0,"202012_W2",32000,11.027,23,0,0,0,34357,0.931396804144716,34345.973,0
"市川三郷町",2020-12-07,0.025,0,7.22857142857143,0,"202012_W2",14954,3.527,7,0,0,0,15604,0.958344014355293,15600.473,0
"忍野村",2020-12-07,0.478,1,2.97142857142857,0,"202012_W2",7648,5.5,8,1.911,1.43,1.911,9595,0.797081813444502,9589.5,0
"早川町",2020-12-07,0.002,0,7.22857142857143,0,"202012_W2",1478,0.172,3,0,0,0,1018,1.45186640471513,1017.828,0
"昭和町",2020-12-07,0.069,6,8.08571428571429,0,"202012_W2",27679,6.375,73,1.058,0,1.058,20452,1.35336397418345,20445.625,0
"甲州市",2020-12-07,1.28,0,7.25714285714286,0,"202012_W2",30294,9.628,28,0.241,0,0.241,30990,0.977541142303969,30980.372,0
"甲府市",2020-12-07,11.335,17,8.08571428571429,0,"202012_W2",202245,177.432,257,6.842,7.554,6.842,187171,1.08053598046706,186993.568,0
"甲斐市",2020-12-07,2.254,1,8.08571428571429,0,"202012_W2",65809,25.154,51,1.213,0.452,1.213,75522,0.871388469585022,75496.846,0
"笛吹市",2020-12-07,1.289,3,5.95714285714286,0,"202012_W2",71372,32.834,59,0.588,0.269,0.588,68924,1.03551738146364,68891.166,0
"西桂町",2020-12-07,0.211,0,4.28571428571429,0,"202012_W2",3403,2.426,1,0.844,0.631,0.844,4238,0.802973100519113,4235.574,0
"身延町",2020-12-07,0.018,0,7.22857142857143,0,"202012_W2",13274,2.943,5,0,0,0,11306,1.17406686715019,11303.057,0
"道志村",2020-12-07,0.075,0,6.01428571428571,0,"202012_W2",1740,0.776,3,0.063,0.267,0.063,1652,1.05326876513317,1651.224,0
"都留市",2020-12-07,1.35,1,6.01428571428571,0,"202012_W2",31892,14.876,19,1.133,5.097,1.133,29859,1.06808667403463,29844.124,0
"韮崎市",2020-12-07,1.098,3,6.52857142857143,0,"202012_W2",34006,14.836,19,4,0,4,29124,1.16762807306689,29109.164,0
"鳴沢村",2020-12-07,0.157,0,4.28571428571429,0,"202012_W2",3533,1.838,10,0.623,0.467,0.623,3133,1.1276731567188,3131.162,0
"上野原市",2020-12-14,3.676,0,1.88571428571429,0,"202012_W3",22960,20.815,29,1.495,0.865,1.495,22799,1.00706171323304,22778.185,0
"中央市",2020-12-14,0,0,3.68571428571429,0,"202012_W3",32090,9.379,22,0.613,0,0.613,30978,1.03589644263671,30968.621,0
"丹波山村",2020-12-14,0.088,0,2.91428571428571,0,"202012_W3",607,0.346,5,0.036,0.02,0.036,540,1.12407407407407,539.654,0
"北杜市",2020-12-14,0,5,0.414285714285714,0,"202012_W3",46462,10.269,58,1.169,0,1.169,46421,1.00088322095603,46410.731,0
"南アルプス市",2020-12-14,0.428,3,2.37142857142857,0,"202012_W3",65309,29.624,30,3.996,0.201,3.996,71370,0.915076362617346,71340.376,0
"南部町",2020-12-14,0,0,3.88571428571429,0,"202012_W3",7252,1.297,5,0.09,0,0.09,7569,0.958118641828511,7567.703,0
"大月市",2020-12-14,3.79,0,1.88571428571429,0,"202012_W3",23731,14.833,24,1.542,0.892,1.542,23516,1.00914271134547,23501.167,0
"富士吉田市",2020-12-14,7.664,6,-0.385714285714286,0,"202012_W3",47971,38.51,48,15.696,10.037,15.696,48331,0.992551364548633,48292.49,0
"富士川町",2020-12-14,0,0,1.91428571428571,0,"202012_W3",14378,3.418,19,0.176,0,0.176,14855,0.967889599461461,14851.582,0
"富士河口湖町",2020-12-14,4.212,4,-0.385714285714286,0,"202012_W3",29805,20.386,75,8.173,5.289,8.173,26562,1.1220917099616,26541.614,0
"小菅村",2020-12-14,0.115,0,2.91428571428571,0,"202012_W3",771,0.451,1,0.047,0.027,0.047,715,1.07832167832168,714.549,0
"山中湖村",2020-12-14,0.863,0,-2.31428571428571,0,"202012_W3",8628,4.179,24,1.782,1.154,1.782,5789,1.49041285196062,5784.821,0
"山梨市",2020-12-14,0,2,2.91428571428571,0,"202012_W3",32168,11.027,25,0.261,0,0.261,34357,0.936286637366476,34345.973,0
"市川三郷町",2020-12-14,0,0,1.91428571428571,0,"202012_W3",14155,3.527,7,0.185,0,0.185,15604,0.907139195078185,15600.473,0
"忍野村",2020-12-14,1.43,2,-2.31428571428571,0,"202012_W3",8363,6.93,10,2.954,1.911,2.954,9595,0.871599791558103,9588.07,0
"早川町",2020-12-14,0,0,1.91428571428571,0,"202012_W3",1265,0.172,3,0.012,0,0.012,1018,1.2426326129666,1017.828,0
"昭和町",2020-12-14,0,2,3.68571428571429,0,"202012_W3",27760,6.375,75,0.202,1.058,0.202,20452,1.35732446704479,20445.625,0
"甲州市",2020-12-14,0,3,2.91428571428571,0,"202012_W3",30294,9.628,31,0.878,0.241,0.878,30990,0.977541142303969,30980.372,0
"甲府市",2020-12-14,7.554,11,3.68571428571429,0,"202012_W3",202929,184.986,268,12.797,6.842,12.797,187171,1.08419039274247,186986.014,0
"甲斐市",2020-12-14,0.452,2,3.68571428571429,0,"202012_W3",67977,25.606,53,0.483,1.213,0.483,75522,0.900095336458251,75496.394,0
"笛吹市",2020-12-14,0.269,5,0.557142857142857,0,"202012_W3",68168,33.103,64,5.761,0.588,5.761,68924,0.989031396900934,68890.897,0
"西桂町",2020-12-14,0.631,0,-0.385714285714286,0,"202012_W3",3517,3.057,1,1.305,0.844,1.305,4238,0.829872581406324,4234.943,0
"身延町",2020-12-14,0,0,1.91428571428571,0,"202012_W3",12922,2.943,5,0.134,0,0.134,11306,1.14293295595259,11303.057,0
"道志村",2020-12-14,0.267,0,1.88571428571429,0,"202012_W3",1423,1.043,3,0.108,0.063,0.108,1652,0.86138014527845,1650.957,0
"都留市",2020-12-14,5.097,4,1.88571428571429,0,"202012_W3",31931,19.973,23,1.957,1.133,1.957,29859,1.06939281288724,29839.027,0
"韮崎市",2020-12-14,0,0,2.37142857142857,0,"202012_W3",33638,14.836,19,0.186,4,0.186,29124,1.15499244609257,29109.164,0
"鳴沢村",2020-12-14,0.467,1,-0.385714285714286,0,"202012_W3",3321,2.305,11,0.963,0.623,0.963,3133,1.06000638365784,3130.695,0
"上野原市",2020-12-21,0.865,0,2.74285714285714,0,"202012_W4",22904,21.68,29,3.344,1.495,3.344,22799,1.00460546515198,22777.32,0
"中央市",2020-12-21,0,2,3.34285714285714,0,"202012_W4",31697,9.379,24,5,0.613,5,30978,1.0232100200142,30968.621,0
"丹波山村",2020-12-21,0.02,0,2.98571428571429,0,"202012_W4",533,0.366,5,0.068,0.036,0.068,540,0.987037037037037,539.634,0
"北杜市",2020-12-21,0,3,1.61428571428571,0,"202012_W4",46080,10.269,61,8.199,1.169,8.199,46421,0.992654186682751,46410.731,0
"南アルプス市",2020-12-21,0.201,2,1.61428571428571,0,"202012_W4",65904,29.825,32,7.257,3.996,7.257,71370,0.923413198823035,71340.175,0
"南部町",2020-12-21,0,1,3.88571428571429,0,"202012_W4",7311,1.297,6,0.182,0.09,0.182,7569,0.965913594926675,7567.703,0
"大月市",2020-12-21,0.892,0,2.74285714285714,0,"202012_W4",23497,15.725,24,3.856,1.542,3.856,23516,0.999192039462494,23500.275,0
"富士吉田市",2020-12-21,10.037,7,0.428571428571429,0,"202012_W4",49182,48.547,55,25.827,15.696,25.827,48331,1.01760774658087,48282.453,0
"富士川町",2020-12-21,0,1,1.48571428571429,0,"202012_W4",14104,3.418,20,0.425,0.176,0.425,14855,0.949444631437227,14851.582,0
"富士河口湖町",2020-12-21,5.289,3,0.428571428571429,0,"202012_W4",30373,25.675,78,13.132,8.173,13.132,26562,1.14347564189444,26536.325,0
"小菅村",2020-12-21,0.027,0,2.98571428571429,0,"202012_W4",885,0.478,1,0.089,0.047,0.089,715,1.23776223776224,714.522,0
"山中湖村",2020-12-21,1.154,2,-1.57142857142857,0,"202012_W4",7304,5.333,26,2.574,1.782,2.574,5789,1.26170323026429,5783.667,0
